站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
59845,20230604135311,33.1,1013.8,78,347,14.9,0.9,10345.9
59849,20230604135311,33.1,1005.0,54,354,6.5,0.4,10171.0
59855,20230604135311,12.2,1001.2,64,3,12.7,1.4,10224.5
59948,20230604135311,16.6,1006.8,32,103,2.9,1.2,10011.5
59954,20230604135311,9.0,1008.4,64,224,2.4,0.1,10018.8
59981,20230604135311,22.0,1005.8,30,245,1.5,0.7,10313.2
53399,20230604135311,24.6,1006.8,21,315,14.5,0.7,10217.2
53593,20230604135311,0.3,1026.1,50,223,12.4,1.2,10187.2
53698,20230604135311,23.7,1006.5,70,85,9.6,0.0,10281.8
53798,20230604135311,1.6,1023.7,25,99,9.7,1.3,10402.9
54308,20230604135311,2.3,1005.2,48,35,9.5,1.5,10370.4
54311,20230604135311,32.7,1002.0,21,115,1.8,0.2,10227.7
54401,20230604135311,11.1,1016.7,42,78,4.7,1.0,10425.9
54405,20230604135311,18.4,1019.6,89,279,12.6,0.0,10019.2
54423,20230604135311,0.8,1007.7,15,58,1.4,0.9,10253.1
54429,20230604135311,20.9,1010.8,89,192,4.0,0.1,10106.7
54436,20230604135311,7.3,1008.6,11,13,8.3,0.7,10033.0
54449,20230604135311,21.0,1009.8,32,349,6.1,0.0,10223.6
54518,20230604135311,28.3,1000.1,19,103,10.8,0.0,10319.2
54534,20230604135311,11.8,1018.2,40,75,8.0,1.2,10487.9
54535,20230604135311,18.7,1022.1,60,223,12.2,1.3,10408.0
54539,20230604135311,17.8,1015.7,93,298,8.7,0.8,10382.2
54602,20230604135311,19.0,1003.8,20,328,8.6,0.9,10471.0
54606,20230604135311,17.7,1019.6,57,32,6.9,0.8,10325.8
54618,20230604135311,15.0,1015.3,99,336,11.9,1.3,10080.8
54624,20230604135311,2.3,1004.8,48,138,10.2,1.2,10095.4
54705,20230604135311,19.3,1017.8,61,292,1.6,0.0,10368.3
53898,20230604135311,1.2,1021.2,84,259,4.1,1.1,10046.9
53986,20230604135311,12.2,1022.1,83,243,12.1,1.3,10063.0
57051,20230604135311,32.5,1007.5,99,105,2.1,1.4,10075.8
57067,20230604135311,16.5,1002.5,78,215,1.0,1.3,10493.8
57071,20230604135311,33.3,1019.2,40,262,8.7,1.0,10371.4
57077,20230604135311,31.1,1014.7,58,80,10.9,1.2,10122.7
57083,20230604135311,21.2,1025.8,96,313,11.3,0.9,10045.8
57084,20230604135311,7.4,1006.3,47,220,13.5,0.7,10472.0
57089,20230604135311,27.7,1002.6,87,313,3.0,0.5,10281.7
57091,20230604135311,19.9,1017.6,91,139,11.8,1.5,10308.4
57156,20230604135311,29.1,1002.4,48,270,1.4,1.4,10167.3
57178,20230604135311,1.4,1006.4,46,104,8.5,0.8,10229.5
57181,20230604135311,19.4,1017.7,4,328,3.0,1.3,10367.5
57193,20230604135311,15.5,1007.1,2,192,6.7,0.3,10365.9
57285,20230604135311,22.0,1023.1,24,187,8.2,0.6,10378.5
57290,20230604135311,14.2,1008.4,65,307,0.6,0.2,10333.0
57297,20230604135311,15.5,1017.1,69,115,12.5,0.7,10250.2
58005,20230604135311,33.3,1001.3,82,29,2.9,0.6,10113.3
58111,20230604135311,23.3,1016.6,86,327,6.9,0.1,10419.9
58208,20230604135311,19.7,1011.4,37,150,4.6,1.2,10349.6
50136,20230604135311,16.6,1015.4,22,195,7.0,1.3,10314.3
50246,20230604135311,12.5,1004.4,99,224,7.9,1.5,10402.2
50247,20230604135311,28.4,1011.8,79,130,13.9,0.4,10205.1
50349,20230604135311,28.4,1025.8,56,104,10.4,1.5,10145.7
50353,20230604135311,31.9,1013.9,45,224,11.0,0.5,10027.6
50442,20230604135311,1.1,1000.0,67,181,7.6,1.2,10319.9
50468,20230604135311,27.1,1000.5,63,249,11.0,0.4,10221.8
50557,20230604135311,23.5,1003.9,81,292,7.9,1.5,10408.6
50564,20230604135311,27.8,1021.4,44,138,2.5,1.1,10356.5
50656,20230604135311,15.0,1005.6,99,240,1.8,0.8,10486.4
50658,20230604135311,28.0,1021.0,39,272,12.7,1.2,10277.2
50674,20230604135311,25.3,1006.3,5,0,14.9,0.8,10398.2
50739,20230604135311,2.9,1001.7,30,217,10.1,1.2,10254.6
50742,20230604135311,27.4,1005.6,55,215,6.9,1.3,10385.8
50745,20230604135311,12.4,1022.4,90,233,10.2,0.0,10216.0
50756,20230604135311,10.6,1013.2,64,17,7.5,0.8,10410.7
50758,20230604135311,34.9,1015.2,63,198,7.4,0.7,10164.6
50774,20230604135311,4.7,1000.0,87,105,2.8,0.9,10435.7
50778,20230604135311,33.5,1015.1,10,18,11.7,0.6,10312.9
50788,20230604135311,31.5,1016.5,14,231,11.3,0.9,10228.9
50844,20230604135311,6.3,1006.5,31,7,9.9,0.8,10409.7
50853,20230604135311,17.1,1011.0,57,153,0.2,0.7,10295.1
50854,20230604135311,32.5,1007.3,85,21,3.6,1.3,10140.8
50862,20230604135311,10.8,1022.5,95,215,2.6,0.8,10053.9
50873,20230604135311,19.3,1002.7,47,229,8.4,0.0,10307.9
50877,20230604135311,30.6,1012.2,27,349,0.7,1.5,10216.8
50888,20230604135311,33.7,1011.5,27,165,1.8,0.6,10323.1
50950,20230604135311,14.8,1009.7,50,229,5.4,1.2,10142.6
50953,20230604135311,9.3,1015.4,63,61,4.3,0.9,10445.6
50955,20230604135311,30.1,1018.9,5,2,11.4,1.0,10144.1
50963,20230604135311,13.3,1003.2,88,235,4.9,0.1,10484.6
50968,20230604135311,13.7,1020.5,60,105,8.4,0.4,10461.6
50973,20230604135311,13.8,1022.9,24,241,1.0,1.4,10035.4
50978,20230604135311,26.4,1015.4,50,232,4.0,0.9,10130.3
50983,20230604135311,9.1,1009.8,20,268,10.7,0.2,10166.4
54094,20230604135311,17.5,1020.6,96,58,4.8,0.2,10375.5
54096,20230604135311,25.9,1025.7,92,172,12.1,0.6,10046.5
57251,20230604135311,32.5,1015.7,93,229,0.1,1.3,10334.6
57256,20230604135311,13.8,1009.4,22,166,13.7,0.4,10251.4
57259,20230604135311,9.1,1010.3,42,93,7.1,0.1,10341.9
57265,20230604135311,2.9,1016.3,89,63,1.0,1.5,10240.5
57278,20230604135311,13.6,1025.8,26,270,14.6,0.5,10212.6
57279,20230604135311,19.3,1005.7,38,241,11.1,1.0,10238.6
57355,20230604135311,6.6,1006.5,67,237,5.0,0.4,10400.5
57358,20230604135311,0.1,1018.2,35,352,14.2,0.6,10034.1
57359,20230604135311,26.2,1010.1,28,261,14.7,0.4,10258.6
57363,20230604135311,14.4,1008.1,23,274,8.3,0.0,10348.7
57378,20230604135311,8.2,1019.0,81,337,2.1,0.6,10196.0
57381,20230604135311,4.8,1024.3,98,275,10.7,0.3,10139.9
57395,20230604135311,7.3,1002.4,40,155,0.7,0.6,10223.7
57399,20230604135311,5.9,1004.0,60,311,14.1,0.9,10064.1
57439,20230604135311,9.9,1007.3,39,163,6.6,0.2,10466.3
57445,20230604135311,31.3,1001.8,68,82,12.7,1.2,10436.0
57447,20230604135311,2.7,1016.3,50,26,5.2,0.4,10240.4
57458,20230604135311,27.9,1012.6,90,348,12.6,0.8,10317.4
57461,20230604135311,9.4,1007.2,22,317,12.7,0.3,10215.3
57476,20230604135311,25.1,1026.4,47,204,9.8,0.9,10067.8
57482,20230604135311,32.8,1012.0,9,83,2.8,1.3,10318.2
57483,20230604135311,20.1,1008.7,44,145,5.5,0.9,10325.1
57493,20230604135311,10.3,1020.0,38,222,6.9,1.4,10444.3
57494,20230604135311,34.5,1006.7,74,254,0.1,1.1,10261.9
57545,20230604135311,3.4,1018.9,79,270,6.6,1.4,10051.6
57573,20230604135311,20.8,1008.8,97,128,9.7,1.1,10463.3
57581,20230604135311,6.6,1006.4,40,176,11.2,0.8,10430.5
57583,20230604135311,33.7,1013.4,40,160,6.1,0.0,10243.7
57595,20230604135311,14.7,1001.5,7,198,2.1,0.4,10116.4
58402,20230604135311,17.2,1004.9,43,234,2.2,1.4,10348.9
58407,20230604135311,0.9,1011.5,90,325,0.6,1.2,10069.9
58500,20230604135311,29.5,1008.2,1,30,9.8,0.7,10365.8
57554,20230604135311,14.1,1011.2,58,205,9.2,1.5,10233.5
57562,20230604135311,6.7,1005.4,93,156,12.6,1.4,10422.7
57574,20230604135311,20.2,1014.2,6,200,10.7,0.6,10280.9
57584,20230604135311,15.9,1016.5,60,194,8.4,1.5,10460.5
57642,20230604135311,26.9,1018.5,19,273,11.4,1.2,10332.8
57649,20230604135311,26.8,1001.1,15,155,4.3,0.2,10157.4
57655,20230604135311,32.8,1001.4,74,249,7.3,0.7,10191.8
57662,20230604135311,33.4,1000.0,40,98,10.0,0.2,10370.4
57669,20230604135311,3.4,1023.9,21,148,1.9,1.0,10418.6
57671,20230604135311,22.9,1018.6,33,272,1.0,1.4,10032.6
57673,20230604135311,15.8,1017.4,51,342,5.0,0.0,10422.1
57679,20230604135311,33.4,1011.5,34,146,8.0,0.9,10425.5
57682,20230604135311,10.7,1023.0,41,229,8.9,1.2,10078.9
57687,20230604135311,4.0,1003.3,52,54,12.1,0.3,10443.7
57745,20230604135311,26.9,1000.6,59,184,13.5,1.2,10375.8
57749,20230604135311,34.0,1021.6,3,152,9.1,1.5,10101.5
57752,20230604135311,28.1,1017.7,76,269,8.8,1.5,10368.4
57758,20230604135311,4.3,1005.5,69,120,3.3,0.4,10237.7
57761,20230604135311,21.4,1013.5,77,248,8.7,1.4,10164.4
57766,20230604135311,24.4,1020.2,84,332,8.3,1.3,10147.2
57774,20230604135311,16.1,1019.2,48,323,3.5,1.4,10486.7
57776,20230604135311,3.7,1007.6,43,186,2.1,1.5,10364.9
57779,20230604135311,34.5,1023.0,85,261,14.2,0.5,10391.1
57780,20230604135311,16.7,1022.9,74,286,14.8,0.4,10044.5
57841,20230604135311,17.6,1021.1,48,121,1.6,0.6,10430.2
57845,20230604135311,13.6,1012.8,29,180,5.9,1.4,10007.8
57853,20230604135311,24.1,1023.3,86,359,11.8,0.1,10364.2
57857,20230604135311,8.2,1014.9,2,294,13.6,1.5,10164.3
57860,20230604135311,28.7,1016.8,24,238,12.7,1.4,10489.0
57866,20230604135311,30.8,1015.8,48,246,8.6,0.7,10152.8
57872,20230604135311,12.2,1017.1,65,172,8.1,0.1,10286.0
57874,20230604135311,34.2,1006.8,25,55,5.7,0.2,10319.9
57889,20230604135311,17.6,1023.0,63,140,9.0,0.1,10155.5
57965,20230604135311,15.2,1002.9,83,172,12.7,1.3,10432.5
57972,20230604135311,29.2,1020.7,89,252,10.3,1.3,10091.7
57974,20230604135311,20.9,1005.1,70,218,2.9,0.5,10090.9
50936,20230604135311,14.2,1018.3,16,174,3.0,0.9,10153.6
50945,20230604135311,6.1,1002.4,18,150,12.5,1.5,10058.8
50948,20230604135311,9.3,1003.0,18,7,3.7,1.0,10168.8
50949,20230604135311,3.9,1025.3,29,339,12.1,0.9,10023.3
54041,20230604135311,29.0,1016.8,24,162,11.8,1.4,10477.7
54049,20230604135311,34.7,1000.2,96,300,3.1,0.0,10134.8
54063,20230604135311,5.1,1000.3,18,70,4.5,1.1,10348.2
54064,20230604135311,22.1,1002.5,61,305,11.0,1.3,10363.2
54142,20230604135311,30.0,1020.8,75,104,3.1,0.1,10104.7
54157,20230604135311,7.3,1002.2,60,51,5.4,0.6,10253.5
54161,20230604135311,14.3,1020.5,86,345,13.5,1.5,10265.0
54165,20230604135311,23.1,1001.5,85,173,3.7,1.2,10470.7
54171,20230604135311,1.2,1014.3,96,348,12.4,1.3,10143.5
54181,20230604135311,13.7,1024.5,96,289,10.7,1.0,10429.4
54186,20230604135311,23.7,1005.0,84,290,3.2,1.3,10173.6
54195,20230604135311,31.4,1021.7,51,348,1.4,0.6,10196.5
54260,20230604135311,27.9,1014.1,5,280,6.6,1.2,10162.5
54263,20230604135311,10.6,1025.3,46,98,9.4,0.1,10275.4
54266,20230604135311,12.4,1008.2,69,137,1.0,0.3,10250.9
54273,20230604135311,10.0,1002.0,16,262,9.4,0.1,10198.8
54276,20230604135311,19.6,1003.4,76,23,13.5,0.4,10344.7
54284,20230604135311,26.5,1006.4,45,84,5.7,0.5,10212.0
54285,20230604135311,1.1,1018.4,50,359,13.2,0.9,10367.3
54286,20230604135311,29.3,1007.8,96,168,4.5,0.2,10293.3
54292,20230604135311,8.4,1000.5,65,172,3.4,1.2,10313.9
54363,20230604135311,2.9,1015.2,32,294,10.6,1.5,10268.8
54374,20230604135311,6.8,1009.7,13,51,10.3,0.2,10365.0
54377,20230604135311,28.6,1015.3,59,91,5.6,0.5,10122.9
54386,20230604135311,21.6,1023.8,23,264,14.8,0.3,10110.3
58026,20230604135311,0.6,1003.4,17,215,5.3,1.2,10435.9
58027,20230604135311,18.7,1003.0,1,336,14.4,0.8,10131.4
58038,20230604135311,6.8,1014.8,78,273,11.2,0.7,10376.2
58040,20230604135311,24.7,1018.1,90,164,6.1,1.1,10108.3
58047,20230604135311,33.5,1025.5,70,233,13.1,0.1,10257.0
58130,20230604135311,31.7,1002.0,82,27,1.1,0.5,10043.0
58135,20230604135311,0.5,1016.8,72,125,7.6,1.3,10218.8
58138,20230604135311,10.1,1004.3,9,221,3.1,0.5,10283.9
58141,20230604135311,27.2,1002.0,7,263,1.3,0.7,10170.0
58143,20230604135311,10.8,1018.9,49,201,5.2,1.4,10455.4
58150,20230604135311,0.9,1013.3,5,120,11.1,0.0,10082.5
58158,20230604135311,14.3,1005.1,18,8,11.9,0.1,10186.1
58238,20230604135311,28.1,1012.4,28,137,8.6,1.3,10417.3
58241,20230604135311,1.8,1012.2,2,26,12.6,1.0,10226.1
58251,20230604135311,18.7,1000.5,8,113,9.5,0.8,10195.7
58252,20230604135311,32.1,1015.2,45,327,2.3,0.5,10331.1
58255,20230604135311,11.0,1014.0,18,209,6.6,1.2,10246.6
58259,20230604135311,20.9,1026.4,53,192,9.3,0.5,10164.3
58265,20230604135311,18.9,1013.3,78,60,13.5,0.4,10067.8
58343,20230604135311,28.2,1010.0,64,160,4.4,1.5,10025.6
58345,20230604135311,12.2,1008.7,63,224,1.4,1.1,10043.7
58354,20230604135311,27.5,1008.0,65,105,5.6,0.0,10365.8
58356,20230604135311,7.4,1010.2,88,271,12.7,0.0,10067.4
58358,20230604135311,8.9,1007.4,69,216,0.7,0.8,10018.4
57598,20230604135311,27.6,1022.3,24,111,6.6,1.3,10023.4
57696,20230604135311,5.9,1008.4,5,333,9.4,0.5,10052.5
57789,20230604135311,10.9,1001.2,40,262,6.1,0.2,10496.4
57793,20230604135311,18.3,1018.9,97,54,5.0,0.9,10072.9
57799,20230604135311,0.9,1024.1,39,349,14.6,0.5,10499.1
57894,20230604135311,29.6,1021.0,72,75,6.9,0.3,10122.4
57896,20230604135311,21.6,1004.1,59,269,13.4,0.5,10129.9
57993,20230604135311,9.7,1014.2,46,226,12.1,0.9,10254.0
58506,20230604135311,17.7,1020.5,43,311,1.3,0.4,10497.1
