站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
59954,20230608021057,6.0,1002.8,55,140,2.5,1.0,10166.1
59981,20230608021057,26.4,1013.8,28,250,2.1,1.5,10160.2
53399,20230608021057,21.9,1023.1,18,76,4.6,0.2,10490.9
53593,20230608021057,15.7,1010.4,71,79,1.2,0.2,10256.3
53698,20230608021057,34.2,1005.8,62,220,5.8,0.8,10100.9
53798,20230608021057,15.0,1012.3,83,169,5.8,1.3,10488.1
54308,20230608021057,34.9,1024.9,13,272,9.3,1.0,10034.3
54311,20230608021057,15.4,1008.4,59,123,9.5,0.9,10067.7
54401,20230608021057,31.7,1026.2,98,81,12.2,0.6,10170.9
54405,20230608021057,16.7,1019.3,95,128,0.9,0.4,10314.3
54423,20230608021057,20.5,1019.4,11,229,14.4,1.4,10078.7
54429,20230608021057,24.9,1007.8,54,106,1.2,0.3,10496.7
54436,20230608021057,10.4,1001.2,96,267,6.1,0.8,10418.2
54449,20230608021057,27.8,1018.3,3,319,13.3,0.9,10434.5
54518,20230608021057,32.5,1021.7,10,90,1.7,0.7,10233.5
54534,20230608021057,6.5,1022.8,53,60,0.6,1.3,10273.2
54535,20230608021057,5.6,1017.3,61,230,6.3,0.3,10046.1
54539,20230608021057,3.7,1009.5,79,322,10.3,0.0,10412.8
54602,20230608021057,25.1,1017.4,74,199,10.7,0.2,10352.7
54606,20230608021057,26.2,1012.8,53,75,10.6,1.2,10109.3
54618,20230608021057,34.7,1001.1,66,25,8.1,0.9,10115.3
54624,20230608021057,4.2,1023.8,66,51,3.5,0.7,10269.2
54705,20230608021057,12.0,1010.9,68,36,10.3,0.8,10097.4
53898,20230608021057,1.2,1020.1,49,326,3.4,1.2,10478.1
53986,20230608021057,6.0,1003.3,61,147,6.9,0.6,10278.0
57051,20230608021057,21.5,1011.0,61,257,14.0,0.6,10335.3
57067,20230608021057,22.3,1019.6,55,305,4.5,0.9,10384.0
57071,20230608021057,4.5,1021.0,2,111,4.3,0.6,10121.2
57077,20230608021057,16.0,1003.4,72,292,11.3,0.0,10015.4
57083,20230608021057,29.1,1013.7,25,47,11.7,0.0,10303.9
57084,20230608021057,17.1,1015.9,58,223,8.6,1.5,10206.3
57089,20230608021057,16.5,1006.6,44,264,5.1,0.0,10128.6
57091,20230608021057,25.8,1016.3,99,157,10.3,1.3,10022.7
57156,20230608021057,16.9,1019.5,82,352,6.7,1.3,10336.8
57178,20230608021057,1.8,1004.5,30,315,1.0,0.6,10257.9
57181,20230608021057,30.4,1010.0,32,1,8.6,1.0,10079.1
57193,20230608021057,17.2,1014.3,67,277,7.1,0.0,10261.8
57285,20230608021057,5.5,1002.5,16,134,4.1,1.2,10038.6
57290,20230608021057,22.6,1004.0,92,127,10.1,0.8,10235.7
57297,20230608021057,5.8,1017.5,78,243,6.2,0.8,10459.1
58005,20230608021057,5.4,1003.2,63,91,11.2,0.8,10296.7
58111,20230608021057,12.4,1023.2,47,162,7.8,0.5,10220.1
58208,20230608021057,0.3,1016.7,8,31,1.9,1.4,10102.7
50136,20230608021057,10.6,1006.7,26,245,3.5,1.4,10031.4
50246,20230608021057,24.1,1018.8,46,268,0.2,1.1,10247.8
50247,20230608021057,4.2,1012.3,24,319,13.0,0.9,10149.8
50349,20230608021057,17.9,1000.8,71,243,14.7,0.1,10284.7
50353,20230608021057,16.6,1011.5,99,39,10.2,0.3,10409.2
50442,20230608021057,13.1,1010.0,78,317,4.3,0.2,10217.6
50468,20230608021057,27.7,1023.1,30,211,6.9,0.8,10220.2
50557,20230608021057,9.0,1010.9,25,24,0.9,1.4,10217.0
50564,20230608021057,28.6,1017.5,16,254,0.5,0.1,10119.0
50656,20230608021057,6.4,1025.5,43,49,2.2,0.7,10059.1
50658,20230608021057,29.0,1021.8,25,162,12.4,0.1,10453.8
50674,20230608021057,33.9,1005.9,89,78,8.5,0.4,10183.9
50739,20230608021057,34.7,1012.2,63,174,8.9,0.1,10059.2
50742,20230608021057,12.2,1005.4,95,247,13.7,0.4,10450.8
50745,20230608021057,23.1,1013.7,44,45,10.0,0.7,10157.6
50756,20230608021057,8.2,1016.6,18,43,3.7,1.3,10166.1
50758,20230608021057,31.8,1024.6,88,321,3.3,1.0,10111.5
50774,20230608021057,2.9,1001.9,10,149,2.4,1.5,10327.3
50778,20230608021057,32.9,1012.4,86,290,10.1,0.4,10341.4
50788,20230608021057,32.3,1022.4,40,223,12.5,1.2,10295.7
50844,20230608021057,24.9,1015.3,32,97,13.4,1.0,10056.7
50853,20230608021057,17.4,1012.3,40,41,14.8,0.8,10069.9
50854,20230608021057,18.1,1012.3,92,355,14.9,0.8,10059.7
50862,20230608021057,1.5,1023.1,54,167,10.5,0.4,10207.0
50873,20230608021057,16.8,1017.5,49,175,6.3,1.1,10403.2
50877,20230608021057,6.9,1014.4,96,288,12.0,1.4,10456.0
50888,20230608021057,30.1,1010.2,77,192,13.8,1.2,10032.2
50950,20230608021057,6.2,1005.4,85,140,0.1,0.5,10040.7
50953,20230608021057,11.9,1012.3,42,171,13.3,0.1,10113.8
50955,20230608021057,14.0,1004.7,71,189,2.2,1.4,10445.6
50963,20230608021057,2.2,1000.7,32,222,13.7,1.5,10319.9
50968,20230608021057,19.7,1024.7,34,194,2.2,0.9,10012.3
50973,20230608021057,1.8,1012.4,7,353,14.2,0.4,10155.3
50978,20230608021057,1.9,1010.6,63,148,11.6,0.1,10248.6
50983,20230608021057,31.3,1000.3,48,272,10.5,0.6,10029.4
54094,20230608021057,33.0,1022.0,53,111,11.7,1.3,10120.3
54096,20230608021057,1.1,1023.1,46,146,1.7,1.1,10052.2
57251,20230608021057,16.3,1012.8,29,0,14.7,0.7,10453.7
57256,20230608021057,12.5,1024.8,47,123,3.3,1.4,10162.9
57259,20230608021057,12.7,1014.6,86,305,6.8,0.5,10015.5
57265,20230608021057,26.7,1024.6,95,69,13.4,0.3,10348.3
57278,20230608021057,18.8,1013.8,1,124,4.8,0.4,10063.7
57279,20230608021057,11.4,1024.9,73,210,14.9,1.5,10053.1
57355,20230608021057,29.9,1014.2,53,13,14.3,0.1,10217.8
57358,20230608021057,35.0,1025.1,67,120,10.2,0.9,10340.8
57359,20230608021057,8.2,1010.0,78,351,4.5,0.1,10239.3
57363,20230608021057,14.9,1024.6,12,333,7.7,0.7,10469.6
57378,20230608021057,17.3,1002.1,18,191,7.3,1.4,10260.1
57381,20230608021057,3.4,1003.9,95,121,3.6,0.9,10177.7
57395,20230608021057,34.5,1009.2,63,119,2.4,0.4,10073.7
57399,20230608021057,26.0,1003.7,30,148,12.5,0.0,10224.8
57439,20230608021057,22.7,1022.1,18,2,8.2,0.7,10280.9
57445,20230608021057,2.4,1004.4,31,335,11.8,0.8,10104.2
57447,20230608021057,6.7,1007.0,90,105,10.9,1.5,10164.0
57458,20230608021057,9.0,1014.3,48,188,11.3,0.0,10052.6
57461,20230608021057,11.5,1014.9,42,313,4.5,1.1,10201.6
57476,20230608021057,32.6,1018.3,22,177,5.7,0.3,10004.8
57482,20230608021057,12.2,1005.7,73,262,11.5,0.9,10469.3
57483,20230608021057,4.5,1002.5,4,162,1.0,1.4,10398.4
57493,20230608021057,29.7,1015.2,3,242,4.6,0.0,10370.0
57494,20230608021057,24.2,1019.2,84,224,0.5,0.4,10066.3
57545,20230608021057,19.8,1005.4,27,311,8.8,0.3,10370.9
57573,20230608021057,21.8,1008.4,53,120,13.1,1.2,10264.7
57581,20230608021057,12.7,1014.3,70,55,8.5,1.5,10073.0
57583,20230608021057,6.6,1010.2,38,18,7.6,1.2,10393.0
57595,20230608021057,0.7,1004.0,66,187,8.9,0.7,10228.2
58402,20230608021057,3.9,1001.4,17,193,6.1,0.5,10041.3
58407,20230608021057,24.0,1000.9,12,214,8.7,1.2,10360.1
58500,20230608021057,26.4,1003.4,32,78,7.1,0.4,10457.6
57554,20230608021057,30.2,1019.4,93,93,7.4,0.1,10381.5
57562,20230608021057,18.8,1004.7,73,145,4.9,0.4,10133.1
57574,20230608021057,17.3,1018.1,96,62,9.0,1.4,10237.2
57584,20230608021057,4.9,1008.2,92,43,9.1,0.2,10446.3
57642,20230608021057,33.1,1002.7,3,136,14.1,1.4,10266.9
57649,20230608021057,0.4,1005.8,84,183,10.8,0.3,10497.5
57655,20230608021057,25.9,1022.7,7,349,10.9,1.3,10247.5
57662,20230608021057,12.1,1006.0,13,17,4.9,1.1,10221.2
57669,20230608021057,14.6,1008.3,99,16,7.5,0.0,10482.7
57671,20230608021057,9.4,1025.2,76,116,5.0,1.4,10282.0
57673,20230608021057,32.3,1007.5,49,337,1.2,1.5,10458.3
57679,20230608021057,5.2,1000.5,11,253,12.2,0.2,10410.8
57682,20230608021057,16.8,1011.3,36,213,10.6,0.9,10024.6
57687,20230608021057,13.7,1003.5,96,13,3.2,0.6,10180.4
57745,20230608021057,24.6,1002.0,11,173,4.5,1.0,10389.6
57749,20230608021057,5.5,1022.9,50,223,13.2,0.7,10045.5
57752,20230608021057,23.4,1011.9,59,358,6.2,0.5,10366.7
57758,20230608021057,2.8,1022.5,14,325,1.8,0.0,10064.4
57761,20230608021057,23.3,1021.7,49,207,1.2,1.0,10063.4
57766,20230608021057,24.7,1000.8,97,301,14.4,0.9,10449.3
57774,20230608021057,4.6,1005.4,13,155,14.3,0.2,10316.8
57776,20230608021057,26.9,1010.8,57,79,4.8,0.6,10471.6
57779,20230608021057,27.7,1005.9,95,79,11.7,0.3,10019.4
57780,20230608021057,32.8,1004.7,92,223,13.2,1.5,10067.1
57841,20230608021057,22.9,1011.0,69,5,14.4,0.8,10414.4
57845,20230608021057,19.8,1023.7,6,168,2.0,0.6,10147.8
57853,20230608021057,24.7,1004.1,16,119,7.0,0.9,10406.3
57857,20230608021057,25.1,1026.1,22,263,1.4,0.8,10044.1
57860,20230608021057,31.1,1001.5,83,205,3.7,1.0,10173.5
57866,20230608021057,15.2,1021.2,24,152,3.6,0.5,10077.7
57872,20230608021057,15.1,1018.8,52,72,8.1,0.2,10491.1
57874,20230608021057,3.2,1017.7,35,113,3.4,0.3,10296.6
57889,20230608021057,23.2,1024.4,87,118,7.1,0.0,10355.8
57965,20230608021057,24.0,1021.0,8,311,10.4,1.0,10010.7
57972,20230608021057,7.1,1004.8,88,159,0.8,1.4,10297.6
57974,20230608021057,11.9,1003.6,56,195,3.4,0.5,10260.7
50936,20230608021057,18.0,1014.8,9,302,6.7,0.2,10073.2
50945,20230608021057,29.8,1010.9,97,59,13.4,1.5,10047.3
50948,20230608021057,23.8,1003.5,59,280,10.3,0.2,10038.0
50949,20230608021057,19.3,1002.1,64,13,14.3,0.6,10396.8
54041,20230608021057,18.9,1006.3,41,169,11.3,0.8,10462.3
54049,20230608021057,9.2,1015.9,92,334,11.0,1.2,10434.7
54063,20230608021057,9.4,1020.2,17,24,13.7,1.5,10384.8
54064,20230608021057,25.0,1025.8,98,315,10.9,0.0,10043.1
54142,20230608021057,18.6,1012.5,62,31,9.8,1.3,10475.1
54157,20230608021057,35.0,1003.4,52,325,10.0,0.3,10125.0
54161,20230608021057,7.3,1024.7,45,237,3.4,0.9,10468.5
54165,20230608021057,1.9,1025.3,12,15,1.1,0.0,10413.2
54171,20230608021057,8.4,1008.7,83,125,10.9,0.3,10275.4
54181,20230608021057,13.9,1000.6,90,352,10.5,0.4,10090.6
54186,20230608021057,6.8,1002.4,41,220,2.6,1.2,10360.5
54195,20230608021057,4.1,1017.2,25,105,8.5,0.7,10275.5
54260,20230608021057,13.3,1010.2,75,209,6.9,1.2,10339.1
54263,20230608021057,14.4,1018.4,51,281,5.7,0.7,10157.5
54266,20230608021057,13.2,1019.4,35,351,2.3,1.4,10271.4
54273,20230608021057,10.1,1008.7,23,43,11.2,1.4,10032.6
54276,20230608021057,27.0,1022.3,5,188,13.0,1.4,10151.9
54284,20230608021057,13.1,1007.1,64,122,9.2,1.3,10147.4
54285,20230608021057,27.9,1005.2,89,123,4.1,1.0,10212.0
54286,20230608021057,31.4,1002.5,80,278,6.5,0.5,10154.0
54292,20230608021057,9.9,1005.4,34,216,3.2,0.1,10403.5
54363,20230608021057,13.3,1023.7,46,255,10.6,1.2,10159.0
54374,20230608021057,16.9,1020.4,74,152,3.3,1.0,10250.5
54377,20230608021057,11.7,1009.3,55,332,14.1,1.3,10190.4
54386,20230608021057,2.3,1003.6,45,75,3.7,0.2,10216.7
58026,20230608021057,1.2,1010.4,41,305,8.9,0.1,10416.1
58027,20230608021057,18.3,1015.6,52,17,7.0,0.8,10387.2
58038,20230608021057,32.6,1021.3,70,191,7.7,1.1,10436.3
58040,20230608021057,11.6,1023.6,87,236,4.9,1.1,10378.2
58047,20230608021057,10.2,1022.3,75,238,3.4,0.2,10382.6
58130,20230608021057,33.9,1024.2,98,160,14.8,1.2,10278.2
58135,20230608021057,32.7,1011.9,20,185,11.3,0.8,10384.1
58138,20230608021057,32.6,1016.3,32,242,2.9,0.2,10491.8
58141,20230608021057,20.2,1005.3,50,329,1.8,0.7,10016.4
58143,20230608021057,26.2,1018.2,77,206,9.4,0.1,10110.7
58150,20230608021057,0.2,1025.3,17,122,4.7,0.4,10149.6
58158,20230608021057,19.3,1017.0,48,94,4.8,0.6,10085.5
58238,20230608021057,22.5,1005.5,55,230,10.5,1.1,10302.0
58241,20230608021057,21.9,1004.3,12,266,2.5,1.5,10189.4
58251,20230608021057,6.2,1016.7,51,323,8.5,0.7,10445.0
58252,20230608021057,11.5,1010.2,17,135,3.7,0.3,10194.6
58255,20230608021057,26.0,1001.8,19,357,9.4,0.5,10030.6
58259,20230608021057,26.0,1012.5,12,255,1.3,0.2,10481.7
58265,20230608021057,32.6,1001.2,6,179,12.6,1.5,10440.8
58343,20230608021057,5.6,1011.9,100,7,8.3,1.1,10263.2
58345,20230608021057,3.7,1025.8,45,169,2.4,1.1,10045.1
58354,20230608021057,24.8,1013.3,59,121,11.8,1.3,10456.4
58356,20230608021057,27.4,1023.3,98,4,10.7,0.2,10477.7
58358,20230608021057,7.9,1012.5,7,108,13.6,0.2,10018.7
57598,20230608021057,29.5,1001.8,90,123,10.2,1.4,10113.6
57696,20230608021057,34.2,1003.7,83,86,13.5,1.2,10290.4
57789,20230608021057,8.0,1017.6,17,309,0.5,0.1,10283.1
57793,20230608021057,34.1,1003.0,51,150,3.2,0.8,10016.3
57799,20230608021057,6.9,1010.6,98,200,14.0,1.5,10311.4
57894,20230608021057,2.3,1002.6,40,120,2.0,1.0,10295.5
57896,20230608021057,6.8,1011.7,86,40,7.4,1.3,10049.2
57993,20230608021057,8.0,1003.2,69,347,8.7,1.0,10177.7
58506,20230608021057,34.7,1003.6,1,279,4.5,1.0,10005.2
