站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
59097,20230605191423,3.1,1001.4,28,271,8.4,1.1,10304.9
59107,20230605191423,9.2,1004.2,38,219,9.6,1.0,10375.9
59116,20230605191423,30.9,1003.8,42,246,2.9,0.0,10075.1
59117,20230605191423,27.7,1005.3,20,331,8.3,0.0,10265.7
59271,20230605191423,23.8,1020.9,15,72,13.8,0.9,10458.0
59278,20230605191423,28.7,1016.3,55,352,13.1,0.8,10365.9
59280,20230605191423,7.8,1013.3,92,162,9.1,0.4,10368.2
59287,20230605191423,13.3,1019.8,57,156,1.1,0.3,10441.4
59289,20230605191423,28.5,1022.5,71,343,9.9,0.0,10117.5
59293,20230605191423,10.4,1020.0,24,355,5.8,0.1,10159.8
59294,20230605191423,32.2,1000.1,24,2,3.9,0.2,10100.8
59298,20230605191423,2.9,1015.9,86,144,7.4,0.1,10388.5
59303,20230605191423,23.2,1013.2,80,164,8.8,1.4,10153.1
59304,20230605191423,7.4,1022.6,96,349,6.6,0.2,10315.3
59306,20230605191423,20.1,1008.5,17,260,2.1,1.1,10246.8
59310,20230605191423,11.6,1001.3,1,55,5.4,0.1,10398.4
59316,20230605191423,29.9,1021.1,33,206,10.5,0.0,10367.0
59317,20230605191423,24.1,1023.9,91,125,5.2,0.2,10469.2
59324,20230605191423,15.3,1016.3,64,100,5.8,1.5,10496.2
59456,20230605191423,10.8,1025.5,16,87,7.5,1.1,10418.6
59462,20230605191423,31.0,1023.8,47,348,3.6,0.3,10492.2
59478,20230605191423,34.8,1010.8,78,327,10.9,0.3,10270.2
59485,20230605191423,8.1,1006.0,39,234,6.4,0.1,10373.6
59488,20230605191423,30.0,1000.2,8,208,0.2,1.4,10356.5
59493,20230605191423,13.3,1012.5,51,110,4.5,0.4,10228.3
59501,20230605191423,33.4,1013.7,46,214,7.2,0.2,10446.9
59658,20230605191423,1.1,1026.1,86,57,9.7,0.0,10117.3
59663,20230605191423,18.9,1023.4,19,327,11.2,0.9,10104.0
59664,20230605191423,26.5,1005.9,4,198,9.1,1.3,10215.6
59673,20230605191423,19.0,1020.7,80,119,8.1,1.2,10095.9
59754,20230605191423,29.8,1013.0,60,327,4.3,1.3,10162.7
57947,20230605191423,1.8,1017.3,21,315,5.2,1.4,10211.4
57957,20230605191423,25.8,1001.2,44,45,6.6,0.2,10477.3
57958,20230605191423,33.3,1018.7,45,136,0.6,1.5,10083.6
59021,20230605191423,12.9,1023.1,67,263,0.1,0.9,10326.8
59023,20230605191423,13.2,1025.7,20,259,14.7,1.1,10380.3
59027,20230605191423,28.5,1002.6,42,10,4.8,0.4,10417.7
59037,20230605191423,15.2,1001.3,92,287,3.7,0.3,10067.3
59046,20230605191423,25.3,1000.0,96,92,11.1,0.5,10103.2
59058,20230605191423,25.7,1010.9,12,290,1.3,1.0,10051.0
59065,20230605191423,30.8,1022.4,49,323,10.5,0.5,10286.2
59209,20230605191423,32.3,1000.6,42,223,0.9,0.8,10101.8
59211,20230605191423,16.1,1026.4,30,81,2.9,0.5,10065.7
59218,20230605191423,34.1,1025.8,54,56,7.7,1.2,10403.3
59228,20230605191423,12.7,1007.4,69,64,12.3,1.2,10097.6
59242,20230605191423,23.5,1015.0,5,268,8.3,1.3,10042.3
59254,20230605191423,30.2,1000.9,18,220,0.0,1.5,10089.9
59265,20230605191423,17.9,1008.9,12,311,1.2,0.4,10415.9
59417,20230605191423,11.8,1015.6,47,263,13.2,1.0,10305.5
59431,20230605191423,6.1,1000.7,59,249,8.7,0.2,10076.1
59446,20230605191423,4.6,1016.0,42,15,14.1,0.3,10421.2
59453,20230605191423,20.8,1024.8,94,171,3.4,0.4,10465.4
59626,20230605191423,26.6,1013.6,75,60,5.4,1.2,10153.9
59631,20230605191423,26.4,1000.9,15,343,11.6,0.4,10328.0
59632,20230605191423,24.7,1021.7,63,239,4.7,0.0,10422.4
59644,20230605191423,28.7,1012.2,7,322,12.5,0.4,10339.0
59647,20230605191423,1.0,1014.6,2,159,12.9,0.3,10221.2
56691,20230605191423,18.6,1025.1,28,61,13.2,0.2,10331.7
56693,20230605191423,9.1,1012.3,50,39,10.5,0.3,10215.6
56792,20230605191423,25.8,1006.2,37,265,3.4,1.5,10083.3
56793,20230605191423,8.8,1020.7,34,62,0.5,1.0,10162.3
57606,20230605191423,28.5,1006.2,35,280,1.0,0.1,10420.6
57614,20230605191423,22.1,1026.0,59,15,12.4,0.7,10182.1
57625,20230605191423,34.4,1026.4,45,36,13.8,0.1,10078.7
57647,20230605191423,5.6,1017.8,61,144,12.5,1.0,10383.5
57707,20230605191423,8.2,1016.5,42,115,14.4,1.5,10013.6
57710,20230605191423,19.7,1004.3,31,221,4.6,0.4,10480.3
57712,20230605191423,5.7,1016.3,4,293,6.9,0.7,10483.3
57718,20230605191423,17.7,1004.2,75,42,6.0,1.5,10150.2
57722,20230605191423,32.1,1023.1,79,330,1.1,1.5,10002.5
57729,20230605191423,34.6,1012.3,26,264,8.6,0.3,10430.1
57731,20230605191423,34.6,1017.9,67,16,14.4,1.3,10211.4
57741,20230605191423,27.9,1010.0,56,240,0.5,0.6,10352.9
57803,20230605191423,16.2,1011.5,23,25,9.8,0.8,10229.3
57805,20230605191423,7.0,1000.3,13,227,2.1,1.0,10002.1
57806,20230605191423,2.4,1008.5,50,254,9.1,0.3,10302.2
57816,20230605191423,15.4,1009.6,17,28,5.9,0.4,10204.5
57825,20230605191423,7.9,1000.2,25,151,1.9,0.6,10136.8
57827,20230605191423,21.9,1003.5,16,8,12.3,0.4,10120.9
57832,20230605191423,29.5,1000.8,33,85,11.3,0.1,10149.8
57839,20230605191423,34.0,1012.4,7,170,8.7,0.6,10403.6
57840,20230605191423,28.8,1025.4,61,52,14.8,0.4,10433.3
57902,20230605191423,9.0,1025.2,37,208,8.2,0.0,10451.9
57906,20230605191423,27.2,1013.2,18,63,5.0,1.3,10191.2
57907,20230605191423,3.8,1000.2,13,270,13.3,0.2,10362.2
57910,20230605191423,19.5,1022.0,5,51,3.7,1.2,10214.2
57912,20230605191423,13.2,1011.0,85,59,3.2,0.0,10345.9
57916,20230605191423,20.2,1003.2,17,303,10.6,0.1,10113.7
57922,20230605191423,27.6,1020.4,87,124,1.7,0.2,10167.8
57926,20230605191423,20.5,1025.3,60,265,11.1,0.3,10308.9
57932,20230605191423,8.8,1004.9,86,47,12.9,0.1,10305.2
59758,20230605191423,3.8,1007.4,47,267,1.4,0.2,10292.6
59838,20230605191423,33.0,1020.8,81,29,13.4,1.1,10466.5
59845,20230605191423,4.4,1020.9,100,16,3.8,1.5,10306.8
59849,20230605191423,32.6,1018.9,31,79,0.4,0.3,10003.1
59855,20230605191423,9.4,1013.1,86,347,2.8,0.7,10243.0
59948,20230605191423,17.4,1006.2,30,214,9.7,0.1,10365.8
59954,20230605191423,17.2,1017.0,49,135,10.0,0.0,10194.8
59981,20230605191423,2.5,1014.1,26,99,13.7,1.5,10483.8
53399,20230605191423,34.8,1013.0,29,117,6.3,0.9,10121.4
53593,20230605191423,20.2,1014.3,3,5,4.6,0.7,10145.6
53698,20230605191423,28.4,1012.0,96,15,2.7,1.2,10377.6
53798,20230605191423,6.7,1013.1,55,99,5.9,1.5,10400.2
54308,20230605191423,6.7,1021.9,1,0,1.6,0.1,10214.5
54311,20230605191423,5.8,1019.9,94,351,4.5,1.1,10486.2
54401,20230605191423,15.4,1025.2,9,76,12.4,0.0,10273.6
54405,20230605191423,4.3,1009.2,28,1,0.0,0.1,10237.1
54423,20230605191423,2.3,1024.0,12,135,5.6,0.3,10044.5
54429,20230605191423,2.4,1026.2,65,323,13.7,0.9,10239.0
54436,20230605191423,1.2,1003.3,84,47,13.2,1.5,10264.6
54449,20230605191423,21.7,1025.2,80,69,4.9,1.0,10361.0
54518,20230605191423,12.8,1018.7,92,70,10.9,0.6,10475.5
54534,20230605191423,17.5,1003.0,66,71,5.8,1.0,10065.5
54535,20230605191423,13.0,1008.4,22,151,14.2,1.2,10018.0
54539,20230605191423,27.8,1022.7,74,124,14.7,0.1,10481.4
54602,20230605191423,5.6,1011.8,85,50,10.7,0.3,10058.5
54606,20230605191423,30.6,1016.6,31,65,14.9,1.2,10033.7
54618,20230605191423,12.6,1001.5,72,326,1.9,0.8,10124.6
54624,20230605191423,15.7,1007.3,100,82,9.7,1.2,10460.2
54705,20230605191423,20.2,1003.2,22,313,9.1,0.1,10152.1
53898,20230605191423,32.7,1002.5,56,317,1.6,0.2,10481.9
53986,20230605191423,1.5,1024.6,80,274,6.8,0.2,10005.2
57051,20230605191423,16.6,1019.6,22,15,14.4,0.0,10119.6
57067,20230605191423,7.0,1026.0,26,208,7.4,1.0,10356.3
57071,20230605191423,5.1,1017.0,77,116,4.0,1.5,10062.6
57077,20230605191423,14.8,1015.6,88,296,0.9,0.6,10368.9
57083,20230605191423,21.2,1014.2,36,217,11.8,0.9,10250.3
57084,20230605191423,22.3,1004.1,23,166,12.6,1.1,10237.0
57089,20230605191423,13.8,1007.2,28,268,0.3,0.3,10020.8
57091,20230605191423,16.1,1010.3,22,264,11.2,0.1,10426.4
57156,20230605191423,3.4,1011.1,37,191,10.4,0.7,10001.6
57178,20230605191423,23.4,1007.2,45,267,1.6,1.1,10044.9
57181,20230605191423,25.9,1012.1,92,305,6.4,0.6,10220.9
57193,20230605191423,17.9,1015.5,51,214,6.5,0.0,10211.2
57285,20230605191423,31.9,1013.5,57,163,1.6,0.4,10159.9
57290,20230605191423,1.9,1021.2,27,155,0.2,1.0,10076.7
57297,20230605191423,7.2,1003.4,80,70,0.6,0.6,10260.2
58005,20230605191423,16.1,1020.0,23,293,11.7,1.2,10207.0
58111,20230605191423,2.7,1016.8,31,104,3.5,0.2,10243.3
58208,20230605191423,13.3,1021.5,74,134,0.0,1.5,10367.4
50136,20230605191423,15.2,1010.1,56,260,11.1,0.6,10203.8
50246,20230605191423,20.5,1009.4,91,283,9.6,0.0,10497.7
50247,20230605191423,3.1,1004.4,96,230,8.7,1.4,10298.0
50349,20230605191423,27.0,1008.1,34,77,14.7,1.4,10317.9
50353,20230605191423,30.1,1004.9,78,111,13.2,1.2,10288.3
50442,20230605191423,32.2,1004.4,6,336,7.3,0.8,10142.9
50468,20230605191423,8.1,1007.7,48,157,5.1,0.7,10316.5
50557,20230605191423,1.1,1004.8,54,254,8.9,0.2,10435.8
50564,20230605191423,34.5,1021.3,99,277,10.9,0.3,10489.2
50656,20230605191423,6.5,1004.8,64,169,12.7,1.3,10386.0
50658,20230605191423,32.4,1014.4,18,106,8.1,0.9,10482.4
50674,20230605191423,18.8,1002.5,4,226,8.5,0.5,10472.3
50739,20230605191423,5.4,1015.2,36,103,9.6,0.9,10377.1
50742,20230605191423,7.1,1007.9,94,289,11.9,0.0,10478.9
50745,20230605191423,24.7,1006.9,98,130,14.8,1.0,10113.8
50756,20230605191423,12.0,1015.3,94,227,9.5,0.0,10355.5
50758,20230605191423,3.6,1021.7,86,235,10.7,0.8,10377.4
50774,20230605191423,2.1,1023.5,23,2,1.6,1.5,10011.6
50778,20230605191423,13.2,1004.9,56,163,0.3,0.4,10220.3
50788,20230605191423,21.9,1001.0,16,96,10.4,0.8,10312.8
50844,20230605191423,3.4,1009.0,49,350,6.8,0.5,10426.9
50853,20230605191423,23.6,1017.2,8,32,11.4,0.1,10160.0
50854,20230605191423,22.4,1011.2,59,48,2.3,0.5,10390.5
50862,20230605191423,21.0,1008.2,91,222,9.0,1.3,10145.0
50873,20230605191423,28.1,1002.4,74,295,2.9,0.9,10136.8
50877,20230605191423,5.0,1016.8,63,286,1.7,0.9,10187.9
50888,20230605191423,24.3,1016.6,58,143,9.8,1.5,10442.4
50950,20230605191423,22.6,1008.6,36,139,5.0,0.5,10352.5
50953,20230605191423,32.6,1004.4,5,56,5.3,1.0,10280.6
50955,20230605191423,27.3,1024.3,58,96,11.4,1.2,10088.8
50963,20230605191423,5.9,1005.3,26,23,14.4,1.4,10493.1
50968,20230605191423,19.5,1014.0,11,25,3.3,0.1,10031.9
50973,20230605191423,27.3,1001.0,4,328,0.9,0.7,10387.6
50978,20230605191423,20.8,1000.4,97,182,9.3,0.6,10419.0
50983,20230605191423,24.4,1018.0,54,292,7.3,1.1,10444.1
54094,20230605191423,26.3,1001.8,87,332,11.5,0.8,10153.8
54096,20230605191423,31.3,1013.1,100,164,7.1,0.2,10249.0
57251,20230605191423,27.6,1013.6,29,187,5.1,0.5,10243.4
57256,20230605191423,24.7,1015.0,41,327,1.5,0.5,10234.4
57259,20230605191423,25.1,1003.1,8,260,4.2,0.2,10125.7
57265,20230605191423,0.4,1000.2,8,156,14.0,0.2,10284.7
57278,20230605191423,30.7,1005.7,57,96,12.5,0.8,10350.9
57279,20230605191423,21.6,1005.3,98,56,5.0,0.5,10192.5
57355,20230605191423,33.6,1025.4,84,138,1.1,0.2,10400.7
57358,20230605191423,25.8,1024.3,96,262,8.1,0.6,10390.5
57359,20230605191423,9.3,1018.0,63,185,2.4,0.6,10049.1
57363,20230605191423,5.7,1000.2,77,138,2.2,0.1,10348.6
57378,20230605191423,31.0,1018.9,91,122,14.9,0.5,10183.5
57381,20230605191423,16.4,1006.3,72,17,10.6,0.2,10017.1
57395,20230605191423,29.3,1020.1,3,63,8.3,0.4,10456.3
57399,20230605191423,23.4,1011.7,34,280,9.6,0.5,10220.1
57439,20230605191423,28.1,1007.2,98,355,5.1,0.0,10266.5
57445,20230605191423,10.2,1016.8,39,66,13.1,0.5,10166.1
57447,20230605191423,18.8,1013.0,16,229,10.1,1.3,10009.4
57458,20230605191423,6.5,1024.8,93,344,2.2,1.3,10121.9
57461,20230605191423,31.9,1018.2,48,221,12.4,0.8,10462.0
57476,20230605191423,14.0,1003.7,75,270,9.6,0.9,10345.3
57482,20230605191423,27.9,1017.6,33,269,10.6,1.5,10058.0
57483,20230605191423,1.3,1026.3,44,106,5.1,1.2,10044.5
57493,20230605191423,9.0,1021.3,100,56,10.2,0.6,10474.1
57494,20230605191423,4.1,1014.5,75,198,7.5,0.4,10074.4
57545,20230605191423,12.7,1019.8,37,352,14.0,0.0,10362.6
57573,20230605191423,29.5,1019.9,26,138,8.7,0.0,10065.8
57581,20230605191423,0.8,1010.1,99,339,2.2,0.1,10262.1
57583,20230605191423,8.5,1018.3,54,305,8.6,0.7,10491.9
57595,20230605191423,26.0,1022.7,4,106,4.1,1.5,10358.4
58402,20230605191423,27.2,1015.2,65,351,13.3,0.9,10020.8
58407,20230605191423,27.3,1019.5,46,36,1.6,0.4,10289.8
58500,20230605191423,20.4,1000.3,51,207,13.9,1.1,10024.5
57554,20230605191423,7.2,1026.4,88,168,11.2,1.0,10264.1
57562,20230605191423,2.2,1015.6,65,348,9.5,1.3,10451.6
57574,20230605191423,35.0,1010.5,14,164,8.0,1.0,10087.2
57584,20230605191423,25.1,1018.1,56,59,0.0,0.9,10013.4
57642,20230605191423,20.2,1011.5,79,236,4.9,0.9,10458.7
57649,20230605191423,16.8,1014.7,83,28,14.1,1.0,10372.8
57655,20230605191423,0.0,1012.7,33,359,0.0,0.1,10404.8
57662,20230605191423,27.2,1012.2,96,109,1.4,1.0,10018.4
57669,20230605191423,21.9,1017.7,28,167,12.7,0.6,10215.5
57671,20230605191423,18.8,1024.8,80,150,3.3,1.3,10437.3
57673,20230605191423,14.2,1004.9,72,214,8.9,0.7,10316.3
57679,20230605191423,20.0,1008.0,10,11,10.7,0.5,10350.5
57682,20230605191423,10.4,1020.4,23,179,2.1,0.5,10113.6
57687,20230605191423,4.0,1005.2,22,317,8.3,0.4,10140.7
57745,20230605191423,23.4,1006.0,82,214,2.7,0.0,10427.4
57749,20230605191423,29.4,1003.5,95,69,10.7,0.4,10473.9
57752,20230605191423,31.7,1009.6,34,320,2.2,1.1,10380.1
57758,20230605191423,18.2,1015.4,31,184,1.6,0.4,10152.7
57761,20230605191423,13.6,1024.3,93,109,7.4,1.4,10327.5
57766,20230605191423,18.9,1022.1,25,283,8.4,0.2,10412.3
57774,20230605191423,1.7,1001.9,65,8,3.7,0.2,10225.6
57776,20230605191423,12.0,1022.4,34,284,1.8,1.1,10174.4
57779,20230605191423,35.0,1008.9,23,178,7.8,1.0,10260.7
57780,20230605191423,31.2,1025.5,24,229,1.9,0.3,10086.3
57841,20230605191423,16.7,1020.6,17,218,14.2,0.0,10388.5
57845,20230605191423,21.6,1012.2,61,300,4.2,0.9,10444.6
57853,20230605191423,18.9,1024.0,97,177,8.2,0.6,10371.9
57857,20230605191423,26.0,1005.2,97,86,7.9,1.5,10193.8
57860,20230605191423,24.8,1001.2,60,125,8.5,0.3,10331.7
57866,20230605191423,5.3,1009.2,64,249,14.2,1.5,10407.7
57872,20230605191423,29.9,1015.0,46,108,13.2,0.2,10166.6
57874,20230605191423,23.2,1014.4,35,276,0.1,1.4,10496.8
57889,20230605191423,10.6,1012.4,22,163,1.8,0.0,10457.9
57965,20230605191423,26.8,1000.7,94,23,11.7,1.2,10327.0
57972,20230605191423,8.9,1006.3,95,307,0.5,0.3,10036.1
57974,20230605191423,29.9,1006.7,94,224,0.2,1.5,10264.6
50936,20230605191423,21.7,1023.4,28,98,11.1,0.4,10201.1
50945,20230605191423,34.6,1004.1,12,165,3.8,0.0,10062.1
50948,20230605191423,5.7,1011.9,65,308,14.7,1.0,10427.8
50949,20230605191423,33.2,1012.9,64,161,14.1,1.2,10478.3
54041,20230605191423,14.0,1018.1,79,41,9.7,1.3,10365.2
54049,20230605191423,22.3,1012.7,62,120,13.8,0.0,10103.0
54063,20230605191423,24.4,1008.0,50,166,4.4,1.3,10295.7
54064,20230605191423,31.2,1006.8,23,237,8.2,0.1,10074.1
54142,20230605191423,5.3,1004.9,37,291,3.2,0.6,10341.0
54157,20230605191423,8.1,1025.0,12,8,3.3,0.9,10494.1
54161,20230605191423,29.4,1025.4,10,122,3.0,0.6,10233.9
54165,20230605191423,24.9,1023.5,49,130,0.3,1.4,10264.5
54171,20230605191423,31.1,1024.5,11,203,10.6,1.5,10288.2
54181,20230605191423,2.4,1008.5,59,267,4.1,0.1,10096.9
54186,20230605191423,28.8,1018.1,40,177,4.8,0.8,10441.1
54195,20230605191423,7.2,1001.8,94,76,13.4,0.1,10287.7
54260,20230605191423,34.5,1002.8,99,207,12.5,0.4,10445.8
54263,20230605191423,8.7,1010.7,29,181,7.5,1.0,10300.8
54266,20230605191423,9.2,1000.2,49,272,5.6,0.0,10256.5
54273,20230605191423,2.9,1005.3,94,144,14.7,1.0,10197.2
54276,20230605191423,10.8,1015.4,20,334,14.5,0.1,10398.3
54284,20230605191423,32.2,1009.0,96,104,3.5,1.5,10489.9
54285,20230605191423,17.6,1018.1,67,68,2.1,0.3,10393.8
54286,20230605191423,4.7,1015.5,14,301,4.3,1.1,10313.6
54292,20230605191423,2.0,1013.4,6,27,12.9,0.4,10085.8
54363,20230605191423,15.8,1014.8,8,318,7.1,0.7,10436.8
54374,20230605191423,9.5,1017.3,33,118,14.0,1.0,10207.9
54377,20230605191423,16.7,1018.7,19,320,7.2,1.1,10167.4
54386,20230605191423,34.8,1025.9,39,222,4.4,1.1,10001.1
58026,20230605191423,13.8,1012.7,97,33,6.7,0.3,10108.4
58027,20230605191423,9.7,1001.0,59,228,8.9,1.0,10431.2
58038,20230605191423,32.6,1025.2,65,14,11.0,0.2,10144.1
58040,20230605191423,18.3,1014.0,8,214,1.4,1.3,10393.8
58047,20230605191423,11.6,1000.5,12,117,11.4,0.3,10060.7
58130,20230605191423,10.7,1013.9,47,222,2.5,0.4,10126.8
58135,20230605191423,14.5,1019.8,90,147,9.2,0.2,10206.6
58138,20230605191423,8.3,1005.0,28,159,6.0,1.0,10124.6
58141,20230605191423,26.8,1019.9,63,87,7.1,0.9,10309.8
58143,20230605191423,27.3,1016.9,20,270,14.9,0.1,10192.4
58150,20230605191423,19.6,1009.3,68,62,7.3,0.5,10496.4
58158,20230605191423,1.4,1009.5,83,322,10.5,0.1,10186.8
58238,20230605191423,16.7,1007.3,60,165,7.4,0.9,10202.9
58241,20230605191423,10.3,1011.9,14,113,3.3,1.3,10406.5
58251,20230605191423,26.4,1026.2,1,62,2.8,1.1,10140.8
58252,20230605191423,31.8,1024.3,46,341,4.5,0.7,10328.4
58255,20230605191423,5.0,1019.3,62,1,8.3,0.0,10015.7
58259,20230605191423,11.8,1009.6,3,175,14.5,0.4,10326.8
58265,20230605191423,3.5,1002.1,97,127,0.3,0.4,10286.0
58343,20230605191423,17.9,1012.7,87,147,14.6,0.7,10111.3
58345,20230605191423,25.7,1016.3,9,154,0.3,1.0,10313.8
58354,20230605191423,16.9,1012.2,34,168,13.8,0.4,10051.8
58356,20230605191423,31.1,1025.9,97,318,5.5,0.8,10243.8
58358,20230605191423,13.4,1019.0,19,44,0.7,0.4,10323.9
57598,20230605191423,21.7,1010.0,92,59,10.5,0.0,10306.4
57696,20230605191423,22.3,1016.2,14,21,11.4,1.0,10374.2
57789,20230605191423,2.0,1005.6,6,122,9.0,1.3,10007.1
57793,20230605191423,29.9,1017.0,98,128,13.7,0.8,10476.2
57799,20230605191423,10.9,1004.9,36,72,1.4,1.0,10042.2
57894,20230605191423,23.7,1015.5,98,182,10.2,0.2,10134.9
57896,20230605191423,24.5,1021.0,86,274,14.9,0.7,10469.5
57993,20230605191423,4.4,1014.1,30,9,14.4,1.0,10271.8
58506,20230605191423,4.1,1017.1,54,328,7.1,0.8,10230.4
