站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
59027,20230608020857,34.7,1019.3,49,217,6.4,0.3,10354.2
59037,20230608020857,31.6,1018.0,14,304,1.7,1.2,10305.9
59046,20230608020857,8.6,1007.7,35,53,9.9,1.2,10222.2
59058,20230608020857,33.3,1008.3,50,60,1.9,0.7,10095.8
59065,20230608020857,34.3,1015.9,7,303,11.9,1.0,10284.8
59209,20230608020857,29.1,1009.9,96,194,11.6,0.8,10400.6
59211,20230608020857,11.0,1005.6,38,104,9.4,0.3,10119.3
59218,20230608020857,16.1,1009.0,76,90,3.9,0.4,10445.0
59228,20230608020857,26.8,1016.8,46,349,10.9,1.5,10394.9
59242,20230608020857,5.5,1025.8,66,14,14.2,0.0,10254.6
59254,20230608020857,10.2,1019.7,51,174,3.1,1.1,10315.9
59265,20230608020857,4.4,1021.4,10,212,14.2,1.2,10109.7
59417,20230608020857,8.2,1005.8,18,51,3.8,1.4,10253.6
59431,20230608020857,18.1,1015.5,46,300,7.5,0.2,10259.4
59446,20230608020857,15.1,1004.2,47,108,4.6,0.4,10406.9
59453,20230608020857,6.8,1015.2,46,74,5.3,1.4,10151.7
59626,20230608020857,25.2,1011.0,2,188,5.1,1.0,10257.8
59631,20230608020857,31.2,1006.4,65,341,10.2,0.5,10082.8
59632,20230608020857,15.9,1005.6,20,5,14.5,0.5,10394.8
59644,20230608020857,1.0,1023.3,100,283,5.2,1.3,10121.6
59647,20230608020857,18.0,1012.1,58,1,14.2,0.2,10157.8
56691,20230608020857,8.0,1018.6,54,176,11.5,1.4,10070.4
56693,20230608020857,26.3,1019.7,55,297,0.1,0.9,10181.7
56792,20230608020857,9.2,1003.0,68,120,5.3,1.0,10176.9
56793,20230608020857,12.6,1002.8,95,53,11.5,0.7,10229.2
57606,20230608020857,27.0,1011.3,96,314,9.6,0.1,10387.8
57614,20230608020857,16.7,1009.9,73,23,9.6,1.4,10460.4
57625,20230608020857,19.4,1018.2,75,26,14.2,0.5,10213.9
57647,20230608020857,10.7,1009.2,55,285,7.5,0.0,10141.5
57707,20230608020857,19.1,1001.8,85,11,11.9,1.2,10326.6
57710,20230608020857,24.2,1021.8,1,299,5.2,0.8,10026.3
57712,20230608020857,14.3,1014.7,44,140,5.4,0.2,10352.4
57718,20230608020857,22.2,1005.6,37,347,7.3,0.7,10018.5
57722,20230608020857,21.6,1001.0,72,353,4.9,1.1,10352.2
57729,20230608020857,5.8,1024.9,55,255,12.2,1.0,10075.9
57731,20230608020857,19.5,1025.0,79,15,13.3,0.1,10148.7
57741,20230608020857,6.1,1025.6,26,76,5.5,0.1,10307.6
57803,20230608020857,4.2,1017.6,89,193,0.2,0.3,10365.9
57805,20230608020857,29.2,1007.3,77,143,0.8,0.2,10231.6
57806,20230608020857,5.2,1017.4,26,147,6.9,0.7,10020.4
57816,20230608020857,33.1,1003.4,10,112,12.2,1.4,10001.5
57825,20230608020857,26.1,1024.2,69,50,0.6,1.2,10129.3
57827,20230608020857,29.4,1000.7,23,215,13.5,1.4,10032.3
57832,20230608020857,0.6,1012.3,1,86,2.2,1.4,10111.2
57839,20230608020857,20.9,1022.3,68,278,1.2,0.8,10109.3
57840,20230608020857,25.0,1000.4,75,266,6.3,1.4,10350.2
57902,20230608020857,1.6,1014.8,73,301,11.7,1.4,10395.4
57906,20230608020857,29.0,1011.0,39,170,8.0,1.5,10433.7
57907,20230608020857,32.5,1012.7,14,57,5.0,0.4,10310.7
57910,20230608020857,15.7,1022.5,38,92,7.4,0.8,10022.9
57912,20230608020857,0.0,1006.1,96,349,5.5,0.3,10087.4
57916,20230608020857,19.1,1025.8,92,49,6.0,1.0,10223.6
57922,20230608020857,26.7,1019.4,61,16,13.6,0.6,10089.3
57926,20230608020857,26.2,1006.1,42,113,11.7,0.7,10150.4
57932,20230608020857,21.3,1010.0,77,321,10.1,1.5,10102.6
59758,20230608020857,12.6,1020.0,39,73,10.5,0.9,10260.0
59838,20230608020857,16.4,1023.6,95,350,8.0,0.3,10225.4
59845,20230608020857,1.9,1009.1,54,19,8.7,1.0,10348.0
59849,20230608020857,1.8,1002.2,71,268,2.2,1.4,10433.7
59855,20230608020857,16.6,1006.9,77,92,11.1,1.4,10290.4
59948,20230608020857,8.2,1001.6,81,156,5.9,1.4,10411.3
59954,20230608020857,28.2,1003.6,7,130,6.2,0.3,10453.3
59981,20230608020857,4.2,1011.2,35,256,3.5,0.4,10408.9
53399,20230608020857,0.9,1015.2,91,173,2.1,1.4,10182.9
53593,20230608020857,5.2,1024.5,84,152,3.3,1.5,10042.0
53698,20230608020857,24.5,1017.8,89,104,7.1,0.2,10320.6
53798,20230608020857,14.3,1014.7,69,104,11.6,0.2,10136.0
54308,20230608020857,0.1,1005.8,50,81,1.2,1.5,10173.1
54311,20230608020857,9.3,1012.9,65,37,14.4,0.8,10452.2
54401,20230608020857,14.4,1022.6,12,120,0.1,0.3,10379.8
54405,20230608020857,17.2,1006.2,4,207,0.4,0.4,10484.2
54423,20230608020857,0.6,1011.3,36,294,3.7,0.4,10008.2
54429,20230608020857,31.1,1002.7,34,277,8.7,1.4,10225.5
54436,20230608020857,3.0,1020.6,77,11,0.9,0.3,10291.6
54449,20230608020857,17.7,1008.0,40,248,3.7,1.5,10115.5
54518,20230608020857,26.0,1012.4,91,274,4.7,0.5,10339.7
54534,20230608020857,23.5,1010.1,28,268,4.3,0.4,10132.2
54535,20230608020857,8.5,1006.3,32,114,10.6,0.4,10384.5
54539,20230608020857,26.7,1018.9,9,201,9.0,0.3,10471.2
54602,20230608020857,34.7,1021.9,17,311,11.3,0.6,10364.0
54606,20230608020857,11.1,1003.5,78,229,0.1,0.0,10418.2
54618,20230608020857,13.6,1026.4,15,257,7.5,0.6,10082.5
54624,20230608020857,23.2,1026.3,69,101,0.9,0.0,10167.9
54705,20230608020857,29.5,1013.8,52,121,7.4,0.7,10303.4
53898,20230608020857,33.9,1005.7,42,243,6.5,1.0,10410.3
53986,20230608020857,23.1,1024.9,95,185,8.8,1.2,10133.8
57051,20230608020857,17.9,1000.1,39,149,11.6,1.5,10157.6
57067,20230608020857,15.3,1009.7,34,277,6.7,0.8,10138.6
57071,20230608020857,5.0,1025.6,15,254,3.3,0.7,10160.2
57077,20230608020857,24.8,1015.0,94,37,9.9,0.3,10144.0
57083,20230608020857,1.8,1002.3,30,215,0.6,0.8,10480.1
57084,20230608020857,21.3,1010.9,56,301,1.6,0.8,10482.0
57089,20230608020857,1.9,1012.6,42,60,13.4,1.5,10001.2
57091,20230608020857,16.8,1009.8,56,108,8.8,1.2,10218.6
57156,20230608020857,19.7,1000.3,73,150,3.6,0.9,10056.9
57178,20230608020857,12.0,1023.9,43,97,9.8,0.1,10409.1
57181,20230608020857,12.8,1021.1,50,145,1.7,1.0,10066.2
57193,20230608020857,7.1,1007.5,4,192,5.8,0.2,10170.5
57285,20230608020857,1.6,1001.8,31,357,14.6,0.6,10420.1
57290,20230608020857,34.5,1011.8,5,97,2.5,1.0,10028.1
57297,20230608020857,19.9,1025.2,14,64,13.8,1.0,10179.9
58005,20230608020857,10.9,1025.9,87,232,4.9,0.5,10217.1
58111,20230608020857,9.1,1010.4,29,359,1.0,0.2,10366.0
58208,20230608020857,31.3,1011.2,68,83,6.6,0.7,10320.5
50136,20230608020857,23.0,1026.2,19,258,12.1,0.7,10135.6
50246,20230608020857,33.3,1006.2,65,280,10.1,1.1,10336.9
50247,20230608020857,0.8,1004.9,21,153,14.6,0.4,10128.4
50349,20230608020857,20.5,1020.6,73,266,7.3,1.1,10014.8
50353,20230608020857,21.2,1004.9,34,64,3.8,0.0,10291.0
50442,20230608020857,20.5,1013.5,71,284,13.5,1.0,10220.0
50468,20230608020857,34.4,1001.6,81,161,3.8,0.4,10239.0
50557,20230608020857,26.5,1023.2,31,324,6.5,0.6,10047.6
50564,20230608020857,12.2,1021.5,73,262,11.0,1.3,10155.2
50656,20230608020857,16.9,1001.9,27,210,9.7,0.8,10292.4
50658,20230608020857,3.7,1015.4,31,228,12.8,1.4,10494.2
50674,20230608020857,31.9,1001.9,17,260,6.9,1.1,10413.0
50739,20230608020857,9.0,1020.6,7,257,14.7,1.0,10331.0
50742,20230608020857,7.5,1012.1,32,359,4.7,0.1,10475.3
50745,20230608020857,24.0,1006.5,9,248,14.1,1.1,10311.5
50756,20230608020857,16.4,1001.8,12,105,7.0,0.3,10094.2
50758,20230608020857,23.5,1015.6,34,17,8.0,1.2,10138.8
50774,20230608020857,7.5,1023.0,68,130,0.8,0.2,10102.9
50778,20230608020857,23.1,1014.2,24,334,6.4,1.2,10217.0
50788,20230608020857,29.5,1023.8,33,235,12.6,1.5,10114.2
50844,20230608020857,10.9,1013.2,51,27,0.1,1.5,10189.3
50853,20230608020857,11.4,1020.5,73,52,9.8,1.1,10127.1
50854,20230608020857,18.5,1008.9,4,108,4.6,1.1,10409.4
50862,20230608020857,17.3,1008.4,7,187,8.4,0.6,10389.3
50873,20230608020857,4.5,1017.6,8,227,10.3,0.5,10218.1
50877,20230608020857,32.6,1016.7,12,177,7.0,0.3,10431.9
50888,20230608020857,13.9,1026.4,56,250,11.3,0.3,10083.3
50950,20230608020857,32.5,1017.8,75,343,9.9,0.4,10312.3
50953,20230608020857,12.0,1025.5,86,145,0.3,0.4,10001.2
50955,20230608020857,18.1,1004.6,52,263,14.4,1.4,10041.7
50963,20230608020857,20.0,1016.8,55,328,12.4,0.1,10137.4
50968,20230608020857,21.1,1016.0,22,111,11.0,0.3,10399.5
50973,20230608020857,34.2,1025.2,67,226,9.7,0.3,10358.8
50978,20230608020857,8.5,1016.1,97,319,4.7,0.3,10394.6
50983,20230608020857,20.1,1024.2,27,149,11.0,0.4,10339.1
54094,20230608020857,27.9,1022.9,21,344,1.6,0.9,10171.9
54096,20230608020857,19.7,1018.9,52,260,11.6,0.1,10231.1
57251,20230608020857,32.2,1023.2,80,126,1.8,0.3,10106.3
57256,20230608020857,6.3,1001.3,100,309,13.7,0.2,10446.5
57259,20230608020857,4.9,1016.2,21,353,5.6,0.8,10370.8
57265,20230608020857,21.5,1022.4,39,124,2.3,0.1,10309.1
57278,20230608020857,18.1,1010.5,36,105,3.2,0.2,10220.3
57279,20230608020857,22.0,1024.2,50,49,11.7,0.1,10062.8
57355,20230608020857,2.0,1005.9,2,283,9.3,0.2,10220.0
57358,20230608020857,1.5,1026.4,51,237,5.0,0.0,10072.2
57359,20230608020857,24.1,1012.9,30,295,4.1,0.1,10230.9
57363,20230608020857,11.7,1022.6,97,229,7.5,0.6,10325.4
57378,20230608020857,33.7,1020.9,29,220,8.0,0.6,10460.7
57381,20230608020857,6.2,1009.9,45,345,6.8,1.0,10337.2
57395,20230608020857,12.3,1003.3,36,274,6.4,0.1,10462.9
57399,20230608020857,33.7,1013.7,87,202,1.5,1.0,10406.8
57439,20230608020857,27.4,1006.5,62,125,12.9,0.1,10295.1
57445,20230608020857,14.3,1025.1,42,53,12.7,0.5,10295.8
57447,20230608020857,30.7,1010.9,14,329,1.9,1.2,10264.6
57458,20230608020857,29.6,1001.7,78,271,10.1,0.7,10433.2
57461,20230608020857,27.0,1021.0,89,20,2.6,1.3,10456.5
57476,20230608020857,24.6,1023.8,36,147,6.6,1.3,10014.4
57482,20230608020857,8.9,1014.6,63,232,0.0,0.3,10255.3
57483,20230608020857,4.3,1009.8,77,5,4.5,0.9,10309.9
57493,20230608020857,3.4,1007.3,23,106,11.6,0.6,10384.0
57494,20230608020857,21.5,1002.2,76,101,10.7,1.1,10257.1
57545,20230608020857,1.1,1013.0,73,359,10.8,0.7,10237.0
57573,20230608020857,35.0,1025.4,25,202,9.2,0.5,10054.7
57581,20230608020857,19.0,1022.6,37,269,12.7,1.0,10492.1
57583,20230608020857,18.9,1018.7,86,197,3.6,1.2,10381.5
57595,20230608020857,8.3,1010.6,64,129,11.3,0.3,10345.2
58402,20230608020857,2.2,1005.4,53,255,3.9,0.8,10407.6
58407,20230608020857,1.5,1019.2,10,95,8.6,1.3,10099.5
58500,20230608020857,9.6,1007.7,24,276,8.1,0.0,10230.4
57554,20230608020857,5.5,1008.1,88,163,4.4,1.4,10116.5
57562,20230608020857,30.5,1002.3,74,334,6.2,1.3,10341.3
57574,20230608020857,29.7,1022.6,91,329,8.1,0.7,10408.1
57584,20230608020857,8.6,1003.6,82,290,10.5,0.8,10092.7
57642,20230608020857,24.7,1008.2,84,327,4.0,1.0,10130.6
57649,20230608020857,4.8,1020.8,56,54,11.3,1.2,10491.5
57655,20230608020857,28.9,1024.8,50,209,0.6,0.8,10405.7
57662,20230608020857,27.6,1024.1,35,344,4.0,0.7,10325.3
57669,20230608020857,35.0,1023.6,25,354,9.3,0.7,10216.0
57671,20230608020857,20.9,1024.7,13,329,5.7,1.1,10003.4
57673,20230608020857,27.5,1017.7,97,285,10.0,0.6,10253.8
57679,20230608020857,34.3,1011.5,97,96,8.3,0.3,10197.9
57682,20230608020857,33.9,1025.5,88,321,12.6,1.1,10330.4
57687,20230608020857,31.0,1022.1,2,186,10.3,0.9,10377.4
57745,20230608020857,30.4,1023.4,45,30,13.1,0.8,10470.8
57749,20230608020857,18.7,1011.3,55,321,7.8,1.0,10189.9
57752,20230608020857,30.3,1001.5,39,307,13.6,0.5,10080.3
57758,20230608020857,20.9,1011.8,69,286,0.9,0.5,10347.2
57761,20230608020857,4.1,1011.6,21,264,12.0,0.8,10377.5
57766,20230608020857,4.5,1004.2,35,16,4.5,1.2,10082.4
57774,20230608020857,29.2,1004.7,20,46,13.0,0.5,10193.7
57776,20230608020857,6.8,1011.6,35,302,2.4,1.4,10273.6
57779,20230608020857,9.5,1024.0,14,190,6.3,0.1,10225.3
57780,20230608020857,31.8,1008.5,34,336,0.7,1.5,10113.9
57841,20230608020857,23.8,1021.1,6,78,10.6,0.4,10403.3
57845,20230608020857,24.2,1007.8,91,74,1.9,1.2,10388.9
57853,20230608020857,19.8,1016.7,6,212,5.9,0.2,10194.8
57857,20230608020857,24.5,1000.8,62,185,0.5,1.5,10008.7
57860,20230608020857,7.2,1017.3,70,147,8.0,0.2,10334.5
57866,20230608020857,18.7,1025.6,63,114,8.4,0.4,10143.1
57872,20230608020857,0.0,1023.5,17,162,6.4,0.9,10160.8
57874,20230608020857,22.5,1009.8,21,245,14.9,0.2,10278.6
57889,20230608020857,9.5,1014.3,96,69,5.3,0.0,10424.0
57965,20230608020857,26.2,1006.7,86,213,9.5,0.7,10020.8
57972,20230608020857,31.5,1009.6,80,358,8.3,0.0,10433.9
57974,20230608020857,11.1,1022.3,79,300,6.9,1.4,10475.1
50936,20230608020857,24.3,1005.9,68,176,1.7,1.4,10076.2
50945,20230608020857,15.5,1002.7,86,226,7.5,1.5,10085.8
50948,20230608020857,24.5,1013.5,32,252,2.2,0.3,10280.0
50949,20230608020857,21.0,1010.6,83,275,13.4,0.0,10356.9
54041,20230608020857,31.7,1012.1,42,173,9.7,0.8,10240.3
54049,20230608020857,0.8,1008.7,100,170,0.9,0.9,10219.4
54063,20230608020857,15.6,1017.8,81,337,3.0,0.4,10106.7
54064,20230608020857,28.9,1018.0,53,30,8.8,1.0,10484.7
54142,20230608020857,9.9,1017.4,93,208,6.2,0.1,10319.3
54157,20230608020857,18.3,1024.6,56,18,2.3,1.5,10271.4
54161,20230608020857,31.1,1013.2,18,349,5.2,0.5,10358.2
54165,20230608020857,0.4,1017.3,40,247,9.0,1.1,10009.4
54171,20230608020857,16.9,1020.7,15,33,13.1,1.4,10325.9
54181,20230608020857,23.8,1012.2,35,284,14.0,1.0,10333.3
54186,20230608020857,26.2,1015.7,4,337,9.1,0.4,10335.1
54195,20230608020857,19.1,1021.2,49,247,13.7,0.0,10237.5
54260,20230608020857,24.9,1010.3,64,38,6.5,0.9,10395.3
54263,20230608020857,20.3,1013.1,45,261,2.8,1.5,10253.0
54266,20230608020857,14.2,1019.3,34,53,7.2,1.2,10275.2
54273,20230608020857,34.6,1000.4,54,148,3.3,0.9,10275.0
54276,20230608020857,26.9,1015.1,51,210,2.5,1.3,10151.2
54284,20230608020857,18.7,1014.8,73,121,2.9,0.9,10370.7
54285,20230608020857,13.9,1024.8,33,209,12.3,0.9,10361.4
54286,20230608020857,30.9,1017.7,97,358,11.3,0.1,10069.8
54292,20230608020857,10.7,1000.8,2,16,14.4,1.5,10103.4
54363,20230608020857,10.9,1017.2,29,304,6.0,0.4,10477.8
54374,20230608020857,18.9,1006.2,40,130,6.7,0.8,10363.3
54377,20230608020857,1.3,1010.9,46,257,14.3,1.3,10011.1
54386,20230608020857,10.0,1015.3,14,72,4.8,0.7,10428.7
58026,20230608020857,12.6,1019.0,89,144,13.9,0.8,10375.1
58027,20230608020857,1.3,1020.3,86,2,8.8,0.0,10448.2
58038,20230608020857,30.5,1025.5,24,38,14.2,0.0,10139.6
58040,20230608020857,15.9,1012.2,84,24,5.7,0.8,10265.0
58047,20230608020857,29.1,1013.5,70,237,3.6,0.5,10444.7
58130,20230608020857,28.4,1016.2,94,89,14.6,0.6,10415.3
58135,20230608020857,19.5,1026.0,65,291,0.5,0.7,10295.7
58138,20230608020857,0.9,1008.3,78,275,12.0,0.8,10088.7
58141,20230608020857,10.5,1011.8,28,162,7.4,1.3,10067.3
58143,20230608020857,4.8,1017.8,98,359,3.6,0.2,10342.1
58150,20230608020857,20.0,1016.1,41,78,12.6,1.2,10136.8
58158,20230608020857,24.3,1002.0,52,1,10.3,0.4,10013.0
58238,20230608020857,19.4,1012.2,48,92,10.0,1.0,10461.1
58241,20230608020857,6.7,1005.0,71,50,8.4,1.1,10292.2
58251,20230608020857,30.6,1006.4,51,324,13.0,1.4,10052.6
58252,20230608020857,11.2,1019.5,84,230,4.8,1.4,10115.0
58255,20230608020857,22.0,1026.1,92,179,6.0,0.2,10037.4
58259,20230608020857,24.5,1025.6,23,319,4.2,1.2,10337.9
58265,20230608020857,4.2,1025.6,13,328,12.0,1.4,10096.8
58343,20230608020857,5.6,1018.4,79,49,10.9,0.1,10121.3
58345,20230608020857,7.1,1012.0,75,31,6.8,0.9,10295.9
58354,20230608020857,8.1,1014.7,26,252,2.6,0.7,10013.6
58356,20230608020857,22.4,1026.1,14,66,10.2,0.9,10276.2
58358,20230608020857,0.2,1014.2,51,346,5.3,1.2,10429.3
57598,20230608020857,6.4,1001.8,40,154,4.3,0.9,10184.2
57696,20230608020857,21.8,1010.0,80,225,9.2,0.4,10031.2
57789,20230608020857,31.4,1024.9,21,50,14.5,1.4,10471.9
57793,20230608020857,31.8,1007.1,35,185,10.5,1.2,10349.9
57799,20230608020857,32.3,1011.6,91,305,11.0,0.1,10064.5
57894,20230608020857,34.9,1001.7,37,99,8.2,1.5,10494.4
57896,20230608020857,28.9,1026.3,54,307,12.9,0.2,10384.1
57993,20230608020857,10.8,1023.0,79,289,2.3,0.0,10374.1
58506,20230608020857,13.9,1018.6,58,91,6.7,0.3,10045.6
