站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58936,20230604135614,4.7,1018.6,67,1,14.2,0.5,10109.0
58944,20230604135614,16.9,1009.4,20,105,10.9,0.3,10492.7
59113,20230604135614,22.4,1014.0,89,190,4.9,1.0,10235.7
59126,20230604135614,34.7,1018.9,82,359,4.4,0.2,10363.6
59133,20230604135614,7.5,1025.0,95,39,1.9,0.8,10398.0
59134,20230604135614,24.2,1012.1,81,103,6.0,0.7,10493.1
59321,20230604135614,6.2,1002.5,66,266,8.5,0.5,10127.9
52323,20230604135614,10.5,1015.1,4,272,4.3,0.5,10361.6
52418,20230604135614,15.1,1020.2,72,344,0.5,0.9,10356.0
52424,20230604135614,25.2,1012.2,17,125,6.9,0.0,10086.5
52436,20230604135614,29.1,1014.2,1,171,5.2,0.1,10161.1
52446,20230604135614,32.4,1023.0,58,123,0.4,0.9,10066.0
52447,20230604135614,24.9,1023.5,40,238,10.7,0.2,10205.3
52533,20230604135614,29.8,1011.3,99,278,0.7,1.4,10452.0
52546,20230604135614,34.4,1019.9,76,348,6.1,1.1,10085.3
52652,20230604135614,24.3,1009.7,74,124,6.3,0.2,10090.5
52661,20230604135614,24.5,1016.3,27,330,14.3,0.5,10241.0
52674,20230604135614,24.6,1015.0,64,227,1.0,1.3,10298.8
52679,20230604135614,28.4,1026.1,34,206,4.5,1.3,10099.6
52681,20230604135614,5.2,1001.6,70,302,12.9,1.4,10441.1
52787,20230604135614,4.3,1020.0,58,25,1.8,1.2,10381.7
52797,20230604135614,4.6,1012.1,96,29,3.1,1.0,10221.0
52884,20230604135614,29.9,1009.8,47,231,0.4,0.8,10409.4
52895,20230604135614,19.7,1020.6,16,178,12.7,0.8,10073.0
52983,20230604135614,26.3,1015.7,12,162,5.2,0.4,10486.1
52984,20230604135614,31.1,1026.4,3,58,0.8,1.0,10478.3
52986,20230604135614,10.0,1007.0,49,193,8.4,0.2,10330.5
52996,20230604135614,7.1,1018.6,6,242,11.7,0.4,10287.5
53821,20230604135614,26.4,1025.1,37,95,3.5,0.7,10049.0
53915,20230604135614,12.9,1002.5,30,232,12.4,1.2,10378.6
53923,20230604135614,12.0,1008.9,63,194,9.4,0.2,10283.6
56074,20230604135614,25.4,1025.1,8,333,13.5,0.0,10381.3
56080,20230604135614,0.1,1021.4,72,83,14.0,0.7,10156.3
56093,20230604135614,10.4,1009.2,22,15,12.7,1.0,10323.6
56096,20230604135614,13.8,1020.1,83,158,2.0,0.4,10058.7
57014,20230604135614,0.2,1021.8,76,157,6.6,1.4,10158.0
57996,20230604135614,0.3,1008.6,90,48,3.0,0.4,10281.0
59072,20230604135614,22.4,1000.0,23,38,2.7,0.3,10444.6
59082,20230604135614,8.3,1014.3,94,21,3.4,1.5,10318.2
59087,20230604135614,21.2,1019.8,16,304,3.1,0.6,10237.6
59088,20230604135614,8.4,1025.7,97,13,6.8,0.9,10022.3
59096,20230604135614,24.0,1013.5,26,103,2.0,0.7,10179.7
59097,20230604135614,14.4,1000.0,88,155,4.5,0.9,10157.5
59107,20230604135614,6.7,1006.5,21,358,13.6,1.5,10362.4
59116,20230604135614,24.6,1021.6,41,249,10.0,0.4,10082.4
59117,20230604135614,24.8,1001.5,85,281,7.5,0.5,10087.3
59271,20230604135614,17.6,1024.4,19,194,10.6,0.9,10188.6
59278,20230604135614,5.5,1015.0,71,102,5.1,1.0,10020.3
59280,20230604135614,18.5,1025.7,88,188,0.3,1.5,10153.9
59287,20230604135614,20.4,1022.0,54,47,14.1,0.9,10229.1
59289,20230604135614,1.0,1019.6,98,266,6.2,0.7,10333.2
59293,20230604135614,32.1,1025.7,15,349,11.3,0.0,10317.6
59294,20230604135614,5.7,1018.8,77,125,5.5,0.4,10093.7
59298,20230604135614,0.0,1022.6,44,357,0.9,0.4,10321.3
59303,20230604135614,14.4,1012.6,97,260,13.9,1.3,10007.9
59304,20230604135614,20.4,1022.0,100,309,3.3,0.5,10358.1
59306,20230604135614,28.2,1007.3,46,294,3.1,0.6,10099.2
59310,20230604135614,23.1,1014.6,85,301,2.9,0.4,10033.2
59316,20230604135614,5.6,1020.6,67,180,11.4,0.3,10315.9
59317,20230604135614,23.5,1002.3,100,124,2.1,1.0,10459.5
59324,20230604135614,24.4,1009.5,68,274,11.8,0.1,10215.8
59456,20230604135614,20.7,1021.0,88,302,2.1,1.5,10360.0
59462,20230604135614,9.0,1018.1,15,291,12.8,0.4,10421.8
59478,20230604135614,0.3,1015.2,93,158,0.8,0.8,10037.3
59485,20230604135614,29.6,1002.4,33,135,1.2,0.7,10157.9
59488,20230604135614,1.9,1001.9,10,234,14.9,0.4,10428.3
59493,20230604135614,21.3,1012.9,72,295,2.1,0.9,10021.7
59501,20230604135614,20.4,1006.5,98,45,1.7,0.2,10458.4
59658,20230604135614,28.4,1007.1,3,218,8.2,1.0,10487.7
59663,20230604135614,21.4,1006.0,35,277,0.0,1.1,10005.0
59664,20230604135614,18.0,1005.1,40,266,6.3,1.0,10436.8
59673,20230604135614,29.4,1018.0,20,37,12.0,1.2,10122.0
59754,20230604135614,2.7,1012.2,83,229,10.0,1.2,10309.0
57947,20230604135614,31.2,1015.5,74,67,0.5,1.1,10135.0
57957,20230604135614,24.9,1014.5,20,259,14.6,0.6,10003.3
57958,20230604135614,32.6,1007.8,39,195,7.5,0.9,10375.8
59021,20230604135614,8.8,1012.2,20,158,14.0,0.1,10057.9
59023,20230604135614,23.1,1009.2,36,145,5.7,0.4,10130.9
59027,20230604135614,26.1,1005.9,62,52,2.4,0.5,10337.2
59037,20230604135614,30.0,1002.8,69,102,6.8,1.0,10152.6
59046,20230604135614,0.8,1025.7,15,240,4.4,1.3,10020.7
59058,20230604135614,26.9,1020.3,39,49,2.5,1.3,10066.2
59065,20230604135614,17.3,1010.3,60,129,5.5,1.3,10117.7
59209,20230604135614,27.4,1008.1,5,212,14.9,0.8,10082.5
59211,20230604135614,26.4,1018.9,18,83,10.1,1.5,10365.8
59218,20230604135614,15.2,1001.9,36,186,5.7,0.5,10193.6
59228,20230604135614,25.2,1015.6,22,29,8.4,1.3,10401.0
59242,20230604135614,20.2,1012.6,92,61,11.4,1.5,10060.9
59254,20230604135614,21.6,1017.8,61,75,10.7,0.1,10437.4
59265,20230604135614,3.2,1010.1,56,68,8.0,1.4,10455.3
59417,20230604135614,27.3,1020.9,62,264,2.0,0.6,10112.5
59431,20230604135614,21.6,1024.0,13,56,12.3,0.8,10175.9
59446,20230604135614,28.8,1002.1,44,163,12.5,1.1,10131.6
59453,20230604135614,15.8,1013.3,90,335,9.4,0.8,10119.0
59626,20230604135614,8.4,1022.5,2,213,1.0,0.2,10059.6
59631,20230604135614,7.5,1016.1,85,307,6.4,0.0,10067.7
59632,20230604135614,28.0,1020.2,6,27,0.6,0.8,10068.6
59644,20230604135614,21.9,1024.6,73,287,8.9,0.2,10292.1
59647,20230604135614,0.7,1010.7,70,19,10.3,1.0,10162.8
56691,20230604135614,3.9,1007.1,15,67,3.3,0.2,10219.0
56693,20230604135614,12.7,1011.4,24,306,0.1,1.2,10044.5
56792,20230604135614,2.0,1001.3,48,122,8.9,0.0,10406.2
56793,20230604135614,14.9,1006.1,29,345,4.8,0.2,10169.1
57606,20230604135614,6.5,1003.2,53,248,10.9,1.1,10316.3
57614,20230604135614,7.0,1024.9,4,231,11.8,1.4,10201.1
57625,20230604135614,16.9,1023.3,96,351,9.1,1.0,10450.7
57647,20230604135614,14.5,1002.6,41,42,0.4,0.4,10042.0
57707,20230604135614,7.2,1020.3,4,38,9.1,0.4,10063.3
57710,20230604135614,22.1,1022.2,48,154,14.6,1.4,10057.1
57712,20230604135614,20.2,1012.5,67,9,4.0,0.9,10104.7
57718,20230604135614,13.3,1018.8,99,206,2.6,0.6,10403.3
57722,20230604135614,34.1,1020.2,9,188,7.5,1.2,10257.3
57729,20230604135614,2.2,1009.2,30,88,4.9,1.2,10071.6
57731,20230604135614,30.4,1003.5,100,272,1.0,0.6,10209.1
57741,20230604135614,0.4,1019.4,75,227,13.9,0.4,10137.5
57803,20230604135614,19.4,1014.8,87,173,7.0,1.5,10311.9
57805,20230604135614,31.1,1019.6,44,244,3.5,0.5,10332.0
57806,20230604135614,0.9,1003.6,48,61,13.2,1.0,10246.8
57816,20230604135614,16.7,1020.2,100,207,4.4,0.1,10210.8
57825,20230604135614,12.1,1006.7,41,205,11.5,0.6,10158.7
57827,20230604135614,26.1,1011.8,4,14,8.6,1.5,10004.6
57832,20230604135614,27.4,1016.2,36,317,7.3,1.4,10055.7
57839,20230604135614,30.5,1025.3,90,212,14.3,0.8,10099.3
57840,20230604135614,26.8,1009.6,39,324,12.0,1.0,10333.2
57902,20230604135614,13.0,1000.3,41,344,8.2,0.8,10490.6
57906,20230604135614,19.0,1013.1,10,274,11.3,0.8,10255.3
57907,20230604135614,26.5,1026.3,95,346,5.6,1.1,10244.0
57910,20230604135614,33.1,1019.4,2,48,14.2,1.5,10172.6
57912,20230604135614,7.0,1007.4,96,279,3.0,0.3,10020.0
57916,20230604135614,6.8,1010.9,82,294,2.2,1.4,10319.0
57922,20230604135614,7.6,1020.3,33,358,6.6,0.2,10274.4
57926,20230604135614,34.0,1007.0,27,66,3.6,1.5,10169.3
57932,20230604135614,1.0,1006.9,81,222,4.0,1.5,10101.4
59758,20230604135614,1.6,1014.2,65,354,9.4,0.1,10022.1
59838,20230604135614,17.4,1001.5,2,206,7.8,0.1,10031.5
59845,20230604135614,21.5,1005.2,61,222,12.4,0.2,10312.4
59849,20230604135614,19.0,1011.2,16,180,13.8,0.3,10192.9
59855,20230604135614,1.1,1000.9,24,331,8.7,0.3,10208.8
59948,20230604135614,1.6,1013.4,12,19,12.4,0.8,10351.7
59954,20230604135614,29.7,1012.8,94,62,1.0,0.9,10151.5
59981,20230604135614,28.8,1011.8,29,316,1.1,0.0,10147.2
53399,20230604135614,32.3,1003.8,71,350,1.8,0.9,10438.8
53593,20230604135614,27.9,1019.7,25,158,1.6,0.7,10468.3
53698,20230604135614,1.3,1020.2,48,328,14.7,0.0,10387.4
53798,20230604135614,11.8,1011.8,31,215,4.3,0.6,10325.2
54308,20230604135614,18.6,1004.9,32,256,9.8,1.3,10338.8
54311,20230604135614,15.5,1016.1,73,243,2.8,0.8,10264.5
54401,20230604135614,5.8,1009.8,51,312,13.3,1.3,10032.0
54405,20230604135614,22.6,1023.5,47,280,9.0,0.0,10484.8
54423,20230604135614,22.0,1011.3,80,0,14.3,0.6,10408.1
54429,20230604135614,32.6,1005.2,35,191,11.0,1.5,10041.6
54436,20230604135614,19.1,1016.5,96,168,9.1,0.5,10297.1
54449,20230604135614,10.7,1024.5,25,54,13.7,0.6,10335.2
54518,20230604135614,20.0,1023.5,31,150,13.8,0.9,10181.3
54534,20230604135614,7.4,1014.1,99,56,3.3,1.3,10435.7
54535,20230604135614,30.6,1010.9,22,155,5.1,0.4,10269.4
54539,20230604135614,13.6,1015.1,60,216,6.3,0.3,10147.8
54602,20230604135614,2.0,1015.0,70,119,10.7,0.3,10093.0
54606,20230604135614,18.2,1007.2,45,309,13.4,1.0,10127.4
54618,20230604135614,12.9,1003.4,94,325,12.3,0.6,10105.4
54624,20230604135614,17.0,1001.7,28,9,10.5,0.6,10391.1
54705,20230604135614,5.4,1011.3,14,0,12.8,1.4,10372.9
53898,20230604135614,29.5,1009.4,93,53,4.8,0.8,10468.2
53986,20230604135614,6.2,1023.6,68,282,6.2,0.4,10236.3
57051,20230604135614,8.7,1016.1,73,165,11.8,0.3,10293.7
57067,20230604135614,35.0,1024.0,25,285,6.3,0.9,10429.3
57071,20230604135614,2.8,1026.2,17,231,5.8,0.8,10416.9
57077,20230604135614,23.8,1012.4,27,139,3.2,1.4,10223.7
57083,20230604135614,13.9,1013.3,13,332,14.1,0.4,10259.7
57084,20230604135614,11.5,1021.3,85,166,7.8,0.0,10104.5
57089,20230604135614,27.0,1003.8,49,235,2.2,1.2,10027.0
57091,20230604135614,20.9,1022.7,84,276,12.8,1.4,10407.6
57156,20230604135614,23.8,1019.8,73,224,6.8,0.9,10165.3
57178,20230604135614,22.6,1011.3,87,71,11.1,1.4,10143.0
57181,20230604135614,5.7,1019.1,42,173,8.1,0.2,10216.0
57193,20230604135614,22.3,1001.8,40,295,13.5,0.3,10173.6
57285,20230604135614,15.2,1023.2,4,235,4.7,0.7,10476.0
57290,20230604135614,34.3,1007.4,22,47,3.8,0.7,10369.0
57297,20230604135614,20.6,1012.0,14,91,1.3,1.4,10036.9
58005,20230604135614,2.2,1021.6,45,9,10.5,1.2,10317.3
58111,20230604135614,31.3,1009.4,60,68,9.6,1.4,10310.2
58208,20230604135614,8.9,1007.0,16,160,5.6,1.2,10095.0
50136,20230604135614,15.7,1014.1,44,56,12.8,1.2,10358.5
50246,20230604135614,27.9,1023.0,12,317,0.9,1.1,10325.5
50247,20230604135614,31.3,1021.1,27,68,10.0,0.1,10023.5
50349,20230604135614,4.9,1019.7,53,91,4.4,0.3,10465.3
50353,20230604135614,2.5,1007.6,93,345,0.4,0.3,10094.5
50442,20230604135614,23.5,1017.1,81,325,0.3,0.7,10429.4
50468,20230604135614,15.1,1005.8,5,230,4.2,0.6,10333.5
50557,20230604135614,7.0,1007.2,8,271,6.9,1.1,10118.7
50564,20230604135614,23.1,1019.9,35,266,13.7,0.2,10388.5
50656,20230604135614,27.1,1017.8,57,137,10.6,0.0,10057.7
50658,20230604135614,7.5,1002.4,21,226,7.9,0.8,10359.5
50674,20230604135614,10.7,1017.1,49,68,12.3,1.5,10382.2
50739,20230604135614,31.1,1013.2,94,290,4.6,1.2,10082.7
50742,20230604135614,29.8,1008.3,92,180,2.4,0.3,10173.9
50745,20230604135614,12.8,1011.2,64,14,1.8,0.3,10154.6
50756,20230604135614,6.0,1002.4,31,23,1.5,0.6,10001.9
50758,20230604135614,21.1,1002.3,3,187,5.0,1.2,10107.0
50774,20230604135614,13.3,1018.1,79,195,8.6,1.0,10375.0
50778,20230604135614,11.1,1024.6,25,195,10.9,0.7,10325.1
50788,20230604135614,12.5,1014.2,63,239,8.3,1.2,10483.8
50844,20230604135614,25.8,1021.0,47,101,10.6,0.9,10183.6
50853,20230604135614,12.1,1016.0,79,19,12.3,0.9,10257.5
50854,20230604135614,15.8,1016.6,63,214,0.4,0.2,10333.1
50862,20230604135614,8.1,1009.8,11,45,0.2,1.3,10395.3
50873,20230604135614,32.6,1007.7,80,296,9.0,0.6,10020.0
50877,20230604135614,24.7,1012.0,11,44,2.2,1.2,10196.6
50888,20230604135614,31.9,1024.9,11,196,3.2,1.2,10418.7
50950,20230604135614,12.8,1007.7,100,74,14.2,1.4,10276.3
50953,20230604135614,8.8,1004.2,77,223,5.4,0.7,10259.6
50955,20230604135614,13.5,1019.3,2,92,1.0,0.3,10070.2
50963,20230604135614,13.1,1019.8,65,169,5.3,0.6,10057.0
50968,20230604135614,11.9,1017.7,69,166,11.5,1.2,10234.1
50973,20230604135614,27.9,1013.7,33,86,6.9,1.2,10352.5
50978,20230604135614,9.3,1001.5,14,290,10.5,0.2,10353.9
50983,20230604135614,10.7,1016.4,64,110,13.2,0.0,10432.7
54094,20230604135614,12.9,1006.6,19,15,6.1,1.4,10084.1
54096,20230604135614,20.0,1011.6,35,27,13.8,0.7,10155.4
57251,20230604135614,23.5,1017.6,84,75,5.3,0.4,10203.3
57256,20230604135614,2.7,1008.4,72,87,14.3,1.1,10268.4
57259,20230604135614,4.9,1006.7,10,25,2.5,1.1,10298.7
57265,20230604135614,18.2,1026.1,95,164,12.2,1.2,10461.1
57278,20230604135614,27.7,1024.1,47,242,3.5,0.9,10216.2
57279,20230604135614,29.2,1006.5,15,247,4.6,1.4,10082.4
57355,20230604135614,26.8,1014.3,5,0,9.2,0.9,10036.7
57358,20230604135614,9.6,1002.3,79,16,6.1,0.8,10039.0
57359,20230604135614,6.9,1002.6,73,308,5.8,1.4,10339.3
57363,20230604135614,26.2,1018.4,33,293,8.6,0.7,10319.1
57378,20230604135614,12.0,1019.0,60,314,6.0,0.7,10299.6
57381,20230604135614,16.5,1008.6,33,351,7.4,1.4,10423.1
57395,20230604135614,1.2,1006.1,1,160,14.2,0.8,10414.5
57399,20230604135614,34.8,1006.2,45,97,10.1,0.8,10392.6
57439,20230604135614,6.5,1018.5,17,183,11.2,0.7,10310.0
57445,20230604135614,22.4,1020.3,97,308,7.4,0.8,10082.0
57447,20230604135614,18.8,1020.5,32,27,7.8,1.5,10040.0
57458,20230604135614,29.9,1025.1,81,105,5.5,1.2,10238.2
57461,20230604135614,32.7,1006.8,59,147,8.0,1.4,10481.8
57476,20230604135614,19.7,1023.8,21,259,9.6,0.1,10468.4
57482,20230604135614,15.8,1011.2,1,2,4.0,1.5,10486.5
57483,20230604135614,13.3,1005.0,70,331,7.3,0.1,10475.5
57493,20230604135614,17.0,1003.1,45,36,3.1,0.2,10029.1
57494,20230604135614,4.0,1024.5,6,48,13.5,0.6,10023.3
57545,20230604135614,31.1,1015.2,29,206,4.6,0.8,10438.8
57573,20230604135614,26.7,1001.1,39,77,12.8,0.7,10117.1
57581,20230604135614,25.2,1020.7,70,51,8.5,0.5,10310.6
57583,20230604135614,5.9,1002.4,55,9,0.1,0.8,10219.5
57595,20230604135614,17.4,1024.5,19,143,3.9,1.0,10020.8
58402,20230604135614,22.3,1023.6,59,14,13.9,1.3,10132.5
58407,20230604135614,19.3,1009.1,84,101,1.3,0.1,10436.0
58500,20230604135614,32.9,1003.5,25,206,4.2,0.7,10436.3
57554,20230604135614,23.3,1014.1,39,74,3.1,0.0,10334.9
57562,20230604135614,20.8,1011.4,40,87,3.2,1.3,10227.7
57574,20230604135614,2.4,1021.1,17,341,10.5,0.4,10070.1
57584,20230604135614,1.9,1016.9,21,329,7.9,1.2,10110.3
57642,20230604135614,21.5,1009.8,36,231,11.4,0.1,10080.6
57649,20230604135614,22.1,1015.3,16,177,8.9,1.0,10311.2
57655,20230604135614,25.9,1009.5,59,293,5.4,0.7,10243.7
57662,20230604135614,15.0,1005.9,50,277,3.8,0.9,10486.1
57669,20230604135614,19.6,1023.9,87,5,3.9,1.3,10002.6
57671,20230604135614,3.5,1021.6,22,283,13.4,0.0,10321.9
57673,20230604135614,12.9,1020.9,99,307,0.0,1.2,10331.9
57679,20230604135614,34.5,1023.7,28,333,11.8,0.8,10290.0
57682,20230604135614,34.5,1005.3,94,18,11.4,1.5,10146.1
57687,20230604135614,19.3,1011.1,92,21,5.7,0.8,10354.9
57745,20230604135614,13.9,1023.3,91,160,9.9,1.2,10392.4
57749,20230604135614,5.8,1025.8,13,257,3.6,1.5,10306.2
57752,20230604135614,12.4,1019.9,66,153,6.7,0.2,10358.9
57758,20230604135614,14.6,1025.6,19,259,9.9,0.5,10328.1
57761,20230604135614,3.1,1008.0,70,213,3.0,1.5,10184.1
57766,20230604135614,29.2,1004.9,45,71,5.0,0.4,10195.6
57774,20230604135614,28.5,1020.2,12,74,6.7,0.8,10016.2
57776,20230604135614,11.7,1004.5,3,262,13.1,0.8,10393.6
57779,20230604135614,6.9,1004.8,66,170,10.9,0.3,10438.3
57780,20230604135614,27.1,1008.6,21,291,4.6,1.2,10355.6
57841,20230604135614,27.7,1009.8,97,346,7.2,1.1,10173.2
57845,20230604135614,14.0,1006.0,93,220,13.0,0.6,10336.3
57853,20230604135614,9.2,1011.4,68,267,10.2,1.2,10313.8
57857,20230604135614,0.1,1011.9,85,73,1.8,0.0,10093.2
57860,20230604135614,32.3,1004.2,32,114,9.7,0.3,10289.1
57866,20230604135614,30.5,1012.9,85,353,7.9,0.0,10462.3
57872,20230604135614,11.4,1017.3,48,35,4.2,0.2,10302.3
57874,20230604135614,3.6,1020.1,12,18,7.0,1.5,10138.1
57889,20230604135614,30.1,1015.3,88,136,12.6,0.7,10129.4
57965,20230604135614,24.4,1008.5,23,115,14.1,0.7,10062.8
57972,20230604135614,23.3,1001.0,55,294,0.8,0.2,10107.9
57974,20230604135614,15.2,1016.5,85,7,12.1,1.1,10296.5
50936,20230604135614,0.1,1018.7,69,354,5.0,1.1,10343.4
50945,20230604135614,11.4,1012.5,14,152,8.1,1.2,10145.0
50948,20230604135614,21.6,1018.0,61,315,13.2,1.1,10498.1
50949,20230604135614,12.9,1026.1,43,333,14.3,0.2,10494.3
54041,20230604135614,5.0,1022.6,50,231,2.3,0.9,10156.4
54049,20230604135614,29.9,1008.4,41,234,0.9,0.2,10372.8
54063,20230604135614,19.3,1026.2,58,147,8.9,1.4,10258.7
54064,20230604135614,27.8,1000.0,96,324,10.8,0.9,10320.6
54142,20230604135614,33.8,1011.6,55,28,9.4,1.2,10146.0
54157,20230604135614,29.8,1008.3,82,174,0.2,0.9,10261.3
54161,20230604135614,16.6,1002.2,7,206,1.9,0.0,10429.8
54165,20230604135614,30.4,1006.9,88,14,11.9,1.4,10369.0
54171,20230604135614,11.0,1006.7,61,140,8.8,0.3,10386.3
54181,20230604135614,19.1,1001.1,33,73,14.6,0.1,10464.8
54186,20230604135614,4.4,1003.7,97,273,1.6,0.2,10097.4
54195,20230604135614,21.9,1009.3,46,98,10.4,0.8,10149.3
54260,20230604135614,32.5,1014.5,36,172,3.7,0.7,10333.2
54263,20230604135614,11.4,1020.4,87,321,13.7,1.4,10109.6
54266,20230604135614,1.1,1006.6,62,125,7.3,0.1,10377.0
54273,20230604135614,17.6,1019.9,70,177,8.4,1.4,10230.2
54276,20230604135614,5.8,1001.9,13,14,11.6,0.7,10117.2
54284,20230604135614,28.0,1013.7,5,232,6.3,0.6,10424.7
54285,20230604135614,5.7,1009.7,60,185,9.8,1.2,10319.0
54286,20230604135614,25.0,1007.9,21,193,5.0,0.1,10237.5
54292,20230604135614,14.7,1013.8,23,7,5.7,1.1,10311.0
54363,20230604135614,15.8,1016.6,14,130,8.5,1.3,10199.1
54374,20230604135614,34.4,1009.1,8,230,12.3,0.6,10210.5
54377,20230604135614,8.1,1006.2,10,115,7.6,0.9,10116.1
54386,20230604135614,27.7,1012.5,56,155,3.0,1.3,10248.1
58026,20230604135614,29.2,1021.4,37,214,5.3,0.9,10446.9
58027,20230604135614,15.0,1016.2,7,287,8.3,1.3,10282.8
58038,20230604135614,17.5,1019.5,29,173,2.8,0.1,10347.8
58040,20230604135614,8.4,1010.8,94,65,4.1,0.4,10448.6
58047,20230604135614,0.8,1010.7,95,121,4.4,0.7,10450.2
58130,20230604135614,25.7,1023.2,21,137,10.5,1.0,10493.5
58135,20230604135614,17.4,1004.1,19,41,8.1,0.3,10469.0
58138,20230604135614,27.5,1024.9,68,288,0.5,1.2,10036.3
58141,20230604135614,33.7,1008.5,58,147,8.9,0.3,10002.6
58143,20230604135614,28.4,1016.9,9,64,1.7,1.2,10470.6
58150,20230604135614,2.4,1010.5,52,106,5.6,0.9,10224.5
58158,20230604135614,30.6,1022.1,55,291,10.3,0.9,10301.6
58238,20230604135614,12.9,1001.0,77,124,14.5,0.9,10326.9
58241,20230604135614,14.9,1017.2,57,314,12.1,0.8,10148.1
58251,20230604135614,5.8,1002.9,86,116,0.6,0.0,10186.4
58252,20230604135614,8.4,1007.7,4,163,2.4,1.3,10403.0
58255,20230604135614,2.3,1018.0,27,159,12.0,0.6,10493.0
58259,20230604135614,3.9,1023.5,19,177,2.9,1.4,10337.4
58265,20230604135614,21.3,1026.0,43,63,3.6,0.3,10417.8
58343,20230604135614,14.8,1010.5,95,158,7.3,1.3,10029.4
58345,20230604135614,0.5,1015.6,68,170,4.6,0.1,10298.7
58354,20230604135614,20.5,1005.5,65,296,9.2,1.4,10134.0
58356,20230604135614,7.9,1006.4,26,353,10.1,0.3,10114.0
58358,20230604135614,12.9,1006.9,29,203,6.6,1.4,10037.9
57598,20230604135614,19.1,1014.6,55,250,13.7,0.1,10200.4
57696,20230604135614,23.2,1000.2,90,183,1.7,0.1,10390.3
57789,20230604135614,2.9,1020.3,34,304,4.9,0.6,10304.2
57793,20230604135614,16.2,1008.8,27,190,12.9,1.4,10440.2
57799,20230604135614,21.3,1016.2,19,259,0.8,0.4,10208.7
57894,20230604135614,31.7,1006.4,3,72,11.1,0.7,10391.6
57896,20230604135614,9.2,1011.9,77,191,8.9,0.9,10361.8
57993,20230604135614,3.7,1021.5,85,190,10.0,0.2,10213.4
58506,20230604135614,34.6,1021.3,11,206,0.3,0.9,10063.0
