站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
52446,20230527115138,20.0,1021.7,40,243,12.6,1.4,10127.0
52447,20230527115138,29.9,1013.4,38,169,13.6,0.3,10213.6
52533,20230527115138,27.5,1007.4,57,244,3.9,1.5,10254.3
52546,20230527115138,5.7,1010.0,74,118,13.4,0.1,10486.4
52652,20230527115138,6.1,1005.0,96,306,8.4,0.6,10452.4
52661,20230527115138,5.4,1005.6,21,353,9.7,0.1,10022.9
52674,20230527115138,7.5,1016.8,93,125,9.0,0.0,10354.9
52679,20230527115138,16.3,1005.6,41,137,7.2,0.1,10171.2
52681,20230527115138,0.2,1020.0,41,331,5.0,0.3,10161.8
52787,20230527115138,28.4,1018.2,19,246,1.3,0.2,10476.7
52797,20230527115138,11.9,1021.8,96,185,9.6,1.1,10208.7
52884,20230527115138,3.7,1025.0,32,299,6.3,1.1,10326.7
52895,20230527115138,16.3,1010.2,78,184,0.7,0.9,10467.4
52983,20230527115138,2.3,1024.4,66,206,2.8,1.1,10428.7
52984,20230527115138,15.0,1006.4,94,323,2.4,0.8,10221.9
52986,20230527115138,25.3,1006.6,63,201,2.1,0.2,10098.7
52996,20230527115138,20.0,1001.1,2,264,5.8,0.6,10231.2
53821,20230527115138,9.1,1026.4,49,78,10.4,1.3,10159.5
53915,20230527115138,9.3,1008.5,18,136,2.4,1.4,10311.8
53923,20230527115138,6.7,1008.4,85,123,8.6,0.2,10109.8
56074,20230527115138,25.2,1019.6,69,236,1.8,1.0,10440.1
56080,20230527115138,29.3,1018.2,42,6,5.2,0.1,10177.7
56093,20230527115138,33.6,1001.4,2,310,0.5,1.0,10304.8
56096,20230527115138,13.2,1010.0,3,182,13.9,0.2,10380.4
57014,20230527115138,18.9,1018.6,42,107,8.5,1.3,10061.6
57996,20230527115138,18.1,1017.3,57,231,3.6,1.0,10485.3
59072,20230527115138,31.0,1025.9,7,356,9.6,0.3,10088.2
59082,20230527115138,13.8,1010.0,58,286,11.5,1.1,10148.0
59087,20230527115138,0.2,1018.4,78,352,8.5,0.2,10460.8
59088,20230527115138,8.6,1008.7,55,85,1.7,1.5,10288.9
59096,20230527115138,17.6,1001.1,40,351,0.2,1.3,10134.1
59097,20230527115138,28.8,1007.5,79,183,13.5,0.7,10129.9
59107,20230527115138,9.2,1002.1,63,76,4.7,0.0,10351.3
59116,20230527115138,9.1,1003.4,12,115,9.6,1.0,10012.3
59117,20230527115138,27.7,1004.9,42,129,9.0,0.8,10419.0
59271,20230527115138,11.7,1008.3,53,325,8.3,1.0,10153.2
59278,20230527115138,33.3,1015.7,43,92,6.5,0.5,10209.2
59280,20230527115138,28.0,1020.4,22,147,1.3,0.4,10284.6
59287,20230527115138,34.2,1011.0,87,268,12.9,1.2,10279.8
59289,20230527115138,11.5,1005.2,15,168,4.0,1.1,10300.5
59293,20230527115138,5.8,1004.4,66,175,1.7,1.2,10101.5
59294,20230527115138,3.1,1005.4,1,285,6.8,0.1,10154.6
59298,20230527115138,4.6,1000.2,99,287,11.0,1.2,10382.3
59303,20230527115138,30.0,1011.4,30,45,7.7,0.7,10272.4
59304,20230527115138,14.8,1000.5,99,225,1.2,0.3,10257.9
59306,20230527115138,16.1,1005.5,13,73,4.4,0.0,10218.0
59310,20230527115138,24.8,1010.2,55,140,4.6,0.4,10335.0
59316,20230527115138,33.9,1006.7,28,118,10.3,0.0,10227.2
59317,20230527115138,30.4,1007.9,49,102,1.2,1.0,10469.6
59324,20230527115138,34.5,1015.3,44,225,4.1,1.1,10194.5
59456,20230527115138,14.3,1010.1,30,84,11.0,0.7,10393.3
59462,20230527115138,27.7,1004.3,56,245,12.7,1.0,10147.4
59478,20230527115138,10.1,1006.2,31,125,4.4,1.4,10404.7
59485,20230527115138,14.3,1021.6,19,342,4.2,0.9,10384.3
59488,20230527115138,1.1,1000.6,58,152,4.2,1.0,10445.5
59493,20230527115138,30.7,1001.2,85,24,6.0,0.0,10265.7
59501,20230527115138,1.9,1020.1,98,289,11.9,1.5,10061.2
59658,20230527115138,27.4,1001.1,6,91,3.4,1.1,10001.3
59663,20230527115138,6.1,1002.4,93,151,11.0,0.9,10467.3
59664,20230527115138,0.3,1006.8,65,319,6.0,0.1,10070.7
59673,20230527115138,6.7,1016.1,58,111,11.7,0.6,10226.1
59754,20230527115138,29.6,1025.6,68,271,13.9,0.8,10050.9
57947,20230527115138,12.0,1007.5,28,62,13.9,1.1,10208.0
57957,20230527115138,5.2,1011.9,51,325,0.9,1.0,10441.1
57958,20230527115138,20.5,1019.0,93,83,10.6,0.1,10097.2
59021,20230527115138,21.2,1023.0,39,272,3.9,0.1,10471.8
59023,20230527115138,10.3,1025.2,39,194,13.2,0.6,10170.3
59027,20230527115138,2.3,1010.2,24,354,5.8,1.3,10007.1
59037,20230527115138,1.0,1009.6,1,278,5.7,0.9,10209.3
59046,20230527115138,18.7,1008.6,40,199,5.4,0.6,10341.3
59058,20230527115138,29.1,1011.7,21,151,12.1,1.0,10161.0
59065,20230527115138,28.9,1025.1,36,238,6.6,0.2,10091.4
59209,20230527115138,11.5,1023.5,89,72,7.6,0.4,10158.9
59211,20230527115138,4.3,1004.0,17,49,13.4,1.1,10012.9
59218,20230527115138,14.9,1023.0,45,161,2.5,0.0,10281.2
59228,20230527115138,17.6,1009.2,83,250,10.5,1.3,10459.0
59242,20230527115138,15.6,1009.4,38,198,6.4,0.9,10090.0
59254,20230527115138,5.1,1019.0,73,326,5.1,1.2,10413.1
59265,20230527115138,0.3,1009.6,69,125,13.3,0.8,10373.0
59417,20230527115138,22.7,1021.6,63,125,1.0,0.1,10162.4
59431,20230527115138,1.0,1011.4,88,309,14.4,0.8,10416.7
59446,20230527115138,27.7,1004.1,30,281,1.7,0.5,10325.4
59453,20230527115138,33.6,1009.4,56,357,14.0,1.5,10228.9
59626,20230527115138,26.4,1017.8,41,222,6.9,1.4,10159.2
59631,20230527115138,22.1,1010.4,95,276,11.6,0.1,10218.8
59632,20230527115138,0.5,1024.5,77,280,6.1,0.5,10311.2
59644,20230527115138,32.8,1009.4,3,340,10.3,0.1,10432.8
59647,20230527115138,28.9,1012.1,44,58,12.1,1.1,10361.1
56691,20230527115138,34.1,1025.0,40,103,4.1,1.3,10271.1
56693,20230527115138,5.8,1018.4,10,27,2.9,0.9,10078.3
56792,20230527115138,30.7,1001.8,63,303,0.2,0.0,10143.9
56793,20230527115138,2.2,1022.3,38,174,0.6,0.0,10396.7
57606,20230527115138,27.8,1023.3,78,61,1.0,1.2,10204.9
57614,20230527115138,12.0,1000.4,69,231,2.5,1.3,10196.6
57625,20230527115138,21.4,1011.9,71,278,0.7,1.2,10196.2
57647,20230527115138,2.5,1005.5,50,270,12.6,1.4,10083.4
57707,20230527115138,31.9,1008.8,50,4,13.8,0.6,10323.6
57710,20230527115138,31.4,1021.9,83,64,5.0,1.4,10480.7
57712,20230527115138,1.3,1015.9,46,263,9.5,0.8,10024.9
57718,20230527115138,31.3,1020.4,8,246,5.5,1.2,10360.7
57722,20230527115138,33.2,1000.1,62,327,1.5,1.4,10223.6
57729,20230527115138,18.7,1001.8,70,196,13.5,0.3,10038.9
57731,20230527115138,9.3,1005.3,28,305,8.4,1.2,10350.6
57741,20230527115138,29.6,1019.7,35,4,9.7,0.2,10485.3
57803,20230527115138,24.9,1004.4,89,257,5.1,0.9,10127.8
57805,20230527115138,32.8,1017.9,89,173,0.4,0.1,10375.1
57806,20230527115138,16.9,1022.0,94,47,6.5,0.8,10484.7
57816,20230527115138,6.6,1008.0,45,342,8.9,1.5,10224.9
57825,20230527115138,1.0,1017.0,71,52,12.9,0.6,10433.9
57827,20230527115138,4.9,1007.6,39,170,7.7,0.2,10395.9
57832,20230527115138,17.2,1009.0,58,303,4.7,0.7,10120.9
57839,20230527115138,20.2,1004.8,47,133,11.8,1.5,10019.4
57840,20230527115138,22.1,1011.7,15,168,14.7,1.2,10417.6
57902,20230527115138,25.9,1005.6,27,111,11.0,0.0,10403.7
57906,20230527115138,27.1,1005.2,38,29,7.9,1.1,10223.9
57907,20230527115138,32.1,1007.8,48,80,7.1,0.2,10371.8
57910,20230527115138,5.9,1025.0,54,44,0.9,1.5,10290.1
57912,20230527115138,17.8,1021.6,98,356,10.2,0.4,10271.8
57916,20230527115138,33.3,1019.5,14,2,8.5,0.6,10453.5
57922,20230527115138,19.5,1012.9,69,193,9.9,0.0,10286.3
57926,20230527115138,6.3,1024.2,92,75,4.9,0.8,10201.2
57932,20230527115138,8.2,1006.5,76,296,2.3,0.5,10314.9
59758,20230527115138,1.9,1020.4,5,82,4.1,0.5,10356.4
59838,20230527115138,31.0,1006.6,21,65,12.1,0.0,10062.4
59845,20230527115138,23.0,1026.3,76,293,12.0,0.2,10419.1
59849,20230527115138,24.1,1026.4,32,159,8.0,0.3,10259.7
59855,20230527115138,16.7,1004.7,1,303,3.3,0.4,10493.4
59948,20230527115138,34.4,1023.5,23,43,4.8,1.0,10062.5
59954,20230527115138,31.0,1022.5,91,82,9.5,0.9,10225.1
59981,20230527115138,13.5,1014.4,1,347,14.8,0.7,10174.7
53399,20230527115138,26.5,1014.5,15,46,12.2,0.6,10073.6
53593,20230527115138,13.7,1022.2,48,282,9.9,0.6,10184.7
53698,20230527115138,14.8,1000.6,38,249,5.3,0.7,10402.2
53798,20230527115138,5.3,1005.4,4,357,7.8,1.1,10270.9
54308,20230527115138,32.1,1024.1,76,19,7.9,0.6,10051.5
54311,20230527115138,9.3,1019.3,16,139,8.3,1.4,10397.4
54401,20230527115138,34.1,1024.6,31,82,0.3,0.3,10410.0
54405,20230527115138,19.8,1006.3,68,287,9.4,1.0,10405.5
54423,20230527115138,31.5,1022.5,82,114,11.4,0.8,10103.9
54429,20230527115138,12.4,1005.5,60,244,0.9,1.4,10287.7
54436,20230527115138,24.5,1022.5,49,116,12.7,0.6,10171.1
54449,20230527115138,34.4,1008.1,64,110,0.1,0.2,10326.1
54518,20230527115138,15.3,1025.8,75,261,2.8,1.5,10486.4
54534,20230527115138,18.7,1015.6,41,327,11.6,0.3,10265.1
54535,20230527115138,10.8,1000.7,40,171,6.8,0.8,10026.1
54539,20230527115138,6.7,1023.0,60,301,7.4,1.0,10123.7
54602,20230527115138,19.2,1019.4,74,73,5.9,0.4,10188.5
54606,20230527115138,0.8,1004.2,22,94,7.5,0.2,10498.2
54618,20230527115138,34.3,1010.0,7,91,9.3,0.5,10344.0
54624,20230527115138,27.3,1023.0,44,212,5.8,0.6,10040.8
54705,20230527115138,34.2,1021.8,17,199,3.2,1.4,10376.8
53898,20230527115138,10.5,1021.5,80,194,14.9,0.5,10269.5
53986,20230527115138,1.8,1024.2,43,19,8.2,0.8,10202.2
57051,20230527115138,28.7,1012.6,38,200,13.3,0.4,10138.7
57067,20230527115138,32.7,1016.9,98,307,11.2,1.0,10057.6
57071,20230527115138,1.1,1012.6,21,213,4.6,1.1,10027.0
57077,20230527115138,5.7,1015.2,100,352,11.9,0.6,10118.8
57083,20230527115138,18.8,1007.4,87,151,14.2,0.7,10106.6
57084,20230527115138,24.4,1001.1,77,31,14.2,0.2,10258.3
57089,20230527115138,11.8,1001.5,87,136,4.6,1.0,10476.9
57091,20230527115138,34.8,1011.7,81,61,6.0,1.1,10431.7
57156,20230527115138,11.4,1001.3,58,185,2.0,1.1,10393.5
57178,20230527115138,25.2,1002.1,94,100,12.9,0.5,10153.9
57181,20230527115138,5.3,1013.5,64,142,8.5,0.5,10037.7
57193,20230527115138,2.9,1008.7,92,357,6.6,0.7,10123.2
57285,20230527115138,31.0,1014.1,86,200,12.6,0.2,10107.3
57290,20230527115138,0.2,1005.0,67,1,1.3,1.1,10328.4
57297,20230527115138,28.3,1008.1,66,165,7.6,0.8,10284.1
58005,20230527115138,10.5,1023.4,91,195,13.8,1.4,10321.8
58111,20230527115138,6.1,1017.3,45,83,10.6,1.3,10081.8
58208,20230527115138,16.5,1005.5,46,273,11.5,1.5,10092.8
50136,20230527115138,10.5,1014.0,97,262,5.6,0.1,10018.9
50246,20230527115138,34.9,1012.2,41,128,2.3,1.0,10145.5
50247,20230527115138,33.0,1004.4,70,157,7.0,0.9,10361.0
50349,20230527115138,10.1,1016.1,49,131,7.3,0.1,10395.4
50353,20230527115138,31.0,1005.1,92,1,8.1,1.5,10083.1
50442,20230527115138,13.5,1006.3,37,44,9.5,0.4,10426.4
50468,20230527115138,27.7,1021.5,69,310,12.5,1.3,10129.9
50557,20230527115138,12.3,1003.1,5,123,10.4,0.0,10184.0
50564,20230527115138,9.4,1006.4,33,269,5.5,1.1,10179.4
50656,20230527115138,25.2,1003.0,87,340,11.8,1.0,10186.3
50658,20230527115138,3.0,1022.7,30,233,6.3,1.3,10170.0
50674,20230527115138,34.5,1022.4,68,97,14.5,0.7,10350.2
50739,20230527115138,3.4,1013.0,48,128,2.4,0.7,10430.4
50742,20230527115138,10.2,1007.2,40,343,7.2,0.2,10309.5
50745,20230527115138,6.1,1011.0,61,305,10.3,0.9,10313.6
50756,20230527115138,18.5,1003.5,7,188,2.9,0.6,10183.6
50758,20230527115138,9.2,1019.0,6,297,12.3,1.3,10138.9
50774,20230527115138,1.2,1014.8,7,31,14.5,0.1,10455.7
50778,20230527115138,5.3,1014.5,63,31,12.6,0.6,10044.4
50788,20230527115138,13.7,1016.5,8,259,5.5,0.5,10339.1
50844,20230527115138,6.2,1017.7,5,154,8.5,1.3,10007.1
50853,20230527115138,29.5,1020.1,1,107,5.5,0.2,10269.9
50854,20230527115138,24.9,1011.0,98,132,8.1,1.1,10426.7
50862,20230527115138,17.5,1021.3,53,202,9.8,0.7,10237.2
50873,20230527115138,16.7,1022.4,1,13,1.2,0.8,10350.9
50877,20230527115138,19.4,1012.7,51,199,3.6,1.4,10225.0
50888,20230527115138,18.2,1021.5,10,357,11.5,1.5,10330.7
50950,20230527115138,11.9,1000.3,58,177,0.2,0.9,10014.0
50953,20230527115138,0.2,1013.0,45,178,9.4,1.2,10042.5
50955,20230527115138,23.9,1003.2,11,37,7.2,0.8,10386.0
50963,20230527115138,5.7,1020.9,36,273,7.4,1.2,10283.5
50968,20230527115138,21.8,1007.8,25,220,7.4,1.3,10293.7
50973,20230527115138,11.3,1000.0,2,70,6.2,0.2,10248.2
50978,20230527115138,3.0,1012.7,45,135,9.5,0.7,10031.7
50983,20230527115138,12.9,1021.4,94,87,8.4,0.0,10361.6
54094,20230527115138,20.0,1013.4,35,310,13.0,1.4,10178.2
54096,20230527115138,27.9,1009.9,94,264,8.1,1.0,10421.1
57251,20230527115138,12.5,1002.2,8,82,13.5,0.0,10363.2
57256,20230527115138,27.6,1013.1,94,171,8.0,1.4,10075.7
57259,20230527115138,17.9,1001.1,15,353,14.3,0.0,10382.6
57265,20230527115138,7.2,1014.9,19,169,4.8,1.1,10077.2
57278,20230527115138,31.1,1010.8,32,355,5.0,1.5,10391.8
57279,20230527115138,6.6,1025.0,99,331,5.6,1.2,10038.6
57355,20230527115138,25.4,1019.2,57,353,5.1,1.0,10395.3
57358,20230527115138,23.0,1012.1,54,39,8.0,1.2,10176.9
57359,20230527115138,33.9,1016.5,66,272,9.3,0.8,10191.6
57363,20230527115138,11.8,1009.2,70,245,3.2,0.0,10121.6
57378,20230527115138,30.8,1009.9,84,329,14.8,0.8,10163.7
57381,20230527115138,6.4,1009.2,13,355,3.5,0.5,10318.2
57395,20230527115138,12.5,1013.1,67,348,12.9,1.1,10288.0
57399,20230527115138,7.0,1014.5,53,222,1.7,0.2,10230.1
57439,20230527115138,11.1,1012.9,18,174,6.0,1.2,10101.0
57445,20230527115138,11.3,1001.7,58,340,10.7,1.3,10204.0
57447,20230527115138,8.9,1013.6,75,332,13.4,0.4,10102.9
57458,20230527115138,6.8,1016.6,25,20,0.6,0.5,10285.2
57461,20230527115138,24.9,1004.5,71,169,5.1,1.1,10284.0
57476,20230527115138,32.7,1024.0,100,251,8.2,0.1,10470.8
57482,20230527115138,23.8,1001.0,92,256,2.1,0.9,10146.7
57483,20230527115138,32.7,1025.9,61,51,3.5,0.0,10191.6
57493,20230527115138,3.9,1001.7,75,161,12.2,0.0,10476.7
57494,20230527115138,3.5,1007.9,27,36,12.4,1.0,10226.9
57545,20230527115138,24.0,1016.0,96,20,11.5,1.4,10209.4
57573,20230527115138,21.0,1016.0,85,337,6.7,1.2,10070.0
57581,20230527115138,10.8,1018.9,33,308,10.4,1.4,10221.6
57583,20230527115138,3.7,1025.7,24,332,3.8,1.0,10372.3
57595,20230527115138,16.9,1012.3,1,23,1.3,0.0,10368.8
58402,20230527115138,5.7,1004.9,12,339,14.2,1.5,10442.0
58407,20230527115138,28.1,1008.5,38,333,2.9,0.5,10112.7
58500,20230527115138,32.2,1023.2,83,232,8.1,1.4,10418.9
57554,20230527115138,21.0,1006.8,57,26,3.6,0.5,10432.1
57562,20230527115138,27.4,1019.2,85,131,4.3,1.1,10344.7
57574,20230527115138,0.5,1023.4,20,124,8.9,0.4,10369.5
57584,20230527115138,17.1,1003.5,72,214,5.4,1.0,10001.5
57642,20230527115138,13.0,1001.9,35,338,7.2,0.7,10437.5
57649,20230527115138,22.0,1015.2,7,231,6.1,1.0,10163.4
57655,20230527115138,11.0,1001.5,94,350,8.4,1.3,10475.2
57662,20230527115138,13.3,1002.1,45,187,14.9,0.8,10374.1
57669,20230527115138,27.6,1002.7,25,181,13.6,0.2,10194.2
57671,20230527115138,13.4,1008.3,97,30,10.7,0.2,10192.0
57673,20230527115138,15.0,1022.6,76,243,3.8,0.9,10248.6
57679,20230527115138,29.1,1020.1,100,161,5.9,0.0,10482.7
57682,20230527115138,0.8,1026.2,54,186,3.4,1.3,10312.1
57687,20230527115138,14.7,1001.8,60,54,9.1,0.3,10123.4
57745,20230527115138,31.0,1019.1,90,269,5.9,0.8,10475.7
57749,20230527115138,22.7,1013.0,6,183,12.1,0.5,10277.7
57752,20230527115138,23.8,1016.6,25,201,6.3,0.1,10171.9
57758,20230527115138,24.8,1011.0,68,123,9.5,1.0,10063.7
57761,20230527115138,9.6,1002.7,66,287,10.0,1.4,10372.8
57766,20230527115138,33.9,1013.3,50,159,5.6,0.7,10131.7
57774,20230527115138,15.3,1001.4,59,110,6.5,1.0,10119.5
57776,20230527115138,5.1,1013.2,64,261,6.9,0.6,10098.4
57779,20230527115138,12.5,1010.5,14,282,14.9,0.6,10019.5
57780,20230527115138,9.0,1017.9,100,131,5.4,0.4,10146.7
57841,20230527115138,2.3,1017.7,58,130,12.1,0.7,10432.9
57845,20230527115138,32.8,1000.5,57,350,1.4,1.2,10479.3
57853,20230527115138,15.2,1003.7,56,187,6.5,0.4,10093.5
57857,20230527115138,28.9,1014.0,92,344,3.4,0.6,10477.5
57860,20230527115138,3.3,1011.1,50,243,0.0,0.6,10176.5
57866,20230527115138,14.6,1018.4,47,22,2.4,1.4,10158.5
57872,20230527115138,9.8,1009.2,85,23,7.7,0.4,10496.3
57874,20230527115138,11.8,1021.2,24,56,1.5,1.5,10483.8
57889,20230527115138,34.7,1013.7,100,2,0.0,0.1,10231.6
57965,20230527115138,12.4,1019.7,40,205,13.1,0.1,10364.4
57972,20230527115138,28.2,1014.0,73,27,6.4,0.1,10092.1
57974,20230527115138,9.1,1003.1,45,335,11.5,0.4,10014.7
50936,20230527115138,11.2,1016.5,17,82,9.4,1.2,10088.6
50945,20230527115138,15.9,1007.4,23,328,12.8,0.6,10428.1
50948,20230527115138,2.4,1021.3,13,151,9.3,0.9,10289.7
50949,20230527115138,26.4,1017.1,42,193,4.9,0.2,10340.1
54041,20230527115138,5.1,1000.3,86,317,4.5,0.1,10078.4
54049,20230527115138,5.5,1011.1,60,106,14.0,1.4,10072.6
54063,20230527115138,7.8,1012.3,12,273,10.1,0.0,10028.9
54064,20230527115138,26.8,1014.5,76,269,11.1,0.9,10483.0
54142,20230527115138,34.1,1007.2,4,158,6.7,0.8,10176.9
54157,20230527115138,7.6,1001.7,11,131,11.3,0.6,10024.8
54161,20230527115138,17.4,1003.4,29,169,10.2,0.0,10297.2
54165,20230527115138,5.4,1008.8,71,14,13.3,1.4,10078.7
54171,20230527115138,28.7,1017.2,79,230,2.6,0.9,10172.6
54181,20230527115138,23.1,1010.7,69,325,1.6,0.2,10003.7
54186,20230527115138,33.7,1013.3,51,149,10.4,1.5,10476.4
54195,20230527115138,32.0,1020.8,85,184,9.3,0.3,10002.1
54260,20230527115138,3.8,1005.6,83,244,12.0,0.4,10328.5
54263,20230527115138,16.4,1020.3,75,141,1.7,0.6,10274.1
54266,20230527115138,1.3,1010.8,59,207,7.1,0.1,10080.7
54273,20230527115138,18.8,1004.5,80,74,1.5,1.1,10316.0
54276,20230527115138,15.0,1020.8,22,78,12.1,0.3,10000.4
54284,20230527115138,11.2,1020.0,49,49,11.0,1.0,10452.5
54285,20230527115138,32.1,1020.9,81,55,9.2,1.1,10394.1
54286,20230527115138,20.6,1022.0,44,113,9.2,1.4,10239.9
54292,20230527115138,0.5,1020.5,31,297,5.4,1.5,10236.1
54363,20230527115138,18.7,1018.1,70,199,7.3,0.5,10320.6
54374,20230527115138,6.4,1023.8,92,266,1.2,0.7,10078.9
54377,20230527115138,16.1,1002.2,69,350,6.2,0.3,10275.5
54386,20230527115138,31.0,1016.8,44,133,2.0,0.2,10264.4
58026,20230527115138,4.2,1014.2,38,122,3.4,0.6,10443.8
58027,20230527115138,33.6,1022.7,82,283,2.1,0.8,10340.3
58038,20230527115138,4.9,1020.3,96,182,6.0,1.5,10409.0
58040,20230527115138,21.4,1009.4,28,171,0.9,0.7,10006.2
58047,20230527115138,18.6,1024.4,28,328,2.8,1.3,10246.9
58130,20230527115138,33.6,1025.3,84,124,0.3,1.2,10028.2
58135,20230527115138,24.9,1009.8,82,341,14.1,0.4,10317.2
58138,20230527115138,4.3,1024.9,68,248,1.5,0.3,10245.7
58141,20230527115138,33.4,1007.0,58,277,12.1,0.4,10417.8
58143,20230527115138,8.6,1002.1,28,196,7.7,0.2,10211.7
58150,20230527115138,31.1,1006.4,60,126,7.2,0.4,10375.5
58158,20230527115138,21.1,1011.3,72,128,5.9,0.6,10276.5
58238,20230527115138,26.6,1022.0,10,112,5.7,0.2,10133.2
58241,20230527115138,4.9,1022.7,76,260,10.6,0.3,10425.7
58251,20230527115138,29.4,1005.7,37,225,4.8,0.7,10292.8
58252,20230527115138,22.3,1016.3,91,137,10.8,0.1,10255.5
58255,20230527115138,24.9,1003.7,56,144,3.7,0.8,10456.8
58259,20230527115138,31.4,1004.7,8,235,13.4,1.0,10458.2
58265,20230527115138,4.9,1024.9,4,325,0.7,0.7,10474.1
58343,20230527115138,24.7,1010.9,14,48,7.7,0.8,10387.5
58345,20230527115138,29.3,1005.7,24,135,6.9,1.4,10481.6
58354,20230527115138,15.3,1009.6,98,96,3.0,0.0,10476.2
58356,20230527115138,5.5,1010.8,40,329,12.8,0.2,10290.2
58358,20230527115138,5.4,1010.6,78,2,12.5,1.1,10175.7
57598,20230527115138,7.7,1000.2,89,251,11.4,0.7,10204.0
57696,20230527115138,2.0,1006.9,48,65,14.0,1.2,10289.7
57789,20230527115138,29.7,1010.5,33,118,3.8,1.5,10261.0
57793,20230527115138,29.9,1021.8,35,225,10.4,1.2,10067.8
57799,20230527115138,3.5,1003.0,71,265,5.4,0.2,10120.0
57894,20230527115138,21.1,1025.7,24,276,1.6,0.2,10349.8
57896,20230527115138,29.7,1012.6,55,297,1.6,1.1,10264.5
57993,20230527115138,17.9,1020.7,16,55,8.2,0.5,10191.1
58506,20230527115138,29.2,1014.8,82,309,2.0,0.3,10113.9
