站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58837,20230527115144,7.6,1011.2,84,86,8.4,0.1,10468.8
58843,20230527115144,19.0,1026.2,78,11,12.3,1.5,10494.6
58846,20230527115144,34.6,1012.1,70,133,4.3,0.4,10400.0
58847,20230527115144,10.9,1002.7,75,324,5.8,0.0,10176.5
58911,20230527115144,29.4,1012.9,42,99,7.7,0.8,10201.5
58918,20230527115144,1.1,1014.5,56,19,10.3,0.8,10019.3
58921,20230527115144,7.6,1016.6,89,125,8.9,1.3,10331.9
58926,20230527115144,0.1,1013.0,26,234,13.2,0.3,10280.0
58927,20230527115144,9.3,1008.2,81,261,6.1,1.3,10291.9
58931,20230527115144,6.7,1022.4,19,13,12.5,1.3,10112.8
58933,20230527115144,8.2,1009.8,85,86,0.9,1.2,10162.6
58936,20230527115144,4.3,1025.8,87,276,0.8,0.7,10090.6
58944,20230527115144,27.9,1005.4,34,264,8.1,0.1,10318.4
59113,20230527115144,28.5,1022.7,31,235,13.6,0.0,10161.4
59126,20230527115144,34.5,1025.3,35,31,8.3,0.2,10407.6
59133,20230527115144,13.0,1005.4,87,56,12.7,0.8,10005.6
59134,20230527115144,34.9,1023.1,95,230,10.0,0.7,10478.8
59321,20230527115144,11.4,1010.6,5,309,3.0,1.0,10144.4
52323,20230527115144,22.9,1001.4,6,240,10.9,1.1,10080.9
52418,20230527115144,26.9,1002.1,26,300,5.5,1.5,10197.9
52424,20230527115144,15.6,1026.1,21,92,12.4,1.0,10070.9
52436,20230527115144,10.5,1008.7,70,210,8.5,0.5,10093.0
52446,20230527115144,20.6,1013.6,57,183,9.7,0.9,10308.5
52447,20230527115144,5.7,1004.0,92,83,6.6,0.4,10317.9
52533,20230527115144,31.1,1019.0,32,296,1.8,0.3,10079.1
52546,20230527115144,5.9,1021.8,84,110,11.0,0.0,10170.1
52652,20230527115144,8.5,1015.4,21,174,14.0,0.0,10170.5
52661,20230527115144,8.8,1002.2,18,37,9.7,1.2,10024.1
52674,20230527115144,23.9,1009.1,97,127,0.8,1.2,10052.7
52679,20230527115144,32.4,1025.1,77,212,14.9,1.1,10047.0
52681,20230527115144,0.8,1019.0,25,48,14.6,1.2,10223.3
52787,20230527115144,32.0,1026.0,25,57,11.9,0.1,10429.8
52797,20230527115144,4.3,1011.1,29,183,12.7,0.8,10104.7
52884,20230527115144,17.9,1006.9,20,26,8.6,1.1,10417.5
52895,20230527115144,32.3,1014.9,83,359,7.6,1.4,10037.5
52983,20230527115144,30.7,1023.9,87,103,3.1,0.2,10390.8
52984,20230527115144,11.4,1002.0,69,20,5.6,0.0,10005.1
52986,20230527115144,3.1,1004.7,28,183,7.7,1.0,10170.7
52996,20230527115144,0.2,1024.7,82,314,10.6,1.1,10395.8
53821,20230527115144,17.2,1003.8,66,90,12.7,0.7,10027.7
53915,20230527115144,29.1,1005.3,15,241,2.0,1.0,10445.3
53923,20230527115144,4.0,1026.0,39,33,10.3,1.3,10125.6
56074,20230527115144,9.1,1023.5,32,57,6.2,0.4,10449.0
56080,20230527115144,10.4,1006.2,58,328,5.0,1.4,10461.5
56093,20230527115144,22.8,1018.7,44,238,4.2,0.6,10275.8
56096,20230527115144,7.1,1009.9,87,190,7.5,0.8,10388.9
57014,20230527115144,26.3,1016.3,93,102,10.8,0.3,10413.2
57996,20230527115144,17.7,1009.2,15,225,11.4,0.7,10111.1
59072,20230527115144,7.1,1001.7,24,154,7.4,0.7,10016.2
59082,20230527115144,30.9,1011.2,89,290,12.3,1.4,10073.2
59087,20230527115144,25.9,1018.5,77,270,4.5,0.0,10289.3
59088,20230527115144,18.7,1003.4,8,248,8.1,0.6,10251.7
59096,20230527115144,3.5,1022.2,32,104,4.5,1.4,10439.0
59097,20230527115144,31.2,1003.3,48,190,10.2,1.1,10137.5
59107,20230527115144,27.1,1016.7,94,296,11.4,0.9,10021.1
59116,20230527115144,30.1,1007.9,56,155,8.3,0.7,10200.6
59117,20230527115144,31.9,1020.7,22,307,13.4,0.0,10255.6
59271,20230527115144,33.9,1005.3,95,155,8.2,0.1,10437.8
59278,20230527115144,6.2,1013.1,70,342,3.8,1.0,10027.7
59280,20230527115144,23.2,1008.8,3,155,2.3,0.1,10279.7
59287,20230527115144,11.0,1011.2,79,67,6.1,1.5,10421.4
59289,20230527115144,9.8,1001.3,79,149,6.1,0.0,10196.4
59293,20230527115144,33.6,1021.3,34,192,9.1,0.3,10129.7
59294,20230527115144,4.1,1001.2,38,147,5.3,1.1,10470.0
59298,20230527115144,18.5,1014.4,85,16,2.1,1.4,10385.6
59303,20230527115144,10.4,1009.3,63,211,6.6,0.4,10028.9
59304,20230527115144,31.2,1003.4,2,315,12.9,1.0,10454.0
59306,20230527115144,3.6,1000.9,7,95,10.9,1.5,10073.7
59310,20230527115144,32.8,1005.0,97,162,3.4,0.4,10392.3
59316,20230527115144,10.1,1006.5,99,32,0.8,0.9,10123.9
59317,20230527115144,16.6,1012.8,89,127,12.0,1.3,10117.2
59324,20230527115144,12.1,1007.5,95,274,6.7,0.8,10221.2
59456,20230527115144,9.9,1016.0,76,292,3.2,0.3,10097.7
59462,20230527115144,27.9,1023.6,17,136,10.1,0.7,10024.9
59478,20230527115144,28.4,1014.3,45,160,8.3,0.0,10356.9
59485,20230527115144,13.4,1005.8,83,47,14.8,0.8,10301.5
59488,20230527115144,24.6,1012.3,64,345,12.3,0.6,10374.6
59493,20230527115144,18.3,1014.4,76,244,12.0,0.4,10458.0
59501,20230527115144,17.4,1003.1,22,224,9.1,0.1,10050.8
59658,20230527115144,24.0,1010.9,25,40,2.4,0.2,10401.7
59663,20230527115144,25.6,1019.4,21,132,6.4,0.3,10037.6
59664,20230527115144,16.1,1023.6,80,36,9.0,0.6,10323.0
59673,20230527115144,19.0,1011.2,26,355,6.5,1.0,10425.7
59754,20230527115144,3.6,1001.8,97,113,6.2,1.3,10232.0
57947,20230527115144,21.8,1002.4,5,220,11.6,0.0,10408.2
57957,20230527115144,18.6,1018.0,95,30,13.8,0.9,10071.1
57958,20230527115144,33.7,1000.6,40,32,8.4,0.0,10130.2
59021,20230527115144,21.5,1018.7,99,88,2.5,0.3,10293.2
59023,20230527115144,7.9,1002.8,59,187,9.9,1.0,10064.2
59027,20230527115144,10.1,1007.3,45,126,5.0,1.4,10324.4
59037,20230527115144,23.3,1021.3,88,190,9.4,1.0,10211.8
59046,20230527115144,1.9,1001.2,42,80,10.6,0.8,10412.9
59058,20230527115144,11.7,1000.7,34,194,5.7,0.3,10187.2
59065,20230527115144,13.8,1021.0,93,132,14.3,1.2,10210.7
59209,20230527115144,8.6,1012.6,91,74,13.9,1.3,10068.2
59211,20230527115144,21.9,1011.5,20,344,4.7,0.9,10141.2
59218,20230527115144,4.6,1019.1,37,118,4.0,0.1,10297.3
59228,20230527115144,18.1,1013.7,66,193,11.9,1.0,10408.5
59242,20230527115144,33.9,1008.9,100,119,12.3,1.4,10468.8
59254,20230527115144,10.9,1004.2,51,218,7.3,1.0,10443.1
59265,20230527115144,11.8,1024.8,12,138,13.6,0.4,10016.1
59417,20230527115144,15.5,1020.9,82,55,8.4,1.4,10362.0
59431,20230527115144,6.8,1011.1,59,308,5.3,0.5,10177.5
59446,20230527115144,24.5,1000.9,26,10,6.7,0.7,10123.4
59453,20230527115144,2.3,1010.4,5,94,13.2,1.1,10036.4
59626,20230527115144,29.8,1017.5,14,136,8.7,1.0,10385.4
59631,20230527115144,21.6,1022.4,53,66,10.1,0.6,10400.0
59632,20230527115144,13.7,1017.6,79,112,7.1,0.7,10096.8
59644,20230527115144,26.1,1000.8,64,120,3.4,1.5,10428.8
59647,20230527115144,17.6,1020.2,40,157,10.2,0.0,10237.7
56691,20230527115144,30.7,1009.3,10,134,9.2,1.3,10048.6
56693,20230527115144,21.5,1013.0,41,91,9.7,1.0,10181.1
56792,20230527115144,30.3,1017.6,59,148,5.9,0.5,10094.6
56793,20230527115144,26.7,1003.3,35,342,8.0,0.9,10307.1
57606,20230527115144,23.3,1011.7,39,26,12.5,1.5,10097.3
57614,20230527115144,11.9,1002.6,34,73,8.6,0.9,10383.5
57625,20230527115144,3.3,1009.6,1,253,2.2,0.6,10236.6
57647,20230527115144,29.1,1007.4,2,16,12.7,0.8,10034.8
57707,20230527115144,6.6,1022.1,44,171,13.9,1.3,10123.5
57710,20230527115144,2.5,1026.3,11,196,8.9,1.5,10429.7
57712,20230527115144,34.2,1014.4,20,321,6.5,1.1,10227.1
57718,20230527115144,24.7,1002.2,81,250,11.8,0.6,10018.6
57722,20230527115144,30.5,1022.0,90,272,13.3,0.4,10092.4
57729,20230527115144,32.7,1023.5,66,153,14.4,1.5,10438.1
57731,20230527115144,3.3,1024.8,84,33,3.9,0.6,10095.3
57741,20230527115144,27.9,1021.1,95,175,10.8,0.2,10489.3
57803,20230527115144,26.9,1020.8,17,313,8.0,0.5,10127.3
57805,20230527115144,14.0,1013.7,73,312,5.7,1.3,10359.1
57806,20230527115144,31.8,1021.9,16,89,8.3,0.2,10018.5
57816,20230527115144,15.0,1021.8,30,23,13.1,1.5,10222.0
57825,20230527115144,15.8,1008.2,97,209,1.0,0.4,10004.8
57827,20230527115144,21.8,1009.8,72,79,11.5,1.5,10304.6
57832,20230527115144,27.9,1007.8,90,208,14.9,0.8,10435.0
57839,20230527115144,16.7,1022.1,21,39,0.9,0.9,10014.3
57840,20230527115144,18.0,1024.2,73,93,12.9,1.2,10079.1
57902,20230527115144,1.7,1021.1,45,334,1.0,0.3,10310.2
57906,20230527115144,3.9,1020.3,50,12,14.6,0.6,10210.6
57907,20230527115144,15.2,1011.4,51,302,0.0,1.0,10391.7
57910,20230527115144,17.3,1014.9,36,74,0.3,1.5,10345.3
57912,20230527115144,9.6,1014.8,91,165,1.4,0.7,10181.7
57916,20230527115144,29.2,1001.9,58,44,11.7,0.6,10048.6
57922,20230527115144,15.6,1022.1,42,183,4.0,0.4,10395.9
57926,20230527115144,26.6,1021.1,39,95,4.0,1.3,10494.8
57932,20230527115144,21.7,1013.0,50,167,6.0,0.8,10016.2
59758,20230527115144,12.3,1003.4,66,323,8.3,1.0,10155.8
59838,20230527115144,2.1,1002.6,17,276,7.9,0.5,10175.9
59845,20230527115144,30.6,1024.8,77,3,12.0,1.0,10112.7
59849,20230527115144,4.7,1012.9,80,218,2.0,0.5,10092.8
59855,20230527115144,13.8,1023.6,91,169,10.0,1.5,10220.9
59948,20230527115144,30.1,1004.7,21,68,6.5,1.2,10055.0
59954,20230527115144,25.8,1003.0,89,24,0.3,1.3,10330.4
59981,20230527115144,0.6,1026.1,98,126,12.3,0.9,10032.3
53399,20230527115144,33.5,1002.5,82,327,8.1,0.0,10251.3
53593,20230527115144,28.4,1005.1,51,340,1.3,1.0,10022.9
53698,20230527115144,28.3,1021.8,67,245,11.3,0.6,10103.2
53798,20230527115144,19.8,1004.1,22,104,5.5,1.4,10128.4
54308,20230527115144,22.6,1012.4,79,253,5.9,0.7,10159.4
54311,20230527115144,24.3,1012.8,90,327,6.7,1.1,10191.6
54401,20230527115144,5.1,1009.4,58,173,12.7,0.7,10286.4
54405,20230527115144,32.8,1015.4,32,130,0.1,0.8,10282.6
54423,20230527115144,15.9,1022.5,89,286,7.6,0.6,10072.6
54429,20230527115144,21.2,1009.1,64,12,6.1,1.3,10355.6
54436,20230527115144,2.4,1013.7,61,13,10.8,1.3,10018.4
54449,20230527115144,32.8,1014.2,69,249,7.1,0.3,10121.8
54518,20230527115144,18.1,1001.9,99,14,8.1,0.7,10344.2
54534,20230527115144,14.3,1006.8,84,157,13.1,0.7,10160.4
54535,20230527115144,19.4,1004.5,43,245,4.4,0.6,10115.3
54539,20230527115144,11.1,1005.6,69,230,1.5,0.0,10319.0
54602,20230527115144,3.9,1016.3,65,75,14.4,0.2,10195.5
54606,20230527115144,30.3,1007.4,23,156,10.3,0.5,10041.3
54618,20230527115144,11.1,1008.1,17,51,0.8,1.0,10076.5
54624,20230527115144,9.9,1021.7,48,48,13.3,0.8,10204.3
54705,20230527115144,20.8,1021.9,23,218,4.4,1.0,10427.1
53898,20230527115144,5.6,1005.9,4,15,5.0,0.5,10144.1
53986,20230527115144,13.3,1017.1,39,72,14.3,0.2,10333.3
57051,20230527115144,11.9,1001.2,81,308,7.6,0.0,10046.1
57067,20230527115144,5.0,1023.8,20,49,0.4,0.1,10372.9
57071,20230527115144,18.4,1017.0,54,49,8.1,0.0,10185.6
57077,20230527115144,6.2,1004.0,10,277,12.1,1.1,10308.5
57083,20230527115144,27.7,1000.1,5,190,1.5,0.5,10154.2
57084,20230527115144,12.1,1000.9,48,52,11.9,1.0,10153.3
57089,20230527115144,9.3,1009.1,13,194,14.1,0.1,10011.5
57091,20230527115144,9.3,1019.1,22,136,0.8,1.0,10414.6
57156,20230527115144,12.4,1015.7,27,228,13.0,1.0,10208.1
57178,20230527115144,3.1,1006.7,2,168,13.6,1.2,10174.2
57181,20230527115144,15.6,1015.3,6,311,12.9,0.9,10289.0
57193,20230527115144,33.4,1002.3,22,65,0.6,1.0,10124.5
57285,20230527115144,7.5,1001.4,99,17,0.3,0.0,10458.6
57290,20230527115144,9.1,1026.2,69,30,7.4,1.3,10175.9
57297,20230527115144,5.6,1009.9,63,120,3.7,1.1,10411.9
58005,20230527115144,24.5,1003.0,62,129,7.0,0.6,10244.9
58111,20230527115144,13.9,1022.2,41,151,5.3,0.3,10318.6
58208,20230527115144,27.6,1012.0,87,250,12.2,1.4,10085.2
50136,20230527115144,28.8,1016.0,44,272,9.4,0.2,10282.3
50246,20230527115144,8.7,1013.0,89,251,1.2,0.1,10193.0
50247,20230527115144,7.9,1018.3,81,39,1.2,1.2,10155.6
50349,20230527115144,34.5,1012.1,92,333,2.7,0.5,10437.9
50353,20230527115144,0.0,1015.0,89,90,1.0,0.0,10001.5
50442,20230527115144,31.7,1016.2,100,69,11.9,0.3,10128.0
50468,20230527115144,13.8,1024.0,34,116,7.3,0.5,10450.2
50557,20230527115144,6.0,1018.8,79,234,0.1,0.9,10269.7
50564,20230527115144,12.4,1009.2,43,222,3.7,1.5,10324.0
50656,20230527115144,12.9,1019.9,48,345,6.3,1.4,10237.0
50658,20230527115144,34.2,1019.4,35,66,12.9,0.4,10302.2
50674,20230527115144,22.4,1009.0,11,212,7.3,1.2,10393.8
50739,20230527115144,33.6,1011.3,26,305,11.5,1.2,10150.6
50742,20230527115144,14.4,1024.8,73,3,7.4,1.1,10367.5
50745,20230527115144,20.7,1009.9,3,243,5.8,0.9,10498.4
50756,20230527115144,14.9,1006.4,26,103,4.6,1.5,10006.1
50758,20230527115144,15.4,1007.5,35,119,9.3,0.0,10211.4
50774,20230527115144,24.5,1026.0,97,225,3.5,0.0,10091.9
50778,20230527115144,23.2,1006.1,30,268,1.2,1.2,10417.7
50788,20230527115144,5.3,1025.8,14,301,13.4,1.0,10425.6
50844,20230527115144,16.6,1013.5,93,194,1.0,1.1,10464.5
50853,20230527115144,22.0,1006.4,11,4,6.9,0.2,10062.1
50854,20230527115144,21.5,1018.1,52,303,6.9,0.4,10424.4
50862,20230527115144,22.8,1017.6,87,263,4.1,0.8,10381.6
50873,20230527115144,29.3,1017.2,21,280,12.2,0.9,10401.4
50877,20230527115144,33.0,1025.4,21,18,13.3,1.4,10023.9
50888,20230527115144,25.9,1018.8,37,276,1.6,1.5,10015.4
50950,20230527115144,25.1,1000.4,35,128,9.0,0.0,10022.6
50953,20230527115144,22.2,1009.2,88,209,6.5,0.3,10328.0
50955,20230527115144,28.4,1012.9,37,154,11.8,0.0,10244.4
50963,20230527115144,7.4,1026.3,71,205,12.8,0.7,10117.4
50968,20230527115144,16.0,1005.8,33,303,12.2,1.0,10134.1
50973,20230527115144,6.4,1024.1,75,329,6.5,0.9,10317.0
50978,20230527115144,12.5,1007.7,33,302,9.9,0.8,10491.5
50983,20230527115144,2.5,1021.8,13,161,1.8,1.4,10025.2
54094,20230527115144,6.3,1022.6,89,124,9.2,0.4,10138.5
54096,20230527115144,9.5,1013.3,83,141,8.6,0.0,10479.6
57251,20230527115144,32.2,1000.3,94,124,4.7,0.5,10085.6
57256,20230527115144,3.2,1012.0,7,184,12.3,0.6,10124.5
57259,20230527115144,22.9,1007.7,64,31,9.6,0.7,10174.8
57265,20230527115144,4.5,1016.1,67,356,2.1,0.8,10060.1
57278,20230527115144,26.0,1024.5,21,130,13.3,0.9,10024.2
57279,20230527115144,34.8,1002.0,53,237,13.7,0.2,10113.9
57355,20230527115144,25.2,1005.5,31,355,8.5,1.3,10452.0
57358,20230527115144,28.1,1003.7,34,173,12.5,0.3,10343.3
57359,20230527115144,24.0,1006.6,20,185,1.1,1.2,10073.8
57363,20230527115144,0.0,1015.7,63,347,0.0,0.2,10361.4
57378,20230527115144,20.6,1025.2,50,0,10.9,1.1,10114.1
57381,20230527115144,29.7,1000.4,55,209,2.3,0.3,10135.7
57395,20230527115144,15.1,1012.4,85,218,14.0,0.3,10435.7
57399,20230527115144,7.4,1024.7,72,18,5.7,0.1,10126.5
57439,20230527115144,7.6,1008.6,82,336,8.0,0.2,10460.6
57445,20230527115144,34.9,1010.6,57,248,3.6,1.0,10484.1
57447,20230527115144,9.5,1003.9,73,290,13.8,0.8,10430.6
57458,20230527115144,33.0,1007.7,65,213,6.1,0.7,10443.1
57461,20230527115144,27.2,1002.7,58,249,2.3,0.2,10461.6
57476,20230527115144,5.9,1011.6,27,226,3.4,1.4,10310.8
57482,20230527115144,11.8,1008.9,5,212,4.4,1.3,10305.6
57483,20230527115144,18.2,1003.8,3,33,14.7,0.2,10489.3
57493,20230527115144,3.0,1010.5,31,221,7.7,0.3,10319.3
57494,20230527115144,30.2,1006.9,42,17,10.2,0.3,10485.5
57545,20230527115144,31.4,1008.2,90,117,14.6,0.2,10467.1
57573,20230527115144,9.7,1017.8,36,35,5.8,1.0,10029.3
57581,20230527115144,2.3,1012.8,88,339,1.4,0.1,10442.1
57583,20230527115144,2.3,1007.6,64,116,13.5,0.0,10140.2
57595,20230527115144,10.9,1019.4,9,97,2.6,0.6,10418.9
58402,20230527115144,31.3,1023.1,29,265,7.1,0.7,10412.5
58407,20230527115144,2.1,1010.3,81,177,1.4,0.3,10432.9
58500,20230527115144,6.5,1023.1,10,43,9.2,1.2,10178.6
57554,20230527115144,20.2,1000.9,26,30,10.5,0.6,10406.0
57562,20230527115144,31.1,1000.6,34,55,8.4,0.5,10442.7
57574,20230527115144,14.0,1002.2,13,6,3.2,1.3,10248.2
57584,20230527115144,32.5,1019.5,81,208,9.9,0.1,10482.1
57642,20230527115144,31.7,1021.4,25,103,4.5,0.1,10098.3
57649,20230527115144,7.6,1023.7,93,243,7.3,1.0,10056.3
57655,20230527115144,22.4,1008.4,64,146,11.8,0.7,10459.3
57662,20230527115144,21.7,1002.8,30,279,13.1,1.3,10443.0
57669,20230527115144,25.1,1021.6,33,143,6.7,0.0,10391.9
57671,20230527115144,16.4,1010.2,93,276,14.5,0.9,10318.1
57673,20230527115144,17.7,1026.0,94,292,10.6,0.4,10201.3
57679,20230527115144,11.4,1024.2,4,106,5.2,0.0,10359.9
57682,20230527115144,26.1,1008.4,6,15,9.7,1.3,10346.2
57687,20230527115144,32.4,1021.5,39,162,0.5,1.0,10492.7
57745,20230527115144,5.4,1006.1,2,292,13.6,1.4,10466.8
57749,20230527115144,18.1,1022.8,56,160,3.5,1.4,10009.9
57752,20230527115144,0.4,1019.0,76,293,13.9,1.3,10035.1
57758,20230527115144,14.4,1026.0,80,324,1.8,0.9,10292.8
57761,20230527115144,9.5,1017.4,89,255,12.5,0.9,10129.8
57766,20230527115144,12.2,1002.5,57,159,9.0,1.1,10317.3
57774,20230527115144,10.5,1021.3,30,137,11.8,0.4,10156.4
57776,20230527115144,13.5,1006.4,31,207,1.2,1.4,10302.2
57779,20230527115144,3.0,1017.8,42,323,8.7,0.5,10220.2
57780,20230527115144,7.5,1019.5,30,17,5.8,0.9,10013.5
57841,20230527115144,24.7,1011.8,20,146,2.2,0.8,10198.7
57845,20230527115144,9.9,1024.8,86,172,14.8,0.3,10343.3
57853,20230527115144,18.7,1004.1,56,62,6.5,0.8,10018.7
57857,20230527115144,11.3,1002.1,28,87,14.6,0.0,10177.3
57860,20230527115144,3.0,1012.4,85,195,4.2,0.7,10283.8
57866,20230527115144,11.6,1008.2,77,99,6.6,0.1,10024.8
57872,20230527115144,22.0,1008.7,15,36,11.4,0.9,10162.5
57874,20230527115144,6.5,1003.1,16,203,9.2,1.4,10041.4
57889,20230527115144,26.9,1016.0,48,127,9.4,0.4,10387.7
57965,20230527115144,31.7,1024.9,36,35,14.7,1.5,10038.4
57972,20230527115144,22.0,1020.3,30,89,11.0,0.0,10088.4
57974,20230527115144,12.6,1010.8,76,297,3.1,0.2,10351.0
50936,20230527115144,23.4,1014.4,45,16,8.4,1.1,10134.4
50945,20230527115144,26.6,1003.2,18,158,11.9,0.8,10318.1
50948,20230527115144,32.7,1016.4,93,133,9.7,1.3,10271.6
50949,20230527115144,22.3,1013.2,72,206,3.3,1.0,10353.9
54041,20230527115144,23.8,1019.8,37,30,12.2,0.4,10224.3
54049,20230527115144,8.9,1013.4,74,265,0.3,0.6,10433.9
54063,20230527115144,28.8,1019.6,82,192,11.7,0.9,10416.0
54064,20230527115144,3.2,1020.6,44,255,11.4,1.4,10252.3
54142,20230527115144,5.2,1025.7,10,45,10.0,0.9,10044.1
54157,20230527115144,32.5,1007.3,14,91,5.4,1.4,10233.7
54161,20230527115144,0.0,1006.8,25,224,7.6,1.3,10497.4
54165,20230527115144,1.6,1002.0,7,91,12.6,0.1,10083.4
54171,20230527115144,23.2,1026.1,53,131,12.8,0.5,10010.5
54181,20230527115144,15.2,1000.4,65,45,13.7,0.6,10133.9
54186,20230527115144,23.0,1015.6,58,120,9.7,0.1,10140.0
54195,20230527115144,14.1,1003.0,14,59,12.0,1.5,10237.1
54260,20230527115144,16.3,1024.7,22,81,3.8,1.0,10043.8
54263,20230527115144,24.3,1018.9,94,350,4.8,1.0,10167.3
54266,20230527115144,0.0,1024.3,45,30,0.6,0.1,10209.0
54273,20230527115144,5.3,1026.1,20,321,12.8,0.8,10048.9
54276,20230527115144,10.8,1023.0,35,28,3.0,0.4,10494.9
54284,20230527115144,3.5,1003.2,27,249,7.1,0.7,10472.1
54285,20230527115144,26.2,1026.4,48,71,11.9,0.7,10199.9
54286,20230527115144,26.1,1015.8,78,251,3.4,1.2,10049.2
54292,20230527115144,19.3,1014.8,17,94,3.8,1.1,10244.4
54363,20230527115144,16.4,1008.2,5,189,14.1,1.0,10282.4
54374,20230527115144,12.0,1020.8,23,38,8.3,0.1,10363.2
54377,20230527115144,29.6,1000.9,97,170,11.2,0.9,10308.7
54386,20230527115144,21.3,1019.3,79,172,0.6,0.3,10361.8
58026,20230527115144,1.6,1019.3,93,315,0.7,1.2,10259.9
58027,20230527115144,4.9,1014.0,88,284,8.4,1.3,10464.6
58038,20230527115144,21.9,1007.5,6,263,4.4,0.5,10456.0
58040,20230527115144,7.9,1001.1,21,256,10.1,0.2,10084.6
58047,20230527115144,26.4,1016.2,99,325,14.5,1.0,10427.7
58130,20230527115144,17.9,1006.9,82,82,7.1,0.0,10209.5
58135,20230527115144,21.8,1013.9,71,104,1.1,0.3,10357.9
58138,20230527115144,11.6,1011.3,7,15,0.6,0.2,10108.2
58141,20230527115144,13.8,1010.8,96,87,2.8,0.1,10073.1
58143,20230527115144,24.2,1006.5,50,78,12.6,0.6,10111.1
58150,20230527115144,3.6,1021.2,48,45,3.3,0.1,10480.7
58158,20230527115144,21.5,1000.6,83,23,7.6,0.0,10218.0
58238,20230527115144,7.1,1015.1,94,316,14.6,0.8,10047.2
58241,20230527115144,31.8,1020.8,41,190,2.0,1.3,10296.2
58251,20230527115144,7.2,1023.8,9,7,7.5,1.2,10099.7
58252,20230527115144,31.8,1007.4,35,234,2.6,0.8,10460.1
58255,20230527115144,7.6,1024.6,28,281,7.4,1.2,10232.2
58259,20230527115144,2.6,1016.5,53,297,4.3,0.0,10020.8
58265,20230527115144,29.8,1015.5,28,352,0.8,0.0,10324.5
58343,20230527115144,3.0,1003.6,13,213,12.5,1.4,10397.0
58345,20230527115144,26.0,1006.7,57,290,2.3,0.7,10132.2
58354,20230527115144,17.6,1000.5,41,11,11.7,0.8,10412.2
58356,20230527115144,28.7,1015.4,69,118,2.6,0.7,10158.9
58358,20230527115144,34.5,1011.5,3,312,13.1,1.0,10354.8
57598,20230527115144,26.7,1025.4,18,32,8.1,1.4,10342.2
57696,20230527115144,12.9,1010.9,78,105,6.7,0.5,10442.2
57789,20230527115144,4.9,1022.4,49,157,5.5,1.2,10482.6
57793,20230527115144,25.8,1020.1,18,108,10.1,0.7,10261.8
57799,20230527115144,28.1,1011.0,12,204,5.0,0.0,10381.0
57894,20230527115144,4.4,1018.6,84,288,11.8,0.4,10057.7
57896,20230527115144,24.8,1007.2,74,189,4.8,0.6,10146.6
57993,20230527115144,16.3,1014.2,94,356,5.8,0.7,10028.0
58506,20230527115144,32.5,1004.5,51,145,1.8,0.1,10015.2
