站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
57583,20230527115145,29.0,1003.9,17,155,11.5,0.7,10186.7
57595,20230527115145,0.7,1010.7,58,255,6.6,1.3,10371.9
58402,20230527115145,28.5,1021.6,32,79,4.1,1.1,10276.6
58407,20230527115145,2.7,1015.6,100,203,3.9,0.7,10203.8
58500,20230527115145,30.8,1005.1,21,335,4.0,0.0,10264.4
57554,20230527115145,24.0,1014.2,4,147,5.4,1.3,10037.8
57562,20230527115145,33.1,1003.0,33,94,7.6,1.5,10240.4
57574,20230527115145,24.7,1003.4,62,57,12.0,1.2,10088.7
57584,20230527115145,27.6,1011.8,85,69,10.4,0.9,10123.9
57642,20230527115145,32.8,1021.5,68,73,3.7,1.4,10433.7
57649,20230527115145,9.0,1025.8,95,338,6.4,0.2,10114.7
57655,20230527115145,15.0,1015.1,60,144,0.6,0.0,10257.1
57662,20230527115145,18.9,1007.5,34,158,2.5,1.0,10033.6
57669,20230527115145,1.0,1012.2,97,77,12.2,1.5,10285.4
57671,20230527115145,8.6,1003.7,16,86,2.3,0.1,10132.7
57673,20230527115145,27.7,1013.5,90,263,8.1,0.0,10206.6
57679,20230527115145,13.5,1010.3,1,116,6.0,0.6,10265.7
57682,20230527115145,23.2,1003.1,38,26,13.5,1.3,10471.2
57687,20230527115145,23.1,1009.5,78,101,9.0,0.0,10417.2
57745,20230527115145,4.1,1015.6,5,154,9.6,1.3,10350.4
57749,20230527115145,5.2,1022.1,86,69,11.9,0.9,10102.3
57752,20230527115145,6.9,1023.3,44,76,13.1,0.8,10487.3
57758,20230527115145,23.9,1025.1,30,66,1.8,0.2,10333.6
57761,20230527115145,27.0,1017.8,80,311,5.9,1.5,10333.0
57766,20230527115145,13.8,1009.0,64,46,7.6,1.2,10213.8
57774,20230527115145,2.1,1010.9,45,126,1.5,1.5,10226.1
57776,20230527115145,11.3,1010.5,81,135,3.8,1.3,10427.9
57779,20230527115145,20.9,1026.3,93,165,12.1,0.3,10191.7
57780,20230527115145,20.8,1016.6,67,11,13.7,0.1,10463.0
57841,20230527115145,16.0,1013.1,38,243,12.2,0.1,10386.2
57845,20230527115145,32.9,1004.6,37,36,9.3,1.2,10019.0
57853,20230527115145,9.5,1016.3,97,239,4.8,0.4,10189.3
57857,20230527115145,6.2,1000.7,46,333,7.0,1.5,10472.4
57860,20230527115145,18.4,1018.2,74,75,12.5,1.4,10217.8
57866,20230527115145,12.4,1024.4,32,47,1.5,1.1,10462.9
57872,20230527115145,12.7,1001.1,79,193,1.6,0.2,10122.7
57874,20230527115145,10.0,1017.9,90,225,12.8,1.4,10209.5
57889,20230527115145,24.1,1014.7,35,90,13.9,0.7,10356.4
57965,20230527115145,12.1,1007.7,76,225,1.6,1.1,10424.4
57972,20230527115145,15.5,1018.6,28,273,6.4,0.9,10103.6
57974,20230527115145,6.6,1001.1,71,76,9.6,0.7,10400.1
50936,20230527115145,4.1,1015.7,24,145,9.4,0.9,10075.8
50945,20230527115145,2.7,1023.9,74,353,9.1,1.3,10483.3
50948,20230527115145,34.8,1024.5,72,332,3.8,0.7,10148.5
50949,20230527115145,33.4,1018.8,76,317,14.2,0.1,10346.0
54041,20230527115145,18.1,1021.9,68,94,5.6,0.3,10276.4
54049,20230527115145,26.9,1014.2,81,240,2.1,0.5,10329.1
54063,20230527115145,14.0,1023.4,14,353,1.6,0.0,10191.9
54064,20230527115145,13.6,1006.2,7,270,4.8,0.1,10084.5
54142,20230527115145,10.3,1004.6,34,210,4.0,1.3,10434.9
54157,20230527115145,24.4,1013.6,89,43,9.8,1.2,10188.3
54161,20230527115145,5.2,1019.9,39,246,3.0,0.3,10412.9
54165,20230527115145,22.1,1000.4,82,184,2.9,0.0,10024.4
54171,20230527115145,11.9,1006.8,62,319,5.4,1.5,10163.3
54181,20230527115145,20.3,1019.3,46,347,14.6,0.2,10048.0
54186,20230527115145,21.4,1012.1,47,266,13.2,0.8,10291.1
54195,20230527115145,29.5,1005.9,18,172,7.9,0.6,10351.6
54260,20230527115145,12.3,1019.3,83,357,11.2,1.1,10448.0
54263,20230527115145,19.1,1002.2,6,125,9.2,0.6,10221.3
54266,20230527115145,5.5,1008.5,15,243,4.7,0.1,10313.2
54273,20230527115145,20.6,1003.7,7,4,3.7,1.5,10163.2
54276,20230527115145,3.8,1010.1,77,6,11.4,0.6,10390.0
54284,20230527115145,26.9,1018.6,72,9,5.0,1.2,10022.2
54285,20230527115145,10.4,1012.5,31,141,2.1,0.4,10161.8
54286,20230527115145,32.7,1000.2,19,81,10.5,1.2,10303.5
54292,20230527115145,35.0,1025.0,7,152,2.6,0.3,10275.0
54363,20230527115145,11.4,1000.5,54,283,10.3,0.0,10166.0
54374,20230527115145,1.4,1002.4,39,19,3.4,0.8,10034.4
54377,20230527115145,32.6,1001.4,50,347,2.4,1.5,10307.2
54386,20230527115145,17.5,1001.8,28,165,14.5,0.1,10464.0
58026,20230527115145,20.1,1025.5,28,296,1.8,0.4,10442.8
58027,20230527115145,5.0,1011.6,64,289,1.0,0.1,10308.6
58038,20230527115145,6.0,1012.3,62,144,8.9,1.4,10416.4
58040,20230527115145,5.3,1011.9,13,264,2.4,0.3,10363.6
58047,20230527115145,11.0,1023.5,59,41,14.7,1.3,10350.6
58130,20230527115145,9.0,1000.2,1,249,12.5,1.1,10363.2
58135,20230527115145,29.8,1016.8,52,44,14.1,1.2,10255.6
58138,20230527115145,18.4,1011.1,24,66,5.7,0.8,10391.7
58141,20230527115145,6.3,1001.2,65,191,10.4,0.3,10201.3
58143,20230527115145,0.3,1020.8,55,289,12.6,0.7,10159.2
58150,20230527115145,28.1,1018.7,82,101,14.1,0.4,10340.9
58158,20230527115145,12.7,1011.1,18,167,7.2,1.2,10057.1
58238,20230527115145,9.9,1005.3,10,0,0.8,0.5,10171.7
58241,20230527115145,27.2,1014.8,10,138,10.9,0.3,10343.7
58251,20230527115145,6.2,1002.7,51,170,4.7,0.3,10112.0
58252,20230527115145,26.3,1024.3,9,192,11.1,1.3,10301.9
58255,20230527115145,12.9,1001.6,59,154,4.6,1.5,10329.1
58259,20230527115145,11.2,1005.1,92,23,9.5,1.2,10401.6
58265,20230527115145,29.8,1022.9,82,153,14.4,0.4,10288.9
58343,20230527115145,32.9,1000.8,68,131,2.9,0.3,10029.3
58345,20230527115145,10.8,1011.6,48,128,11.9,0.5,10145.8
58354,20230527115145,25.9,1017.8,22,136,12.5,0.0,10027.9
58356,20230527115145,24.7,1021.6,41,228,8.8,0.6,10322.2
58358,20230527115145,13.1,1002.1,57,325,2.1,0.3,10460.5
57598,20230527115145,33.3,1004.8,12,55,5.4,0.7,10341.7
57696,20230527115145,12.0,1005.8,18,172,9.7,0.7,10039.3
57789,20230527115145,32.1,1026.3,20,224,12.2,1.2,10130.4
57793,20230527115145,34.6,1017.6,46,126,9.4,0.9,10257.6
57799,20230527115145,23.6,1003.4,80,262,13.2,0.6,10318.3
57894,20230527115145,29.8,1004.3,45,335,2.4,1.3,10238.6
57896,20230527115145,5.8,1019.7,81,125,10.6,1.1,10384.7
57993,20230527115145,33.1,1016.1,14,272,14.9,1.0,10454.5
58506,20230527115145,29.5,1008.8,14,163,9.2,1.2,10334.8
