站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58834,20230527115104,22.7,1013.4,66,98,3.3,1.3,10230.6
58837,20230527115104,11.2,1016.6,92,90,12.2,0.7,10377.7
58843,20230527115104,29.9,1001.9,94,304,2.7,1.3,10271.0
58846,20230527115104,33.0,1000.9,60,268,0.6,0.6,10449.4
58847,20230527115104,5.3,1009.6,46,198,0.5,1.5,10473.6
58911,20230527115104,13.8,1012.4,70,294,2.2,1.2,10069.9
58918,20230527115104,25.6,1017.3,62,330,14.0,1.4,10440.9
58921,20230527115104,7.2,1010.4,87,123,2.0,0.9,10396.5
58926,20230527115104,15.6,1000.3,91,109,6.9,0.0,10472.0
58927,20230527115104,1.2,1018.4,76,186,2.5,0.0,10091.5
58931,20230527115104,18.8,1002.6,98,326,3.2,0.6,10237.8
58933,20230527115104,28.0,1010.8,24,271,14.9,0.6,10392.6
58936,20230527115104,29.5,1019.7,30,127,9.5,0.8,10086.4
58944,20230527115104,17.4,1021.8,36,312,0.9,1.0,10240.2
59113,20230527115104,14.0,1007.1,64,245,11.3,0.4,10200.2
59126,20230527115104,15.7,1006.5,1,309,14.0,0.7,10401.5
59133,20230527115104,8.8,1004.5,59,68,9.3,1.5,10315.2
59134,20230527115104,20.4,1017.9,49,89,11.9,0.8,10249.6
59321,20230527115104,32.4,1002.6,65,176,0.3,0.8,10361.1
52323,20230527115104,1.5,1018.2,34,35,11.3,0.5,10043.1
52418,20230527115104,8.6,1017.4,97,355,4.4,1.0,10292.9
52424,20230527115104,28.2,1007.0,16,332,5.7,1.2,10430.0
52436,20230527115104,32.9,1008.8,95,319,4.6,0.3,10057.3
52446,20230527115104,33.2,1019.3,30,239,3.5,0.7,10443.0
52447,20230527115104,19.6,1015.5,23,236,10.9,0.6,10242.4
52533,20230527115104,5.9,1003.6,7,35,12.2,0.2,10443.2
52546,20230527115104,10.2,1023.3,21,339,3.8,0.3,10321.1
52652,20230527115104,33.3,1005.0,95,36,7.3,1.5,10296.4
52661,20230527115104,19.5,1012.0,95,39,4.1,0.0,10275.9
52674,20230527115104,33.1,1019.9,67,48,6.7,0.0,10049.9
52679,20230527115104,27.1,1001.8,36,292,8.6,0.0,10074.3
52681,20230527115104,9.7,1017.0,51,179,0.5,1.2,10286.5
52787,20230527115104,15.9,1016.9,55,66,6.4,0.0,10450.9
52797,20230527115104,8.2,1016.6,61,90,11.0,0.6,10359.8
52884,20230527115104,27.4,1020.8,27,321,5.1,1.0,10130.7
52895,20230527115104,32.1,1017.5,78,292,4.7,0.0,10268.6
52983,20230527115104,33.1,1014.3,71,40,10.2,0.9,10468.5
52984,20230527115104,18.6,1009.7,65,16,14.8,0.0,10457.3
52986,20230527115104,23.5,1007.5,58,202,5.8,0.3,10067.9
52996,20230527115104,0.8,1025.9,61,329,6.9,0.6,10159.8
53821,20230527115104,3.0,1013.5,38,10,0.0,0.4,10240.3
53915,20230527115104,14.2,1000.2,22,22,11.6,0.9,10314.6
53923,20230527115104,32.6,1004.8,38,19,2.0,1.4,10227.3
56074,20230527115104,15.4,1015.6,37,262,13.1,0.9,10347.8
56080,20230527115104,6.3,1018.2,58,211,10.7,1.1,10183.0
56093,20230527115104,7.5,1016.9,97,82,9.6,1.3,10294.3
56096,20230527115104,1.8,1012.6,88,243,1.9,0.8,10130.5
57014,20230527115104,8.2,1020.7,37,110,0.5,0.5,10143.5
57996,20230527115104,7.0,1016.7,9,141,6.1,0.1,10308.6
59072,20230527115104,31.6,1002.4,58,49,12.3,1.3,10057.4
59082,20230527115104,29.2,1009.2,81,138,12.8,0.3,10312.9
59087,20230527115104,24.5,1010.5,37,352,1.7,0.1,10493.0
59088,20230527115104,18.2,1012.0,80,151,2.4,1.5,10358.3
59096,20230527115104,19.4,1013.9,17,267,11.9,0.2,10427.0
59097,20230527115104,19.2,1018.4,81,296,10.4,1.3,10107.0
59107,20230527115104,11.6,1006.2,28,154,2.8,1.2,10402.9
59116,20230527115104,25.5,1005.1,94,30,4.3,1.2,10440.0
59117,20230527115104,0.2,1001.3,87,16,1.7,0.7,10218.8
59271,20230527115104,2.3,1011.6,52,153,1.2,0.0,10396.3
59278,20230527115104,24.3,1008.7,56,333,2.9,0.2,10453.8
59280,20230527115104,4.2,1022.5,19,343,4.1,1.1,10310.4
59287,20230527115104,18.4,1011.7,8,157,10.0,0.6,10187.7
59289,20230527115104,25.3,1022.6,29,358,3.2,0.0,10284.3
59293,20230527115104,4.2,1001.9,45,25,11.1,0.3,10293.2
59294,20230527115104,26.0,1021.0,58,220,8.6,0.7,10314.4
59298,20230527115104,20.0,1002.5,81,158,2.9,1.2,10007.2
59303,20230527115104,0.0,1016.4,90,81,13.5,0.9,10414.1
59304,20230527115104,34.8,1012.1,3,75,6.5,1.4,10295.6
59306,20230527115104,5.7,1023.4,51,1,8.6,0.8,10207.8
59310,20230527115104,16.6,1025.7,77,194,12.8,0.8,10472.1
59316,20230527115104,29.3,1012.1,100,31,13.2,1.2,10313.6
59317,20230527115104,26.2,1002.0,4,50,1.1,0.5,10406.8
59324,20230527115104,19.5,1024.0,39,79,5.4,0.5,10332.1
59456,20230527115104,32.9,1004.4,54,125,8.6,0.5,10199.7
59462,20230527115104,26.8,1002.5,96,146,13.8,0.2,10251.1
59478,20230527115104,5.6,1025.2,10,334,9.9,0.0,10100.0
59485,20230527115104,0.0,1017.4,92,13,2.4,0.9,10384.6
59488,20230527115104,3.7,1009.0,86,22,6.9,0.3,10337.9
59493,20230527115104,32.1,1008.9,63,182,1.6,0.1,10317.2
59501,20230527115104,6.5,1021.6,18,290,4.3,0.2,10119.7
59658,20230527115104,8.9,1001.5,10,116,10.9,0.0,10341.0
59663,20230527115104,11.3,1012.9,8,67,10.6,0.4,10370.9
59664,20230527115104,11.0,1002.0,34,204,6.2,0.8,10461.7
59673,20230527115104,2.4,1011.0,8,15,6.1,0.4,10092.0
59754,20230527115104,29.3,1014.8,43,200,14.3,1.1,10146.1
57947,20230527115104,0.8,1008.1,12,272,9.0,0.6,10311.2
57957,20230527115104,19.9,1017.7,55,154,10.0,1.1,10227.9
57958,20230527115104,6.7,1008.3,70,352,8.9,0.4,10182.6
59021,20230527115104,7.8,1018.4,46,307,10.7,1.1,10315.1
59023,20230527115104,20.7,1007.6,69,330,4.7,0.7,10080.6
59027,20230527115104,17.4,1015.4,15,47,1.4,0.4,10442.1
59037,20230527115104,0.7,1006.1,25,20,4.1,0.9,10376.6
59046,20230527115104,7.6,1000.1,5,243,7.6,0.6,10240.2
59058,20230527115104,9.7,1024.9,2,358,8.2,0.2,10277.6
59065,20230527115104,10.6,1010.3,4,100,10.5,0.9,10410.0
59209,20230527115104,8.9,1000.8,75,337,4.4,1.4,10418.6
59211,20230527115104,14.9,1020.7,94,298,1.5,0.6,10024.8
59218,20230527115104,20.9,1006.0,48,289,14.1,1.2,10210.6
59228,20230527115104,26.0,1014.0,21,105,12.4,1.1,10458.4
59242,20230527115104,2.9,1002.2,39,62,3.0,0.8,10136.8
59254,20230527115104,23.4,1020.2,9,114,5.6,0.5,10478.7
59265,20230527115104,22.8,1018.6,90,327,10.1,0.4,10265.0
59417,20230527115104,9.6,1000.9,69,347,0.7,0.8,10427.5
59431,20230527115104,9.3,1004.1,55,14,10.5,0.4,10299.5
59446,20230527115104,14.2,1004.8,56,194,2.1,0.7,10235.7
59453,20230527115104,9.9,1009.3,65,253,7.0,0.1,10188.0
59626,20230527115104,21.7,1007.4,18,196,7.6,0.5,10368.5
59631,20230527115104,3.2,1017.5,13,348,8.8,1.4,10464.0
59632,20230527115104,26.6,1001.1,51,82,11.9,0.1,10150.3
59644,20230527115104,1.2,1025.2,78,292,9.2,0.9,10002.3
59647,20230527115104,33.7,1020.0,99,348,8.6,0.4,10172.4
56691,20230527115104,24.6,1005.0,45,267,3.1,1.2,10105.1
56693,20230527115104,14.6,1002.4,50,223,8.5,1.5,10009.8
56792,20230527115104,18.8,1006.6,95,351,8.0,0.7,10269.9
56793,20230527115104,18.3,1011.7,2,169,5.9,1.1,10015.5
57606,20230527115104,18.0,1017.9,87,82,7.5,0.6,10289.4
57614,20230527115104,16.4,1019.1,78,247,6.2,1.5,10001.0
57625,20230527115104,20.2,1011.0,41,127,13.9,0.6,10427.6
57647,20230527115104,5.5,1026.2,35,76,2.0,0.7,10261.6
57707,20230527115104,20.9,1010.0,16,29,11.0,0.9,10465.7
57710,20230527115104,26.7,1012.8,55,35,12.1,1.1,10430.0
57712,20230527115104,34.9,1009.4,18,144,14.5,0.2,10201.2
57718,20230527115104,22.5,1015.4,54,127,5.2,1.5,10171.4
57722,20230527115104,28.0,1022.6,43,37,1.9,0.5,10493.0
57729,20230527115104,12.0,1003.8,32,358,9.8,0.1,10027.0
57731,20230527115104,1.7,1024.5,88,6,13.7,1.3,10084.4
57741,20230527115104,14.2,1006.7,86,160,6.3,1.0,10291.0
57803,20230527115104,17.0,1021.8,36,313,10.6,1.3,10362.4
57805,20230527115104,24.8,1017.9,39,276,0.4,1.3,10047.5
57806,20230527115104,27.3,1023.8,40,216,3.0,1.5,10140.8
57816,20230527115104,23.3,1017.4,77,321,5.3,0.9,10364.3
57825,20230527115104,33.2,1007.9,2,224,8.4,1.2,10270.6
57827,20230527115104,17.9,1020.6,29,120,0.7,0.2,10303.0
57832,20230527115104,21.2,1017.1,4,15,9.9,0.2,10106.0
57839,20230527115104,20.5,1011.1,27,177,5.5,0.3,10438.4
57840,20230527115104,17.5,1016.8,73,67,12.4,0.5,10358.3
57902,20230527115104,2.5,1021.2,93,293,3.0,1.3,10318.5
57906,20230527115104,3.4,1016.1,2,48,3.3,0.8,10475.5
57907,20230527115104,1.3,1005.9,8,164,2.0,0.6,10211.6
57910,20230527115104,20.9,1006.1,66,258,6.1,1.3,10019.7
57912,20230527115104,19.2,1005.8,81,116,12.5,0.5,10311.0
57916,20230527115104,28.4,1008.6,75,282,8.9,0.8,10132.1
57922,20230527115104,33.3,1010.9,58,149,8.3,0.1,10391.1
57926,20230527115104,25.5,1010.3,92,194,14.4,0.8,10092.4
57932,20230527115104,9.2,1015.4,43,203,5.7,1.0,10174.6
59758,20230527115104,6.0,1009.2,94,119,4.5,0.8,10312.6
59838,20230527115104,15.0,1012.0,28,211,3.4,0.4,10458.7
59845,20230527115104,17.9,1018.6,99,236,0.4,0.1,10258.8
59849,20230527115104,25.7,1013.6,87,98,14.2,1.2,10197.0
59855,20230527115104,23.0,1026.3,98,335,10.2,1.5,10302.3
59948,20230527115104,27.7,1012.0,12,283,11.5,1.0,10320.9
59954,20230527115104,24.8,1014.4,68,139,12.6,0.1,10267.1
59981,20230527115104,7.7,1014.3,10,45,0.4,0.8,10160.5
53399,20230527115104,18.3,1013.6,49,269,13.1,1.0,10263.8
53593,20230527115104,25.0,1003.1,63,194,5.8,0.1,10164.2
53698,20230527115104,32.3,1022.1,64,254,8.6,0.2,10450.4
53798,20230527115104,33.9,1025.9,42,198,10.8,0.7,10409.9
54308,20230527115104,16.7,1008.6,31,295,12.9,0.7,10358.8
54311,20230527115104,7.6,1005.4,2,209,7.2,0.3,10052.9
54401,20230527115104,24.1,1012.4,53,265,10.0,0.3,10360.3
54405,20230527115104,28.0,1006.2,74,104,5.1,1.1,10312.7
54423,20230527115104,32.2,1009.2,91,218,12.3,1.3,10193.2
54429,20230527115104,31.8,1015.7,10,115,13.3,0.6,10123.0
54436,20230527115104,10.0,1012.3,100,177,11.7,1.5,10154.3
54449,20230527115104,1.7,1010.1,22,170,7.3,1.1,10224.6
54518,20230527115104,14.6,1000.6,22,170,3.8,1.2,10188.2
54534,20230527115104,15.2,1008.0,14,45,3.9,1.0,10373.7
54535,20230527115104,5.8,1020.2,98,129,6.7,0.5,10236.4
54539,20230527115104,28.9,1007.0,61,25,7.1,1.3,10486.0
54602,20230527115104,19.0,1017.5,83,283,9.6,1.5,10319.5
54606,20230527115104,2.6,1017.7,34,167,0.4,1.4,10024.6
54618,20230527115104,11.8,1003.7,47,147,1.1,0.3,10078.0
54624,20230527115104,13.8,1002.0,15,254,4.3,0.2,10125.9
54705,20230527115104,8.5,1022.3,88,213,8.8,0.1,10119.3
53898,20230527115104,21.9,1010.2,54,333,4.6,0.6,10246.0
53986,20230527115104,34.2,1006.1,87,26,6.0,0.8,10167.7
57051,20230527115104,33.7,1023.5,11,194,1.8,0.9,10102.5
57067,20230527115104,7.3,1010.1,42,77,5.9,1.2,10261.0
57071,20230527115104,5.5,1010.9,31,355,13.1,1.5,10043.3
57077,20230527115104,10.9,1015.1,82,332,0.7,1.5,10360.8
57083,20230527115104,6.6,1007.4,94,124,7.5,1.5,10343.5
57084,20230527115104,17.5,1001.2,20,176,3.4,0.0,10237.5
57089,20230527115104,2.4,1006.3,29,203,9.7,1.0,10483.4
57091,20230527115104,23.5,1002.4,40,29,6.5,1.2,10220.1
57156,20230527115104,3.8,1022.0,74,95,14.1,0.6,10261.4
57178,20230527115104,5.5,1002.5,90,293,5.8,0.1,10076.1
57181,20230527115104,7.4,1011.6,60,177,6.6,1.1,10135.0
57193,20230527115104,8.8,1008.2,64,323,4.3,1.0,10208.5
57285,20230527115104,28.1,1015.7,100,256,6.9,1.2,10153.1
57290,20230527115104,31.8,1007.5,75,149,1.7,0.3,10150.4
57297,20230527115104,8.4,1005.9,17,39,4.8,0.3,10480.7
58005,20230527115104,10.2,1014.4,91,270,1.3,0.1,10244.7
58111,20230527115104,6.3,1006.3,31,90,3.7,0.5,10318.4
58208,20230527115104,27.1,1014.3,42,76,9.5,0.3,10024.7
50136,20230527115104,20.0,1024.2,93,248,0.9,0.4,10377.5
50246,20230527115104,26.1,1011.8,70,253,4.7,1.5,10299.5
50247,20230527115104,6.6,1011.4,30,19,12.4,1.5,10096.1
50349,20230527115104,6.9,1013.6,48,349,9.4,0.8,10442.6
50353,20230527115104,19.1,1020.2,36,85,14.2,1.5,10318.7
50442,20230527115104,28.4,1019.0,6,102,12.0,1.4,10422.8
50468,20230527115104,1.2,1021.5,40,32,0.2,1.2,10040.5
50557,20230527115104,19.0,1018.1,94,242,2.2,0.8,10454.0
50564,20230527115104,8.2,1017.1,2,201,4.0,1.3,10314.6
50656,20230527115104,6.5,1009.6,64,115,10.4,0.9,10418.0
50658,20230527115104,15.6,1005.2,86,106,3.5,0.4,10393.0
50674,20230527115104,21.7,1013.1,82,117,7.7,0.6,10471.6
50739,20230527115104,22.1,1016.2,76,283,0.0,0.8,10325.4
50742,20230527115104,12.7,1004.7,55,155,8.4,0.5,10292.6
50745,20230527115104,5.4,1007.0,13,156,3.8,1.3,10019.6
50756,20230527115104,6.7,1009.5,93,102,2.3,1.4,10080.5
50758,20230527115104,32.0,1006.0,96,64,11.7,1.0,10177.2
50774,20230527115104,15.3,1017.5,16,0,6.8,0.9,10152.0
50778,20230527115104,0.9,1003.9,50,196,3.1,0.1,10359.5
50788,20230527115104,4.3,1022.5,28,254,13.7,0.7,10292.8
50844,20230527115104,17.2,1014.0,93,133,14.8,1.1,10253.4
50853,20230527115104,29.8,1008.4,98,353,5.9,0.0,10186.6
50854,20230527115104,0.8,1003.4,81,105,12.5,1.3,10293.5
50862,20230527115104,17.4,1011.3,47,218,5.5,1.3,10075.5
50873,20230527115104,33.4,1013.4,86,173,14.2,1.3,10439.0
50877,20230527115104,25.4,1009.9,37,345,12.5,0.1,10354.3
50888,20230527115104,29.6,1007.4,36,348,8.5,1.5,10021.3
50950,20230527115104,26.1,1023.4,88,299,9.4,0.1,10187.9
50953,20230527115104,7.4,1016.1,22,334,5.2,0.2,10272.0
50955,20230527115104,8.0,1014.5,19,64,10.1,1.4,10044.1
50963,20230527115104,1.3,1008.3,85,65,14.3,0.8,10455.0
50968,20230527115104,34.0,1016.4,87,161,9.0,1.3,10079.9
50973,20230527115104,8.5,1003.3,10,266,6.4,1.4,10182.7
50978,20230527115104,22.2,1011.1,81,3,12.8,0.3,10076.2
50983,20230527115104,14.0,1022.0,43,268,14.9,0.2,10139.2
54094,20230527115104,31.4,1001.8,59,166,3.8,1.3,10373.6
54096,20230527115104,9.6,1016.5,32,335,2.9,1.2,10472.3
57251,20230527115104,8.8,1011.3,82,164,1.6,0.6,10127.0
57256,20230527115104,4.5,1000.0,81,284,7.2,1.0,10360.5
57259,20230527115104,4.5,1010.5,11,69,14.9,0.9,10237.8
57265,20230527115104,25.1,1000.1,16,239,13.8,0.7,10445.1
57278,20230527115104,25.5,1022.7,88,335,11.2,0.9,10174.2
57279,20230527115104,0.3,1001.2,12,175,10.2,1.5,10001.9
57355,20230527115104,33.3,1013.0,37,118,1.6,0.3,10289.3
57358,20230527115104,15.4,1011.3,64,358,13.4,0.3,10118.0
57359,20230527115104,20.0,1018.8,17,132,1.7,0.3,10275.4
57363,20230527115104,8.0,1002.6,43,182,11.3,0.2,10226.0
57378,20230527115104,24.2,1012.2,42,142,6.5,0.5,10283.5
57381,20230527115104,12.7,1014.3,60,342,9.6,0.7,10320.2
57395,20230527115104,33.0,1003.3,42,225,8.8,0.5,10424.0
57399,20230527115104,18.9,1011.3,61,69,3.9,1.4,10168.7
57439,20230527115104,18.1,1025.8,94,180,10.8,1.0,10079.4
57445,20230527115104,15.6,1004.1,7,238,9.6,1.4,10188.0
57447,20230527115104,21.5,1011.5,25,347,0.3,0.9,10081.3
57458,20230527115104,7.0,1004.8,34,68,13.6,0.1,10146.4
57461,20230527115104,19.1,1001.8,95,102,5.6,0.7,10319.1
57476,20230527115104,33.3,1000.6,70,111,14.4,1.2,10373.4
57482,20230527115104,13.5,1000.1,14,215,9.1,0.9,10157.7
57483,20230527115104,27.1,1004.3,100,177,7.6,0.9,10104.0
57493,20230527115104,20.1,1014.3,76,311,7.6,1.3,10291.3
57494,20230527115104,6.2,1002.1,30,341,8.7,0.6,10261.1
57545,20230527115104,14.4,1025.3,47,43,12.4,0.4,10266.9
57573,20230527115104,23.4,1001.2,27,233,10.2,1.3,10435.2
57581,20230527115104,7.1,1021.8,89,164,3.9,0.7,10077.4
57583,20230527115104,8.0,1007.7,15,142,9.8,0.3,10058.4
57595,20230527115104,8.3,1017.5,2,18,7.6,1.1,10483.5
58402,20230527115104,34.8,1025.9,5,340,10.7,1.4,10486.1
58407,20230527115104,13.2,1000.6,37,312,11.6,0.8,10009.0
58500,20230527115104,21.2,1012.6,29,23,12.8,1.0,10128.2
57554,20230527115104,1.7,1025.2,34,215,8.5,1.0,10237.2
57562,20230527115104,33.2,1011.9,28,203,14.3,1.5,10413.8
57574,20230527115104,26.9,1002.9,22,256,2.0,0.5,10253.6
57584,20230527115104,0.5,1003.0,49,344,12.8,1.3,10442.4
57642,20230527115104,8.4,1003.6,49,47,5.9,1.4,10481.4
57649,20230527115104,5.5,1002.5,37,207,10.6,1.5,10167.7
57655,20230527115104,19.6,1013.4,59,94,11.3,0.7,10136.7
57662,20230527115104,6.8,1024.0,31,163,7.5,0.3,10493.6
57669,20230527115104,34.1,1003.0,39,182,13.1,0.7,10226.2
57671,20230527115104,8.9,1016.1,6,288,14.1,1.3,10035.2
57673,20230527115104,10.7,1025.4,23,40,1.0,1.2,10456.9
57679,20230527115104,11.1,1002.1,30,8,0.1,0.3,10421.6
57682,20230527115104,23.9,1018.7,4,173,10.2,0.9,10172.2
57687,20230527115104,3.4,1009.5,51,258,0.3,1.5,10176.6
57745,20230527115104,22.6,1011.8,19,295,10.9,1.2,10336.6
57749,20230527115104,17.3,1021.2,54,174,3.3,0.2,10349.5
57752,20230527115104,4.4,1007.9,39,146,3.8,0.9,10037.4
57758,20230527115104,34.3,1018.4,49,89,1.7,1.4,10250.2
57761,20230527115104,5.9,1006.5,79,67,10.5,0.9,10222.3
57766,20230527115104,1.4,1020.4,62,176,6.2,1.5,10063.9
57774,20230527115104,13.8,1009.6,86,84,9.7,0.7,10173.4
57776,20230527115104,17.8,1018.6,55,359,5.1,1.0,10296.5
57779,20230527115104,19.5,1012.9,68,110,5.9,0.2,10108.5
57780,20230527115104,12.9,1005.7,25,42,13.6,1.4,10385.1
57841,20230527115104,29.1,1019.0,2,16,10.6,0.7,10234.2
57845,20230527115104,9.9,1025.7,35,250,7.9,0.9,10270.1
57853,20230527115104,34.4,1025.8,82,152,14.8,1.2,10309.8
57857,20230527115104,21.7,1006.3,5,56,14.7,0.5,10019.4
57860,20230527115104,10.1,1019.9,30,264,2.4,1.4,10494.2
57866,20230527115104,2.5,1022.4,65,356,8.2,1.5,10357.0
57872,20230527115104,1.8,1004.0,100,117,13.5,0.8,10420.8
57874,20230527115104,20.6,1004.1,96,17,3.1,0.4,10397.9
57889,20230527115104,18.5,1013.3,85,95,5.2,0.9,10314.3
57965,20230527115104,18.4,1018.7,33,18,6.7,1.2,10435.3
57972,20230527115104,29.7,1000.2,74,196,8.9,1.3,10271.3
57974,20230527115104,19.0,1008.0,15,214,8.8,0.9,10096.9
50936,20230527115104,19.9,1008.6,86,51,14.4,0.5,10318.3
50945,20230527115104,9.7,1021.6,70,54,3.3,0.1,10328.9
50948,20230527115104,0.8,1021.5,81,195,14.7,0.5,10051.2
50949,20230527115104,22.3,1012.8,37,116,8.6,0.6,10411.7
54041,20230527115104,30.0,1015.7,95,256,2.3,1.1,10445.7
54049,20230527115104,7.0,1009.2,70,86,13.8,1.5,10295.9
54063,20230527115104,10.9,1017.0,79,278,4.0,0.6,10144.8
54064,20230527115104,27.6,1016.3,10,101,9.4,0.1,10408.5
54142,20230527115104,34.8,1002.8,32,16,6.0,0.5,10320.5
54157,20230527115104,22.8,1013.6,5,145,0.8,0.2,10091.4
54161,20230527115104,33.6,1001.5,18,354,0.7,0.3,10188.9
54165,20230527115104,16.9,1000.0,38,272,1.8,0.2,10460.9
54171,20230527115104,27.2,1000.7,23,224,14.2,0.1,10003.8
54181,20230527115104,3.5,1019.8,59,209,3.9,1.4,10290.5
54186,20230527115104,8.2,1016.0,72,110,10.5,0.8,10222.5
54195,20230527115104,2.6,1002.5,77,355,14.0,0.2,10155.1
54260,20230527115104,22.2,1013.5,81,315,0.4,0.6,10323.1
54263,20230527115104,25.4,1000.6,25,280,14.4,1.4,10138.2
54266,20230527115104,33.1,1024.9,90,6,8.9,0.8,10110.0
54273,20230527115104,19.0,1017.5,14,322,3.7,1.3,10143.3
54276,20230527115104,27.3,1014.5,85,79,1.6,0.8,10278.5
54284,20230527115104,34.5,1019.2,39,249,8.3,1.0,10371.3
54285,20230527115104,24.0,1010.7,16,74,14.6,0.0,10347.7
54286,20230527115104,4.3,1003.1,89,114,6.8,0.9,10353.5
54292,20230527115104,1.8,1006.3,74,154,9.8,0.9,10410.7
54363,20230527115104,23.5,1021.7,41,239,9.9,0.2,10136.8
54374,20230527115104,6.3,1007.1,34,321,3.8,1.3,10113.7
54377,20230527115104,13.0,1000.0,80,351,12.2,0.7,10097.9
54386,20230527115104,11.9,1023.3,55,138,6.6,0.0,10019.6
58026,20230527115104,18.5,1009.6,7,113,6.9,1.1,10469.9
58027,20230527115104,4.8,1017.5,33,111,1.8,0.9,10430.0
58038,20230527115104,2.0,1017.9,44,292,2.2,0.6,10054.3
58040,20230527115104,22.3,1014.2,75,288,11.5,0.4,10147.0
58047,20230527115104,21.5,1011.5,72,29,10.2,1.3,10086.2
58130,20230527115104,17.7,1023.6,55,99,10.4,0.6,10247.7
58135,20230527115104,30.8,1005.4,60,201,2.0,0.7,10045.5
58138,20230527115104,21.3,1003.5,42,20,1.9,0.7,10486.6
58141,20230527115104,21.0,1010.6,68,209,10.6,0.6,10040.1
58143,20230527115104,10.6,1001.8,54,319,14.6,0.4,10140.1
58150,20230527115104,13.3,1026.1,15,35,10.2,0.9,10027.2
58158,20230527115104,34.8,1000.3,82,307,5.4,1.1,10123.4
58238,20230527115104,9.7,1014.7,90,252,4.0,0.4,10419.9
58241,20230527115104,14.7,1008.7,53,197,1.7,0.2,10254.9
58251,20230527115104,16.0,1016.6,13,294,6.2,1.4,10171.6
58252,20230527115104,16.6,1018.1,98,100,8.2,0.6,10186.6
58255,20230527115104,25.3,1013.0,20,231,0.0,0.4,10452.1
58259,20230527115104,34.3,1012.2,58,209,11.4,0.5,10489.0
58265,20230527115104,34.7,1016.5,89,46,3.1,0.4,10064.4
58343,20230527115104,2.9,1000.5,54,33,13.3,0.2,10194.3
58345,20230527115104,17.9,1001.3,17,351,14.0,0.4,10014.9
58354,20230527115104,12.2,1023.4,91,113,11.3,0.3,10428.2
58356,20230527115104,3.2,1005.7,74,80,12.4,0.5,10433.0
58358,20230527115104,24.1,1023.0,20,324,9.5,0.1,10265.9
57598,20230527115104,33.1,1022.7,27,294,1.0,0.6,10327.5
57696,20230527115104,4.4,1021.8,14,245,2.5,1.5,10373.0
57789,20230527115104,27.0,1011.3,54,186,6.0,1.0,10204.9
57793,20230527115104,18.8,1010.5,86,114,0.5,1.3,10099.7
57799,20230527115104,16.5,1007.7,20,82,10.9,0.5,10318.2
57894,20230527115104,14.5,1016.5,27,45,11.8,0.3,10107.0
57896,20230527115104,31.1,1017.0,2,94,4.8,1.0,10452.8
57993,20230527115104,2.5,1004.2,31,6,7.4,0.4,10195.8
58506,20230527115104,25.2,1010.7,44,75,10.9,1.1,10185.6
