站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58927,20230527115302,10.3,1010.8,1,68,7.8,0.8,10285.2
58931,20230527115302,4.4,1011.5,39,173,4.6,0.8,10046.0
58933,20230527115302,16.3,1007.5,36,120,14.7,0.2,10491.1
58936,20230527115302,18.0,1020.3,67,81,6.1,1.3,10092.0
58944,20230527115302,11.7,1018.3,27,76,0.3,1.1,10449.5
59113,20230527115302,18.7,1012.8,92,337,8.8,0.1,10294.3
59126,20230527115302,21.6,1014.2,66,163,9.4,0.8,10089.8
59133,20230527115302,16.5,1011.2,73,336,0.3,1.5,10481.3
59134,20230527115302,18.8,1019.4,55,207,5.2,0.8,10046.3
59321,20230527115302,0.3,1024.6,81,100,10.6,1.5,10272.9
52323,20230527115302,0.3,1015.2,80,192,13.9,0.8,10399.3
52418,20230527115302,11.5,1007.9,12,100,8.9,1.2,10338.5
52424,20230527115302,6.5,1015.7,98,28,5.1,0.7,10258.1
52436,20230527115302,7.7,1008.3,12,323,14.7,0.3,10299.1
52446,20230527115302,32.2,1002.5,73,342,11.7,0.8,10125.1
52447,20230527115302,23.4,1017.3,3,295,14.3,1.0,10129.9
52533,20230527115302,23.2,1009.4,16,196,3.1,0.4,10161.3
52546,20230527115302,28.6,1018.8,81,19,4.8,0.3,10020.8
52652,20230527115302,17.4,1015.6,59,119,5.1,0.3,10371.4
52661,20230527115302,6.8,1000.5,88,50,13.3,1.4,10195.4
52674,20230527115302,28.9,1005.0,5,312,11.4,0.3,10306.1
52679,20230527115302,5.5,1013.3,74,287,9.6,0.1,10409.3
52681,20230527115302,22.5,1004.3,22,130,13.4,0.0,10137.8
52787,20230527115302,22.6,1020.8,95,121,9.8,0.9,10409.0
52797,20230527115302,16.6,1012.2,21,222,13.7,0.8,10374.7
52884,20230527115302,34.1,1025.2,64,36,8.0,0.8,10416.7
52895,20230527115302,6.3,1001.8,95,72,14.3,1.5,10491.6
52983,20230527115302,21.8,1005.2,8,147,6.2,0.9,10037.7
52984,20230527115302,34.4,1022.9,24,106,6.6,0.3,10136.9
52986,20230527115302,18.6,1020.3,35,327,7.0,0.9,10060.4
52996,20230527115302,16.6,1001.2,32,92,3.2,0.5,10483.4
53821,20230527115302,23.8,1010.0,24,295,9.4,0.3,10000.8
53915,20230527115302,11.0,1020.6,56,31,12.5,1.4,10290.9
53923,20230527115302,32.1,1017.6,78,28,9.9,0.0,10044.8
56074,20230527115302,18.9,1023.8,12,236,0.3,0.7,10227.6
56080,20230527115302,19.7,1019.7,67,173,6.9,1.3,10366.0
56093,20230527115302,16.5,1014.2,95,5,10.9,1.3,10484.6
56096,20230527115302,19.3,1004.2,67,118,6.0,0.7,10298.5
57014,20230527115302,16.3,1008.4,35,343,12.5,0.5,10358.7
57996,20230527115302,3.9,1011.2,74,297,11.7,1.1,10421.1
59072,20230527115302,9.7,1005.7,51,296,0.5,0.1,10278.8
59082,20230527115302,26.2,1006.3,31,122,8.2,0.8,10269.0
59087,20230527115302,25.6,1004.0,64,204,10.5,0.9,10450.5
59088,20230527115302,6.0,1018.7,52,252,8.9,0.4,10101.5
59096,20230527115302,16.2,1001.0,13,159,10.0,1.4,10215.3
59097,20230527115302,27.6,1005.6,38,23,6.2,1.5,10045.8
59107,20230527115302,30.6,1018.4,63,129,1.4,0.6,10051.1
59116,20230527115302,31.5,1019.5,85,213,2.2,0.8,10165.4
59117,20230527115302,9.2,1006.9,52,54,13.2,0.3,10347.1
59271,20230527115302,24.4,1019.9,30,149,14.3,1.0,10385.0
59278,20230527115302,18.1,1023.2,42,71,5.8,0.8,10356.3
59280,20230527115302,3.6,1002.0,86,244,10.7,0.6,10416.3
59287,20230527115302,2.8,1004.5,20,46,2.4,0.2,10262.0
59289,20230527115302,31.0,1010.0,95,50,1.4,1.5,10495.1
59293,20230527115302,21.5,1002.3,44,54,8.2,0.1,10273.7
59294,20230527115302,32.3,1020.4,59,152,7.1,0.4,10067.3
59298,20230527115302,12.1,1026.3,11,120,13.0,0.9,10286.0
59303,20230527115302,8.5,1021.6,80,153,8.6,1.3,10278.7
59304,20230527115302,19.4,1020.5,36,302,9.3,1.4,10424.2
59306,20230527115302,8.8,1023.5,47,337,10.4,0.9,10060.0
59310,20230527115302,33.8,1013.8,91,188,7.3,0.4,10056.3
59316,20230527115302,25.1,1009.1,28,289,13.2,0.6,10339.7
59317,20230527115302,15.9,1022.8,31,182,3.3,0.1,10318.5
59324,20230527115302,16.3,1014.5,66,195,1.1,0.3,10366.7
59456,20230527115302,11.3,1010.7,54,207,12.5,0.3,10038.0
59462,20230527115302,29.8,1007.0,24,63,2.8,1.0,10193.7
59478,20230527115302,29.8,1007.0,88,340,4.3,0.9,10108.2
59485,20230527115302,29.6,1019.9,92,126,13.0,0.0,10214.3
59488,20230527115302,31.3,1023.9,86,352,9.6,1.1,10478.0
59493,20230527115302,9.3,1004.9,15,74,13.2,0.2,10233.7
59501,20230527115302,19.0,1007.2,92,343,10.3,0.6,10057.3
59658,20230527115302,26.9,1002.3,11,35,13.4,1.4,10097.5
59663,20230527115302,1.2,1018.4,48,269,3.8,0.0,10359.2
59664,20230527115302,33.9,1026.3,82,349,11.0,0.8,10301.5
59673,20230527115302,2.0,1006.3,62,154,8.0,1.2,10011.3
59754,20230527115302,17.4,1001.5,86,172,13.5,1.1,10471.1
57947,20230527115302,31.4,1009.6,93,226,6.6,1.1,10394.6
57957,20230527115302,26.0,1013.9,70,21,14.9,0.3,10206.8
57958,20230527115302,20.5,1009.3,35,313,14.1,0.3,10268.2
59021,20230527115302,22.8,1008.7,38,239,13.9,1.0,10282.3
59023,20230527115302,7.1,1012.2,3,347,12.5,1.0,10204.9
59027,20230527115302,16.7,1020.6,82,138,1.2,0.2,10207.3
59037,20230527115302,34.1,1019.2,43,203,11.0,1.2,10346.5
59046,20230527115302,33.9,1001.8,37,217,12.7,0.6,10251.8
59058,20230527115302,25.2,1003.5,32,224,7.2,1.3,10098.6
59065,20230527115302,20.7,1009.9,78,21,11.5,0.6,10144.4
59209,20230527115302,27.8,1017.0,84,161,2.2,0.9,10271.1
59211,20230527115302,20.0,1015.8,93,188,7.8,0.9,10409.3
59218,20230527115302,16.7,1003.2,6,246,5.9,0.8,10358.8
59228,20230527115302,26.2,1019.1,16,172,5.1,1.2,10335.9
59242,20230527115302,9.4,1014.0,70,346,12.0,0.8,10057.1
59254,20230527115302,23.0,1002.4,8,169,13.2,0.7,10015.2
59265,20230527115302,8.5,1019.7,88,198,14.1,0.9,10288.5
59417,20230527115302,30.9,1004.6,69,85,0.3,1.5,10234.6
59431,20230527115302,14.7,1014.7,47,302,8.4,0.3,10141.1
59446,20230527115302,5.1,1006.4,12,181,9.8,0.2,10464.3
59453,20230527115302,8.4,1012.5,1,125,0.4,0.0,10384.3
59626,20230527115302,32.0,1014.8,13,249,6.6,0.4,10205.6
59631,20230527115302,5.5,1023.0,56,317,4.5,0.9,10338.9
59632,20230527115302,8.4,1007.9,73,296,3.8,0.8,10481.8
59644,20230527115302,32.1,1019.9,20,351,2.6,0.8,10425.1
59647,20230527115302,18.1,1012.7,85,177,9.7,0.0,10009.6
56691,20230527115302,9.4,1023.6,13,157,4.8,1.5,10093.3
56693,20230527115302,12.1,1006.0,67,357,13.9,0.3,10289.7
56792,20230527115302,0.5,1021.5,3,299,12.9,0.5,10195.3
56793,20230527115302,22.2,1008.5,64,97,0.7,1.5,10028.1
57606,20230527115302,26.1,1017.2,45,282,13.0,0.4,10433.6
57614,20230527115302,14.3,1023.2,74,316,4.9,0.8,10062.5
57625,20230527115302,29.8,1005.6,19,231,10.6,0.0,10204.9
57647,20230527115302,22.6,1025.6,37,293,4.1,1.1,10127.9
57707,20230527115302,9.2,1024.3,1,47,4.6,0.4,10050.3
57710,20230527115302,26.9,1024.4,41,347,3.1,0.2,10362.3
57712,20230527115302,3.0,1023.6,90,112,13.7,0.0,10220.1
57718,20230527115302,2.1,1001.0,38,110,2.6,0.5,10159.9
57722,20230527115302,23.1,1026.0,59,251,12.3,1.1,10300.8
57729,20230527115302,13.7,1000.5,13,180,11.0,0.4,10021.3
57731,20230527115302,6.1,1018.8,96,26,7.4,0.9,10344.1
57741,20230527115302,9.8,1012.5,46,56,2.5,0.2,10204.3
57803,20230527115302,14.6,1004.0,16,314,8.5,1.3,10387.8
57805,20230527115302,28.4,1018.1,80,242,4.2,0.3,10229.5
57806,20230527115302,9.3,1007.1,94,307,6.4,1.3,10412.9
57816,20230527115302,17.9,1000.4,25,124,6.9,1.0,10032.6
57825,20230527115302,1.1,1014.1,53,40,6.6,1.5,10227.5
57827,20230527115302,2.3,1015.4,24,306,8.1,1.5,10116.9
57832,20230527115302,1.3,1011.6,83,349,9.2,0.7,10224.1
57839,20230527115302,14.3,1016.1,55,160,14.2,1.5,10429.6
57840,20230527115302,15.5,1024.1,70,50,5.9,1.3,10084.4
57902,20230527115302,19.6,1012.2,90,111,3.9,1.2,10470.5
57906,20230527115302,31.9,1021.7,50,107,1.4,1.5,10154.6
57907,20230527115302,28.0,1006.6,57,97,7.7,0.7,10197.1
57910,20230527115302,12.1,1020.7,27,303,9.5,0.7,10338.1
57912,20230527115302,1.3,1024.6,9,182,11.5,0.9,10487.0
57916,20230527115302,26.8,1008.1,16,288,2.9,0.5,10034.7
57922,20230527115302,15.1,1003.3,56,231,1.1,0.4,10066.8
57926,20230527115302,19.7,1020.0,39,181,1.9,0.8,10135.2
57932,20230527115302,16.3,1006.9,95,140,8.5,1.0,10396.6
59758,20230527115302,33.8,1000.6,74,137,6.4,0.8,10242.0
59838,20230527115302,4.5,1018.7,14,248,0.8,0.8,10114.3
59845,20230527115302,6.1,1022.7,62,220,5.9,1.1,10285.2
59849,20230527115302,19.8,1020.8,71,296,8.4,1.2,10368.4
59855,20230527115302,4.9,1022.1,25,151,11.9,0.9,10484.5
59948,20230527115302,3.3,1011.6,15,59,14.9,0.7,10217.3
59954,20230527115302,3.5,1009.2,60,78,8.0,1.2,10332.9
59981,20230527115302,8.5,1004.4,13,300,9.4,0.2,10223.1
53399,20230527115302,25.0,1003.1,86,9,1.4,0.1,10136.6
53593,20230527115302,35.0,1006.7,2,31,10.4,0.3,10105.9
53698,20230527115302,13.1,1021.9,18,4,14.1,0.1,10134.0
53798,20230527115302,11.4,1004.6,86,225,7.5,0.2,10210.6
54308,20230527115302,7.7,1011.5,54,1,12.9,1.1,10022.4
54311,20230527115302,7.5,1014.4,24,21,11.9,1.2,10272.8
54401,20230527115302,13.4,1016.6,55,310,3.7,1.1,10151.8
54405,20230527115302,33.5,1000.2,41,144,5.4,0.2,10448.2
54423,20230527115302,12.1,1006.1,7,305,5.8,1.5,10467.4
54429,20230527115302,7.0,1011.7,10,83,5.7,0.0,10052.2
54436,20230527115302,29.3,1002.0,69,121,10.3,1.0,10309.6
54449,20230527115302,13.4,1024.0,30,190,0.0,1.3,10108.5
54518,20230527115302,8.4,1009.9,96,347,12.5,0.5,10028.6
54534,20230527115302,32.2,1017.8,100,183,6.7,1.2,10100.5
54535,20230527115302,15.4,1004.9,75,292,10.6,1.4,10370.5
54539,20230527115302,31.7,1010.8,41,71,6.6,1.3,10413.5
54602,20230527115302,23.1,1020.3,1,52,9.4,1.1,10485.7
54606,20230527115302,9.5,1015.6,53,298,11.4,0.3,10449.2
54618,20230527115302,24.1,1009.5,93,268,11.1,1.4,10056.7
54624,20230527115302,0.4,1009.8,71,238,8.3,1.0,10089.7
54705,20230527115302,30.9,1004.2,3,259,12.7,0.6,10313.1
53898,20230527115302,32.0,1020.0,4,163,0.1,1.1,10003.8
53986,20230527115302,0.2,1022.7,36,70,12.7,0.3,10087.5
57051,20230527115302,24.1,1013.0,24,27,11.0,0.1,10426.4
57067,20230527115302,13.8,1022.3,15,87,13.5,0.8,10296.7
57071,20230527115302,6.7,1023.6,11,116,12.1,0.1,10145.9
57077,20230527115302,32.1,1012.2,86,341,8.4,1.2,10385.3
57083,20230527115302,3.5,1019.9,55,103,14.6,0.1,10231.1
57084,20230527115302,26.4,1000.0,96,67,2.5,0.9,10323.9
57089,20230527115302,2.1,1011.8,26,167,4.9,0.0,10059.2
57091,20230527115302,26.1,1023.3,96,238,12.8,0.0,10493.3
57156,20230527115302,14.7,1023.4,35,48,5.5,0.4,10466.1
57178,20230527115302,18.7,1008.0,95,82,13.7,0.5,10385.7
57181,20230527115302,17.8,1023.6,29,46,3.1,1.3,10017.4
57193,20230527115302,16.1,1022.6,70,204,4.7,0.4,10103.9
57285,20230527115302,7.3,1023.3,94,101,10.2,1.1,10268.5
57290,20230527115302,34.9,1013.8,6,230,13.5,1.5,10008.9
57297,20230527115302,0.6,1017.5,47,218,9.1,0.6,10482.5
58005,20230527115302,4.7,1000.3,22,134,7.1,1.4,10089.1
58111,20230527115302,28.0,1006.1,13,45,0.4,0.1,10218.1
58208,20230527115302,19.7,1016.4,9,337,5.7,1.3,10457.9
50136,20230527115302,3.1,1013.9,6,359,0.5,0.7,10316.9
50246,20230527115302,15.1,1018.6,26,233,0.6,1.5,10458.8
50247,20230527115302,7.5,1010.7,39,68,4.6,1.4,10036.3
50349,20230527115302,16.7,1020.7,33,21,5.1,1.3,10287.5
50353,20230527115302,31.0,1019.3,7,44,2.5,1.5,10083.4
50442,20230527115302,22.2,1008.5,86,148,9.3,0.7,10273.9
50468,20230527115302,21.7,1001.3,82,130,14.7,1.5,10073.6
50557,20230527115302,5.5,1001.3,77,34,8.7,0.4,10149.0
50564,20230527115302,27.4,1017.8,86,260,1.2,1.2,10405.6
50656,20230527115302,21.4,1007.2,34,299,7.4,1.0,10103.3
50658,20230527115302,17.0,1019.4,54,70,3.9,0.2,10040.2
50674,20230527115302,12.7,1018.2,32,110,13.2,0.7,10324.1
50739,20230527115302,8.8,1007.3,84,110,7.3,0.5,10399.9
50742,20230527115302,24.5,1014.5,21,196,2.4,0.9,10196.8
50745,20230527115302,33.3,1023.5,48,78,10.7,1.2,10089.3
50756,20230527115302,0.5,1021.1,43,175,4.5,0.5,10079.0
50758,20230527115302,12.9,1012.0,95,89,5.3,1.4,10054.6
50774,20230527115302,14.8,1010.1,76,16,6.8,0.7,10199.1
50778,20230527115302,21.0,1018.7,41,55,2.7,0.3,10349.1
50788,20230527115302,23.0,1025.9,56,333,12.7,0.9,10343.9
50844,20230527115302,27.4,1011.7,87,41,10.7,0.1,10084.5
50853,20230527115302,17.9,1022.8,64,211,6.6,1.4,10143.4
50854,20230527115302,31.8,1022.7,52,150,9.1,1.1,10465.3
50862,20230527115302,24.5,1022.2,93,177,7.1,0.7,10066.4
50873,20230527115302,26.5,1025.6,11,62,6.8,0.5,10371.6
50877,20230527115302,33.3,1001.7,28,350,14.5,0.6,10139.6
50888,20230527115302,27.1,1003.7,93,29,12.1,1.2,10474.9
50950,20230527115302,16.1,1005.4,10,134,2.2,0.5,10409.5
50953,20230527115302,21.1,1008.2,86,126,4.8,0.0,10442.2
50955,20230527115302,31.0,1000.7,97,157,12.9,0.7,10188.4
50963,20230527115302,9.2,1005.5,22,199,4.9,0.1,10023.1
50968,20230527115302,21.2,1011.1,20,344,0.1,0.1,10375.8
50973,20230527115302,21.6,1008.4,63,182,13.7,0.4,10301.1
50978,20230527115302,9.8,1014.8,90,354,4.7,0.5,10430.3
50983,20230527115302,17.3,1018.6,92,164,7.8,0.0,10141.3
54094,20230527115302,20.0,1015.2,84,358,13.9,0.6,10232.3
54096,20230527115302,18.3,1001.3,55,199,1.8,0.4,10299.1
57251,20230527115302,30.3,1010.8,11,32,6.8,1.1,10393.7
57256,20230527115302,34.3,1010.0,51,73,0.1,1.3,10050.1
57259,20230527115302,27.3,1009.7,93,12,8.5,0.7,10190.4
57265,20230527115302,34.8,1001.8,98,250,11.3,0.7,10090.9
57278,20230527115302,1.2,1006.2,83,180,14.0,0.8,10277.6
57279,20230527115302,17.1,1003.2,85,46,8.8,1.0,10155.5
57355,20230527115302,21.0,1005.5,70,33,8.7,0.6,10458.8
57358,20230527115302,23.6,1010.7,1,42,6.7,0.1,10389.0
57359,20230527115302,21.5,1005.6,66,236,2.3,0.4,10288.7
57363,20230527115302,4.9,1012.2,95,274,4.2,1.4,10108.1
57378,20230527115302,29.5,1008.4,26,181,4.6,1.4,10073.8
57381,20230527115302,26.0,1010.5,85,170,0.0,0.4,10329.1
57395,20230527115302,8.3,1019.9,90,262,13.5,0.7,10275.3
57399,20230527115302,18.5,1004.8,81,133,4.7,1.0,10005.2
57439,20230527115302,8.9,1012.6,54,211,7.2,1.0,10175.2
57445,20230527115302,32.0,1009.8,41,335,4.1,1.2,10275.5
57447,20230527115302,27.2,1017.8,31,220,14.7,0.0,10001.0
57458,20230527115302,19.2,1002.2,87,170,3.2,1.0,10442.6
57461,20230527115302,7.3,1015.4,16,161,0.0,0.8,10160.8
57476,20230527115302,18.7,1011.0,38,93,3.1,1.3,10025.4
57482,20230527115302,12.6,1022.6,67,263,11.9,0.4,10396.4
57483,20230527115302,25.7,1006.0,91,240,9.7,1.2,10007.1
57493,20230527115302,23.4,1024.3,6,351,4.2,0.9,10345.8
57494,20230527115302,4.3,1021.8,77,339,9.6,0.2,10365.2
57545,20230527115302,30.7,1023.8,66,71,0.1,1.1,10470.2
57573,20230527115302,1.2,1011.1,42,78,5.4,0.0,10069.3
57581,20230527115302,30.7,1017.2,81,333,6.1,1.0,10297.0
57583,20230527115302,4.1,1007.6,29,92,5.4,0.0,10296.1
57595,20230527115302,19.9,1000.7,88,119,11.8,1.2,10220.0
58402,20230527115302,26.9,1015.0,97,352,11.9,1.4,10278.5
58407,20230527115302,11.6,1021.9,70,106,3.8,0.5,10361.9
58500,20230527115302,5.2,1010.9,56,299,10.2,0.7,10367.9
57554,20230527115302,9.4,1025.2,87,111,11.4,1.3,10078.0
57562,20230527115302,29.2,1020.8,74,112,6.5,0.2,10132.8
57574,20230527115302,15.5,1003.9,27,19,14.0,0.3,10383.4
57584,20230527115302,32.5,1015.9,98,142,8.8,0.1,10163.8
57642,20230527115302,2.7,1010.1,5,2,7.8,0.6,10069.5
57649,20230527115302,1.4,1003.5,57,207,9.5,1.4,10324.5
57655,20230527115302,16.1,1023.9,76,359,7.0,0.6,10283.9
57662,20230527115302,25.8,1018.9,98,230,10.0,1.4,10087.9
57669,20230527115302,0.9,1005.2,66,342,3.6,1.3,10174.3
57671,20230527115302,4.3,1014.1,50,291,12.9,0.2,10102.8
57673,20230527115302,28.1,1015.3,23,107,9.4,0.2,10385.7
57679,20230527115302,32.3,1002.7,99,246,0.3,1.5,10416.0
57682,20230527115302,29.6,1003.6,42,15,9.1,1.4,10047.2
57687,20230527115302,5.8,1005.0,66,45,14.3,0.6,10450.2
57745,20230527115302,17.6,1020.7,1,107,11.0,0.6,10125.9
57749,20230527115302,18.3,1020.7,74,0,2.6,1.5,10128.1
57752,20230527115302,27.9,1012.5,16,6,11.2,1.2,10098.4
57758,20230527115302,3.5,1020.8,63,262,4.8,0.7,10287.5
57761,20230527115302,6.6,1007.3,37,276,11.8,0.8,10080.1
57766,20230527115302,19.5,1010.6,3,215,8.3,1.5,10051.2
57774,20230527115302,4.1,1025.6,55,282,12.1,0.1,10145.5
57776,20230527115302,25.2,1002.4,62,330,9.7,1.5,10037.0
57779,20230527115302,33.9,1009.9,53,52,4.9,0.8,10359.5
57780,20230527115302,2.6,1024.2,25,96,13.8,1.4,10049.1
57841,20230527115302,29.4,1003.0,39,135,5.6,0.4,10051.6
57845,20230527115302,7.1,1013.5,58,267,14.6,1.4,10021.1
57853,20230527115302,24.8,1012.3,31,344,4.7,0.2,10283.6
57857,20230527115302,7.7,1007.3,97,256,0.2,0.4,10385.0
57860,20230527115302,27.8,1024.5,96,75,10.8,0.6,10403.3
57866,20230527115302,30.2,1018.0,81,326,4.8,0.6,10393.6
57872,20230527115302,14.9,1023.3,73,332,0.2,0.6,10023.6
57874,20230527115302,4.7,1025.7,77,340,1.2,1.3,10207.7
57889,20230527115302,0.8,1022.4,34,356,0.2,1.3,10096.5
57965,20230527115302,34.4,1024.7,75,176,9.9,1.5,10323.3
57972,20230527115302,9.9,1012.5,90,184,10.3,0.1,10464.5
57974,20230527115302,13.9,1005.2,78,41,0.6,0.1,10226.6
50936,20230527115302,32.4,1005.0,83,332,13.2,0.0,10385.0
50945,20230527115302,24.8,1002.2,61,304,1.4,0.2,10031.2
50948,20230527115302,21.5,1016.1,96,43,3.8,0.0,10400.2
50949,20230527115302,6.7,1013.9,48,51,6.7,0.8,10482.0
54041,20230527115302,31.0,1020.5,27,302,1.2,0.4,10274.1
54049,20230527115302,29.4,1021.4,16,180,2.1,0.3,10188.9
54063,20230527115302,0.0,1006.1,50,351,0.5,1.2,10375.8
54064,20230527115302,14.0,1004.8,26,117,8.2,1.2,10309.7
54142,20230527115302,3.6,1025.4,54,57,3.1,1.5,10177.3
54157,20230527115302,10.3,1023.5,98,0,6.4,0.4,10121.6
54161,20230527115302,31.8,1025.9,50,75,10.3,1.4,10160.3
54165,20230527115302,19.3,1004.2,97,225,7.7,0.9,10060.1
54171,20230527115302,16.6,1006.6,85,301,4.5,1.3,10050.3
54181,20230527115302,21.2,1017.9,62,81,0.9,1.5,10344.8
54186,20230527115302,28.7,1001.6,87,315,1.3,1.5,10460.0
54195,20230527115302,34.7,1020.5,22,36,2.9,1.4,10036.0
54260,20230527115302,7.1,1000.6,77,237,13.7,0.4,10045.2
54263,20230527115302,30.0,1018.7,22,114,12.3,1.4,10014.5
54266,20230527115302,15.4,1020.8,2,9,1.7,0.3,10101.3
54273,20230527115302,8.7,1004.6,69,236,6.1,0.5,10224.9
54276,20230527115302,25.0,1001.6,6,78,5.3,1.0,10209.8
54284,20230527115302,5.3,1001.1,98,289,5.0,1.4,10477.4
54285,20230527115302,16.7,1006.0,32,87,14.8,1.3,10458.3
54286,20230527115302,8.4,1003.2,47,135,9.9,0.2,10070.2
54292,20230527115302,19.9,1023.4,68,33,2.1,0.9,10390.9
54363,20230527115302,30.5,1011.7,19,286,5.5,0.8,10493.8
54374,20230527115302,31.0,1006.3,92,241,14.5,1.0,10274.7
54377,20230527115302,12.0,1006.7,11,121,13.0,0.0,10153.6
54386,20230527115302,20.0,1009.6,53,253,3.5,0.8,10016.1
58026,20230527115302,19.1,1006.0,51,10,5.4,0.1,10312.4
58027,20230527115302,8.6,1005.6,97,79,13.1,1.1,10386.7
58038,20230527115302,29.5,1025.7,91,233,11.9,0.4,10198.6
58040,20230527115302,19.0,1020.0,44,64,13.6,0.8,10005.2
58047,20230527115302,8.5,1023.5,30,340,1.7,1.1,10309.9
58130,20230527115302,28.8,1003.7,64,194,9.3,0.0,10233.2
58135,20230527115302,8.2,1016.1,56,224,1.3,0.5,10213.8
58138,20230527115302,5.6,1008.1,64,28,6.1,1.5,10437.7
58141,20230527115302,29.7,1026.4,4,202,8.1,0.8,10208.8
58143,20230527115302,21.8,1004.3,18,333,6.8,1.2,10018.2
58150,20230527115302,4.2,1012.2,14,250,4.6,0.4,10424.9
58158,20230527115302,13.2,1018.9,76,296,12.0,1.5,10384.8
58238,20230527115302,4.4,1021.5,63,114,6.1,0.5,10265.8
58241,20230527115302,10.9,1019.1,64,300,11.4,0.0,10265.5
58251,20230527115302,29.7,1012.3,73,358,5.7,0.2,10370.7
58252,20230527115302,29.5,1007.0,36,275,13.0,1.4,10385.7
58255,20230527115302,14.9,1013.8,1,138,5.3,0.2,10217.5
58259,20230527115302,23.2,1018.4,82,188,8.0,0.5,10211.7
58265,20230527115302,4.9,1014.2,14,173,9.0,1.0,10457.2
58343,20230527115302,11.9,1012.6,73,333,3.6,1.5,10203.3
58345,20230527115302,24.5,1013.6,85,341,7.5,1.2,10324.3
58354,20230527115302,23.1,1016.9,84,167,8.0,0.5,10281.2
58356,20230527115302,34.5,1003.4,57,160,9.1,0.5,10375.6
58358,20230527115302,15.9,1014.4,78,134,8.5,1.3,10202.2
57598,20230527115302,16.8,1023.8,61,152,2.9,0.0,10078.2
57696,20230527115302,6.0,1013.5,77,67,7.9,0.8,10384.3
57789,20230527115302,15.4,1013.1,42,13,9.5,0.9,10272.4
57793,20230527115302,4.8,1006.4,31,232,2.8,0.3,10306.4
57799,20230527115302,31.3,1002.8,99,40,6.8,0.6,10080.8
57894,20230527115302,1.1,1024.4,3,186,13.4,1.0,10497.8
57896,20230527115302,15.7,1003.2,80,336,7.3,1.3,10274.7
57993,20230527115302,4.6,1023.7,87,309,14.3,1.2,10040.3
58506,20230527115302,7.1,1013.3,41,150,13.6,1.4,10170.6
