站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58931,20230527115301,6.2,1021.4,25,297,0.9,0.1,10181.4
58933,20230527115301,29.4,1022.7,67,76,1.6,0.5,10154.3
58936,20230527115301,25.9,1026.1,70,304,9.6,0.7,10104.7
58944,20230527115301,25.4,1012.7,66,253,7.8,0.2,10250.9
59113,20230527115301,32.2,1019.7,95,184,5.6,0.2,10016.4
59126,20230527115301,0.9,1019.0,5,240,2.7,1.5,10489.0
59133,20230527115301,6.4,1010.1,96,178,3.2,0.8,10286.4
59134,20230527115301,30.0,1005.0,53,345,7.9,0.5,10431.3
59321,20230527115301,33.4,1022.5,40,324,10.9,0.5,10160.4
52323,20230527115301,17.4,1018.3,55,64,7.8,1.0,10193.1
52418,20230527115301,3.8,1001.8,66,253,1.9,0.1,10418.7
52424,20230527115301,5.2,1012.4,7,215,11.5,0.2,10323.8
52436,20230527115301,21.2,1014.2,36,14,4.9,0.3,10451.1
52446,20230527115301,24.5,1008.0,31,255,11.6,1.2,10444.7
52447,20230527115301,32.7,1014.0,37,104,2.8,1.3,10415.4
52533,20230527115301,10.0,1016.1,2,15,9.6,0.7,10197.5
52546,20230527115301,34.7,1007.9,29,89,9.9,0.7,10087.4
52652,20230527115301,23.2,1000.0,34,37,5.3,0.0,10370.6
52661,20230527115301,19.3,1008.8,45,77,4.5,1.2,10032.3
52674,20230527115301,6.0,1023.3,33,338,10.0,0.9,10487.4
52679,20230527115301,29.0,1004.5,29,241,6.4,0.8,10113.8
52681,20230527115301,19.0,1015.7,87,124,6.4,1.1,10086.3
52787,20230527115301,25.8,1017.5,6,8,13.6,0.9,10361.4
52797,20230527115301,13.9,1010.4,81,127,1.5,0.8,10494.4
52884,20230527115301,12.7,1008.9,72,183,14.6,0.3,10001.7
52895,20230527115301,5.6,1014.8,99,208,8.2,0.4,10434.3
52983,20230527115301,24.2,1005.3,14,76,4.3,1.1,10272.1
52984,20230527115301,29.0,1004.0,63,23,5.0,0.6,10243.7
52986,20230527115301,23.9,1003.8,61,112,1.0,0.3,10157.1
52996,20230527115301,20.2,1021.4,24,231,4.4,0.1,10263.0
53821,20230527115301,7.2,1023.5,93,333,6.8,1.0,10093.1
53915,20230527115301,30.7,1011.9,46,13,14.9,0.0,10070.9
53923,20230527115301,12.8,1004.7,31,68,6.3,0.2,10399.4
56074,20230527115301,14.8,1021.8,100,71,11.0,0.2,10069.7
56080,20230527115301,7.6,1011.8,8,221,1.0,1.1,10213.0
56093,20230527115301,19.2,1013.9,96,121,4.0,0.8,10156.0
56096,20230527115301,12.5,1019.7,47,343,0.7,1.3,10275.6
57014,20230527115301,13.3,1010.9,17,225,9.5,0.4,10473.1
57996,20230527115301,19.3,1005.2,84,231,14.2,0.6,10263.0
59072,20230527115301,20.6,1016.7,51,252,5.3,0.9,10499.5
59082,20230527115301,17.9,1016.5,65,358,4.2,0.7,10443.1
59087,20230527115301,16.0,1017.5,50,21,6.1,0.2,10442.8
59088,20230527115301,8.1,1010.1,96,353,3.0,1.4,10378.9
59096,20230527115301,20.6,1002.6,70,347,11.5,0.4,10125.5
59097,20230527115301,24.1,1021.2,39,96,5.9,0.2,10471.4
59107,20230527115301,18.6,1021.5,41,83,0.5,0.5,10457.8
59116,20230527115301,16.0,1003.7,92,185,9.3,1.4,10238.5
59117,20230527115301,9.7,1010.9,17,49,14.2,0.1,10416.2
59271,20230527115301,18.9,1025.4,41,79,2.9,0.2,10423.2
59278,20230527115301,29.8,1002.5,3,340,0.0,0.2,10197.8
59280,20230527115301,17.5,1012.4,22,117,4.1,0.8,10400.2
59287,20230527115301,34.9,1018.1,46,183,7.2,0.5,10421.4
59289,20230527115301,30.1,1003.6,93,103,6.0,0.1,10005.3
59293,20230527115301,3.2,1002.2,51,178,0.2,1.3,10125.1
59294,20230527115301,27.7,1012.4,67,315,3.5,1.5,10480.3
59298,20230527115301,27.9,1021.7,99,196,10.3,0.0,10421.1
59303,20230527115301,11.6,1016.7,96,201,10.8,0.7,10346.1
59304,20230527115301,7.4,1018.1,71,32,4.4,1.3,10064.6
59306,20230527115301,34.1,1017.8,66,123,7.9,0.7,10497.5
59310,20230527115301,8.0,1014.4,15,296,7.3,0.5,10225.7
59316,20230527115301,26.3,1012.2,96,73,11.4,1.0,10109.1
59317,20230527115301,13.4,1005.6,63,8,1.0,0.0,10474.7
59324,20230527115301,28.5,1008.5,4,122,13.5,1.2,10171.4
59456,20230527115301,20.9,1023.6,81,82,12.2,0.3,10134.8
59462,20230527115301,29.7,1014.3,95,63,1.7,1.3,10328.6
59478,20230527115301,23.1,1010.3,75,158,1.6,0.4,10489.4
59485,20230527115301,23.9,1006.6,20,200,12.8,1.0,10392.4
59488,20230527115301,6.0,1026.2,46,179,14.3,1.3,10301.3
59493,20230527115301,16.4,1015.0,44,333,13.0,1.3,10418.3
59501,20230527115301,2.7,1018.3,66,293,1.3,0.0,10121.9
59658,20230527115301,9.5,1006.8,51,236,0.1,0.1,10362.5
59663,20230527115301,0.1,1024.8,24,214,13.5,0.0,10461.8
59664,20230527115301,9.0,1008.6,39,198,6.8,0.5,10067.6
59673,20230527115301,19.9,1025.2,50,188,10.2,1.4,10140.5
59754,20230527115301,15.1,1008.6,26,174,8.7,1.5,10242.9
57947,20230527115301,31.3,1019.4,40,240,13.7,1.4,10133.3
57957,20230527115301,4.5,1013.8,92,54,12.9,1.3,10497.6
57958,20230527115301,0.8,1002.9,18,178,3.6,0.2,10001.7
59021,20230527115301,32.7,1001.4,33,253,4.3,1.3,10106.7
59023,20230527115301,2.8,1025.4,51,150,13.0,1.3,10062.2
59027,20230527115301,0.1,1000.4,58,163,13.7,0.5,10328.2
59037,20230527115301,7.8,1001.5,56,147,14.5,0.0,10187.8
59046,20230527115301,5.2,1004.4,18,290,8.0,1.3,10034.0
59058,20230527115301,34.5,1006.6,76,155,14.5,0.2,10349.9
59065,20230527115301,11.5,1008.0,70,107,12.1,1.4,10388.4
59209,20230527115301,31.3,1023.7,94,238,10.8,0.8,10345.0
59211,20230527115301,20.5,1015.6,17,156,12.2,1.3,10433.2
59218,20230527115301,20.2,1018.6,35,78,14.7,0.1,10451.7
59228,20230527115301,13.8,1015.7,12,73,10.5,1.2,10147.0
59242,20230527115301,33.1,1021.1,64,357,3.8,0.4,10367.4
59254,20230527115301,12.5,1014.5,66,31,13.8,1.3,10028.4
59265,20230527115301,30.5,1013.6,99,155,10.3,0.8,10226.7
59417,20230527115301,7.7,1010.1,27,287,13.3,1.4,10155.7
59431,20230527115301,12.2,1006.7,94,247,3.5,0.0,10490.7
59446,20230527115301,33.2,1013.2,24,32,2.9,1.3,10094.0
59453,20230527115301,20.4,1016.2,65,300,13.9,1.4,10336.8
59626,20230527115301,33.3,1004.4,89,228,9.5,0.3,10273.9
59631,20230527115301,12.1,1012.9,69,271,3.3,0.9,10413.9
59632,20230527115301,11.1,1017.0,47,45,13.7,0.9,10357.5
59644,20230527115301,11.5,1009.0,94,326,13.3,0.1,10367.0
59647,20230527115301,12.9,1018.9,15,280,2.5,0.3,10018.4
56691,20230527115301,19.5,1020.9,17,190,3.5,0.5,10488.3
56693,20230527115301,22.7,1018.6,12,219,1.6,0.5,10204.0
56792,20230527115301,8.4,1011.9,55,72,14.1,1.1,10460.5
56793,20230527115301,22.7,1001.4,30,140,3.5,0.4,10154.9
57606,20230527115301,0.9,1008.8,42,60,2.7,0.1,10099.5
57614,20230527115301,30.3,1025.9,57,62,14.1,1.1,10376.9
57625,20230527115301,15.7,1011.7,59,213,10.8,0.8,10385.9
57647,20230527115301,24.3,1021.4,48,156,2.3,0.5,10305.4
57707,20230527115301,5.2,1018.5,2,178,12.8,0.6,10359.9
57710,20230527115301,1.8,1009.8,85,321,9.8,0.8,10150.0
57712,20230527115301,23.9,1005.5,30,88,13.7,0.4,10404.3
57718,20230527115301,22.1,1013.9,51,194,6.8,1.4,10316.5
57722,20230527115301,0.8,1013.4,52,231,10.4,0.4,10206.3
57729,20230527115301,31.7,1013.3,24,153,5.3,0.0,10413.7
57731,20230527115301,30.7,1001.3,22,202,5.8,0.3,10355.0
57741,20230527115301,29.2,1013.8,57,214,4.9,1.1,10133.4
57803,20230527115301,28.3,1016.7,64,253,13.8,0.6,10237.5
57805,20230527115301,21.9,1009.5,39,68,1.8,0.6,10136.5
57806,20230527115301,14.1,1009.7,88,5,12.0,0.8,10360.7
57816,20230527115301,23.7,1009.1,64,140,5.6,0.3,10481.3
57825,20230527115301,19.9,1025.3,17,66,3.7,1.1,10239.5
57827,20230527115301,20.5,1015.8,57,251,11.8,1.1,10143.0
57832,20230527115301,22.7,1025.4,25,231,13.3,0.3,10412.1
57839,20230527115301,20.3,1007.2,57,296,3.5,1.5,10131.4
57840,20230527115301,32.0,1011.1,45,40,11.9,0.4,10028.9
57902,20230527115301,5.9,1013.3,66,84,14.3,1.4,10440.7
57906,20230527115301,15.4,1005.9,8,271,8.0,0.4,10121.4
57907,20230527115301,25.9,1005.0,51,30,11.9,0.7,10336.4
57910,20230527115301,31.8,1007.0,29,141,2.1,0.4,10277.0
57912,20230527115301,10.3,1008.1,80,252,13.1,0.8,10352.5
57916,20230527115301,19.4,1003.3,45,319,8.9,0.0,10021.2
57922,20230527115301,0.2,1010.3,57,306,3.5,1.4,10266.0
57926,20230527115301,2.4,1008.7,69,234,4.8,1.2,10271.0
57932,20230527115301,24.3,1010.5,21,112,5.8,0.3,10449.3
59758,20230527115301,28.2,1017.0,6,96,6.6,1.3,10379.6
59838,20230527115301,29.4,1012.0,98,99,9.5,0.1,10410.8
59845,20230527115301,1.4,1023.2,27,180,7.9,1.4,10150.1
59849,20230527115301,9.8,1017.7,74,279,6.4,0.9,10206.6
59855,20230527115301,6.5,1000.9,81,42,3.9,0.1,10419.8
59948,20230527115301,2.4,1017.6,39,283,9.4,1.5,10386.9
59954,20230527115301,23.7,1020.8,64,42,5.5,0.2,10092.7
59981,20230527115301,26.4,1016.3,69,336,3.1,0.1,10299.5
53399,20230527115301,15.5,1001.3,83,120,8.2,0.2,10437.1
53593,20230527115301,3.8,1010.9,65,159,13.8,1.4,10394.0
53698,20230527115301,25.3,1018.0,89,83,3.3,0.4,10303.3
53798,20230527115301,28.1,1006.1,9,318,13.4,0.9,10395.7
54308,20230527115301,20.5,1006.7,14,343,1.3,0.4,10238.3
54311,20230527115301,31.7,1023.7,18,209,11.4,1.3,10454.2
54401,20230527115301,13.8,1006.1,44,146,12.8,1.2,10427.0
54405,20230527115301,24.3,1022.1,56,353,13.2,0.8,10070.1
54423,20230527115301,12.0,1007.7,79,326,2.1,1.1,10027.1
54429,20230527115301,1.0,1002.4,37,220,0.4,1.3,10109.5
54436,20230527115301,19.3,1022.8,99,340,7.4,1.0,10358.0
54449,20230527115301,19.1,1001.6,68,137,1.4,0.7,10074.0
54518,20230527115301,18.3,1004.8,55,96,4.0,0.0,10040.4
54534,20230527115301,28.9,1002.7,4,156,6.9,1.5,10108.1
54535,20230527115301,17.5,1020.4,78,161,3.3,0.4,10031.0
54539,20230527115301,21.6,1006.0,72,46,14.8,1.4,10479.7
54602,20230527115301,28.8,1018.7,7,30,11.0,1.2,10165.7
54606,20230527115301,13.5,1022.6,82,144,2.5,0.0,10424.8
54618,20230527115301,27.4,1016.8,89,339,7.4,0.1,10119.9
54624,20230527115301,10.8,1021.0,26,161,1.7,0.4,10358.5
54705,20230527115301,31.2,1011.9,23,49,5.8,0.0,10226.4
53898,20230527115301,4.9,1020.2,71,281,4.0,1.1,10069.8
53986,20230527115301,9.9,1021.6,98,2,7.1,0.1,10360.6
57051,20230527115301,9.9,1004.2,43,27,5.2,1.2,10468.3
57067,20230527115301,32.8,1019.3,20,107,5.9,0.2,10153.1
57071,20230527115301,4.9,1020.7,9,17,6.5,0.2,10185.0
57077,20230527115301,15.1,1001.3,49,223,12.7,0.9,10395.2
57083,20230527115301,33.6,1014.2,69,156,9.4,1.0,10022.4
57084,20230527115301,8.3,1018.7,37,58,5.3,0.0,10026.8
57089,20230527115301,22.9,1025.0,76,350,2.2,0.7,10308.3
57091,20230527115301,1.0,1001.1,83,27,0.1,0.6,10054.2
57156,20230527115301,16.4,1005.4,9,357,11.6,1.2,10437.8
57178,20230527115301,29.7,1020.1,82,199,12.5,1.4,10371.6
57181,20230527115301,1.0,1004.6,36,103,12.8,0.2,10287.8
57193,20230527115301,16.9,1025.3,98,72,1.4,1.5,10084.4
57285,20230527115301,24.4,1026.1,14,76,14.0,0.2,10318.2
57290,20230527115301,34.7,1026.2,51,39,4.5,1.2,10217.0
57297,20230527115301,0.7,1015.7,9,303,8.0,1.5,10161.6
58005,20230527115301,14.6,1006.1,25,252,0.4,0.1,10024.9
58111,20230527115301,15.4,1000.7,48,227,6.3,1.3,10182.2
58208,20230527115301,10.2,1009.2,61,152,13.9,1.1,10331.0
50136,20230527115301,13.8,1004.2,15,62,0.1,1.4,10186.2
50246,20230527115301,16.3,1009.8,65,273,2.6,0.0,10471.6
50247,20230527115301,10.9,1019.1,63,92,6.5,0.9,10200.9
50349,20230527115301,1.4,1018.7,80,143,5.9,0.7,10006.0
50353,20230527115301,11.0,1005.4,85,30,10.3,1.4,10325.4
50442,20230527115301,11.3,1024.3,18,267,14.3,1.3,10212.5
50468,20230527115301,28.7,1020.8,39,63,13.6,0.4,10424.5
50557,20230527115301,6.0,1007.3,51,261,13.6,0.9,10219.3
50564,20230527115301,0.4,1019.1,66,348,12.5,0.5,10025.8
50656,20230527115301,33.8,1008.4,91,55,12.4,0.8,10076.8
50658,20230527115301,27.0,1014.3,8,278,11.7,0.1,10113.7
50674,20230527115301,17.0,1009.1,1,177,1.5,1.1,10172.5
50739,20230527115301,15.1,1012.5,56,128,5.1,0.8,10093.7
50742,20230527115301,4.0,1012.8,88,270,2.3,1.4,10253.4
50745,20230527115301,19.5,1014.5,25,77,3.5,0.8,10096.8
50756,20230527115301,21.6,1023.8,2,0,8.5,0.1,10371.4
50758,20230527115301,6.1,1023.9,8,273,13.5,0.3,10170.4
50774,20230527115301,27.1,1024.2,3,39,11.1,0.6,10483.4
50778,20230527115301,9.6,1011.4,80,235,1.4,1.1,10179.1
50788,20230527115301,20.5,1026.4,61,276,2.3,1.3,10117.6
50844,20230527115301,5.7,1006.9,86,350,7.1,1.2,10396.9
50853,20230527115301,31.5,1003.7,69,226,14.7,0.7,10165.9
50854,20230527115301,27.1,1026.2,100,286,14.1,1.0,10463.5
50862,20230527115301,16.5,1012.1,39,8,12.5,1.4,10034.4
50873,20230527115301,8.5,1000.3,81,338,7.7,1.3,10192.4
50877,20230527115301,17.8,1010.0,84,248,11.9,0.8,10102.4
50888,20230527115301,0.5,1017.9,26,328,9.6,1.2,10426.5
50950,20230527115301,27.7,1023.7,9,136,14.3,0.2,10191.1
50953,20230527115301,9.5,1010.6,70,109,0.9,0.5,10488.5
50955,20230527115301,9.9,1018.4,1,249,12.9,0.7,10278.0
50963,20230527115301,26.1,1017.4,5,139,2.0,0.1,10202.4
50968,20230527115301,28.5,1004.6,75,247,6.5,1.0,10385.1
50973,20230527115301,21.1,1020.2,61,160,13.0,0.5,10260.3
50978,20230527115301,2.3,1006.2,82,59,0.1,0.5,10223.8
50983,20230527115301,5.9,1013.1,71,265,0.8,1.0,10366.5
54094,20230527115301,2.3,1007.8,4,309,11.6,0.9,10395.2
54096,20230527115301,14.5,1007.1,13,201,9.5,0.4,10419.8
57251,20230527115301,34.8,1024.8,24,146,8.5,0.4,10483.9
57256,20230527115301,9.4,1000.7,71,43,10.5,0.0,10379.1
57259,20230527115301,21.6,1005.4,13,276,2.7,0.8,10341.4
57265,20230527115301,7.2,1011.5,2,8,0.9,0.9,10228.2
57278,20230527115301,29.0,1002.7,43,0,9.0,0.9,10082.2
57279,20230527115301,6.3,1025.3,97,299,11.0,0.3,10406.5
57355,20230527115301,14.5,1023.4,52,253,7.8,1.1,10456.8
57358,20230527115301,30.4,1001.8,27,142,3.1,0.8,10120.1
57359,20230527115301,17.9,1023.0,4,278,8.3,0.2,10417.6
57363,20230527115301,2.1,1008.3,30,183,3.9,0.1,10111.0
57378,20230527115301,18.3,1000.4,18,139,0.4,0.4,10440.5
57381,20230527115301,2.3,1013.7,87,292,12.1,1.3,10223.5
57395,20230527115301,18.0,1007.0,82,26,9.0,0.0,10121.4
57399,20230527115301,0.0,1011.0,28,211,4.6,0.0,10215.9
57439,20230527115301,0.7,1021.3,82,46,3.0,0.6,10253.6
57445,20230527115301,6.8,1025.0,64,100,5.7,1.3,10021.6
57447,20230527115301,23.9,1004.6,64,156,11.3,1.2,10050.4
57458,20230527115301,18.1,1000.8,32,91,11.1,0.6,10284.1
57461,20230527115301,30.8,1008.1,42,324,5.1,0.6,10153.2
57476,20230527115301,27.4,1014.4,41,99,14.6,0.7,10314.3
57482,20230527115301,3.3,1012.2,57,28,7.5,0.3,10126.1
57483,20230527115301,28.2,1018.5,12,317,4.6,1.4,10304.2
57493,20230527115301,6.1,1020.4,64,216,7.0,0.8,10230.2
57494,20230527115301,34.4,1006.0,95,7,10.6,0.3,10196.6
57545,20230527115301,21.3,1014.2,19,327,0.1,1.1,10176.3
57573,20230527115301,15.5,1013.6,73,318,6.2,0.3,10127.7
57581,20230527115301,14.1,1020.9,44,317,8.3,1.0,10394.4
57583,20230527115301,15.7,1009.1,98,168,9.8,1.5,10143.0
57595,20230527115301,11.7,1016.5,67,186,7.3,0.4,10001.7
58402,20230527115301,27.5,1016.6,14,203,10.8,0.1,10092.0
58407,20230527115301,24.9,1006.4,37,30,0.3,0.0,10493.5
58500,20230527115301,16.4,1001.7,85,321,0.9,0.1,10389.9
57554,20230527115301,2.0,1020.4,62,64,0.5,0.3,10362.5
57562,20230527115301,22.0,1016.9,89,196,12.7,0.2,10120.2
57574,20230527115301,0.4,1000.8,34,89,1.8,1.4,10446.3
57584,20230527115301,7.5,1012.9,91,168,4.6,1.0,10312.7
57642,20230527115301,10.1,1016.0,76,147,13.2,0.5,10491.2
57649,20230527115301,0.3,1026.1,54,79,8.2,1.0,10158.7
57655,20230527115301,27.9,1006.1,40,317,8.9,0.5,10200.6
57662,20230527115301,23.4,1021.0,99,301,5.1,0.9,10434.9
57669,20230527115301,3.4,1022.3,95,287,2.1,1.0,10221.6
57671,20230527115301,3.6,1017.4,58,282,12.5,1.0,10433.9
57673,20230527115301,13.9,1022.7,41,200,10.0,0.8,10384.1
57679,20230527115301,23.0,1022.7,25,311,10.4,0.3,10388.6
57682,20230527115301,8.0,1025.4,26,274,2.9,0.8,10478.5
57687,20230527115301,30.2,1013.7,88,113,10.1,0.8,10305.3
57745,20230527115301,20.6,1017.2,9,208,10.9,0.1,10058.8
57749,20230527115301,25.0,1019.8,79,136,4.0,1.0,10293.4
57752,20230527115301,8.1,1006.9,45,231,14.5,0.5,10400.9
57758,20230527115301,22.3,1013.1,20,255,8.5,0.6,10384.9
57761,20230527115301,25.9,1009.5,77,97,6.2,0.1,10105.3
57766,20230527115301,34.5,1002.1,19,305,6.9,0.8,10124.2
57774,20230527115301,23.9,1026.2,2,327,8.2,0.5,10295.8
57776,20230527115301,32.0,1024.1,16,154,11.0,1.0,10142.1
57779,20230527115301,2.1,1022.0,12,344,0.0,1.5,10453.4
57780,20230527115301,4.4,1023.2,63,315,1.0,0.4,10376.9
57841,20230527115301,13.3,1017.8,15,262,8.1,1.5,10349.9
57845,20230527115301,11.9,1022.4,60,232,13.1,0.3,10329.4
57853,20230527115301,26.3,1012.6,30,158,0.8,0.0,10428.0
57857,20230527115301,16.4,1023.7,28,152,5.2,0.2,10209.1
57860,20230527115301,10.5,1010.2,34,336,0.1,1.5,10219.1
57866,20230527115301,7.1,1010.7,89,289,3.1,0.7,10170.4
57872,20230527115301,22.0,1001.9,93,177,13.8,0.9,10450.3
57874,20230527115301,26.9,1015.8,23,117,4.3,0.6,10355.1
57889,20230527115301,31.4,1012.7,90,291,11.6,1.0,10133.5
57965,20230527115301,16.9,1022.7,47,123,13.9,1.4,10077.2
57972,20230527115301,1.7,1022.5,99,47,6.0,0.2,10009.8
57974,20230527115301,4.2,1022.7,41,246,12.5,1.5,10122.4
50936,20230527115301,22.0,1000.7,34,127,11.1,1.0,10336.8
50945,20230527115301,20.6,1004.7,87,277,11.9,0.8,10394.4
50948,20230527115301,19.9,1023.3,6,52,0.6,0.3,10343.5
50949,20230527115301,17.7,1016.0,65,316,5.7,1.2,10298.3
54041,20230527115301,4.9,1004.6,19,125,8.8,1.5,10115.3
54049,20230527115301,10.3,1019.0,53,209,2.4,1.4,10254.1
54063,20230527115301,30.6,1000.3,79,325,4.3,1.1,10008.8
54064,20230527115301,2.5,1020.5,10,317,13.6,0.9,10076.5
54142,20230527115301,27.8,1024.7,49,172,0.5,0.2,10255.5
54157,20230527115301,30.4,1010.9,16,135,9.6,1.5,10325.1
54161,20230527115301,3.1,1011.9,3,38,8.2,0.5,10244.0
54165,20230527115301,23.8,1025.8,67,227,6.1,0.3,10116.9
54171,20230527115301,8.9,1010.1,31,104,3.5,0.6,10383.2
54181,20230527115301,2.8,1005.1,68,6,11.7,0.6,10082.1
54186,20230527115301,0.1,1001.3,11,237,1.2,1.3,10045.2
54195,20230527115301,21.9,1002.3,32,25,1.6,0.5,10219.7
54260,20230527115301,27.9,1024.5,50,348,7.8,0.0,10454.8
54263,20230527115301,1.4,1016.7,3,85,11.1,0.9,10021.9
54266,20230527115301,27.6,1002.5,31,284,10.8,0.8,10388.4
54273,20230527115301,7.5,1023.5,38,357,5.3,1.2,10170.6
54276,20230527115301,12.2,1015.8,100,131,9.5,0.0,10297.0
54284,20230527115301,3.5,1016.2,6,218,14.7,1.5,10063.4
54285,20230527115301,7.3,1007.3,92,358,8.3,0.5,10302.8
54286,20230527115301,10.8,1011.4,17,273,6.9,0.1,10303.2
54292,20230527115301,24.9,1018.6,78,117,4.6,0.0,10424.4
54363,20230527115301,3.3,1025.4,81,156,6.1,1.3,10432.2
54374,20230527115301,25.4,1005.1,2,30,2.4,0.9,10383.4
54377,20230527115301,12.3,1022.9,45,222,7.8,1.2,10077.0
54386,20230527115301,7.9,1001.6,4,83,14.2,1.2,10362.6
58026,20230527115301,2.7,1015.1,21,231,14.0,0.1,10219.0
58027,20230527115301,13.6,1013.2,54,184,8.9,0.6,10185.9
58038,20230527115301,7.5,1010.7,48,235,6.4,1.1,10003.8
58040,20230527115301,20.5,1001.9,50,282,7.2,0.0,10241.2
58047,20230527115301,4.4,1011.7,90,206,4.8,0.6,10466.1
58130,20230527115301,11.1,1006.2,37,103,10.9,0.1,10325.2
58135,20230527115301,30.0,1025.0,47,304,4.5,0.9,10194.4
58138,20230527115301,24.7,1003.2,73,191,9.3,0.6,10110.8
58141,20230527115301,5.7,1020.8,64,101,11.5,0.5,10303.8
58143,20230527115301,11.9,1000.7,29,5,3.4,0.0,10428.8
58150,20230527115301,10.7,1013.7,9,64,10.2,0.2,10230.4
58158,20230527115301,18.0,1007.0,52,308,8.7,1.5,10394.2
58238,20230527115301,29.4,1025.7,59,97,2.6,1.3,10465.6
58241,20230527115301,25.9,1015.3,70,109,14.5,0.1,10011.4
58251,20230527115301,27.3,1012.8,64,127,12.0,1.2,10359.0
58252,20230527115301,15.6,1001.3,32,2,2.8,1.0,10217.0
58255,20230527115301,23.3,1008.9,43,257,10.9,0.0,10098.2
58259,20230527115301,19.3,1008.6,25,290,5.6,0.9,10070.0
58265,20230527115301,19.7,1009.2,7,245,10.5,0.9,10361.9
58343,20230527115301,12.3,1018.5,36,80,7.4,1.0,10386.2
58345,20230527115301,10.6,1012.4,5,194,11.4,0.3,10353.5
58354,20230527115301,25.4,1012.6,19,312,2.9,1.4,10356.1
58356,20230527115301,31.4,1016.0,87,160,3.4,0.4,10263.8
58358,20230527115301,16.1,1018.8,43,275,11.1,0.5,10123.2
57598,20230527115301,32.9,1003.0,42,181,0.4,0.6,10346.8
57696,20230527115301,33.8,1015.2,40,295,10.0,0.1,10428.3
57789,20230527115301,34.6,1008.0,55,208,9.7,0.4,10354.0
57793,20230527115301,16.8,1023.9,38,264,4.9,1.5,10474.8
57799,20230527115301,24.7,1011.1,60,7,6.1,1.2,10099.4
57894,20230527115301,23.4,1010.6,9,348,14.5,0.7,10229.7
57896,20230527115301,7.5,1002.8,96,158,1.6,1.3,10018.6
57993,20230527115301,17.6,1015.3,7,297,12.7,0.3,10303.9
58506,20230527115301,15.9,1009.0,14,119,13.8,1.2,10310.9
