站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
59116,20230527115141,4.9,1020.2,68,303,7.4,1.5,10484.8
59117,20230527115141,9.7,1009.3,82,243,5.9,0.2,10184.0
59271,20230527115141,34.8,1026.4,20,323,10.3,0.7,10461.4
59278,20230527115141,3.6,1005.0,23,64,12.2,0.5,10310.2
59280,20230527115141,15.3,1002.7,3,67,3.6,0.1,10030.8
59287,20230527115141,1.7,1019.1,62,202,2.4,0.6,10044.5
59289,20230527115141,1.9,1016.3,31,97,12.4,0.5,10066.4
59293,20230527115141,8.6,1024.5,25,85,3.0,0.6,10194.0
59294,20230527115141,21.3,1004.7,93,141,9.1,1.4,10389.3
59298,20230527115141,5.2,1005.0,76,267,12.1,1.2,10289.4
59303,20230527115141,0.2,1021.1,47,55,3.6,0.8,10365.1
59304,20230527115141,19.6,1018.4,58,289,5.9,1.0,10158.0
59306,20230527115141,31.6,1023.5,16,196,11.4,0.7,10230.1
59310,20230527115141,22.4,1026.3,71,24,2.0,0.5,10454.9
59316,20230527115141,7.2,1008.9,57,91,1.7,0.3,10391.4
59317,20230527115141,8.3,1021.8,12,243,11.3,0.9,10342.2
59324,20230527115141,25.3,1008.8,40,344,8.5,0.6,10089.3
59456,20230527115141,14.7,1021.1,84,209,6.9,0.1,10115.3
59462,20230527115141,6.3,1003.8,22,43,8.9,1.4,10057.0
59478,20230527115141,13.0,1011.8,6,159,6.6,1.2,10484.6
59485,20230527115141,29.6,1003.4,31,224,4.2,0.9,10156.5
59488,20230527115141,11.1,1020.8,34,132,9.4,0.4,10181.5
59493,20230527115141,16.7,1016.9,92,57,2.9,1.3,10462.5
59501,20230527115141,2.8,1005.8,20,284,2.6,1.2,10067.8
59658,20230527115141,25.8,1010.3,62,294,8.2,0.3,10301.8
59663,20230527115141,30.6,1013.8,51,147,4.3,1.2,10260.8
59664,20230527115141,4.4,1015.9,37,292,8.0,1.2,10312.2
59673,20230527115141,2.2,1003.1,4,257,3.6,1.4,10130.7
59754,20230527115141,23.0,1009.4,41,288,4.2,1.3,10438.6
57947,20230527115141,2.5,1016.7,13,113,6.2,0.3,10246.6
57957,20230527115141,9.9,1026.1,4,294,10.5,0.0,10240.5
57958,20230527115141,19.2,1000.0,61,257,1.3,0.3,10475.2
59021,20230527115141,32.5,1001.8,33,193,8.9,0.1,10208.0
59023,20230527115141,14.9,1021.3,57,307,2.5,0.4,10135.4
59027,20230527115141,17.2,1006.5,74,296,8.6,0.5,10141.8
59037,20230527115141,15.7,1016.6,42,212,9.1,0.9,10008.3
59046,20230527115141,26.7,1004.7,9,295,10.7,0.9,10144.6
59058,20230527115141,34.6,1011.1,94,117,9.4,0.1,10038.0
59065,20230527115141,18.4,1009.5,50,221,0.7,0.7,10489.9
59209,20230527115141,11.3,1011.4,53,322,2.7,1.3,10156.9
59211,20230527115141,17.9,1022.0,8,176,11.4,0.4,10301.3
59218,20230527115141,28.7,1017.2,56,327,2.3,0.8,10081.4
59228,20230527115141,27.1,1006.3,33,311,12.0,1.0,10081.3
59242,20230527115141,16.1,1003.7,16,137,6.3,0.7,10158.4
59254,20230527115141,22.6,1010.8,46,72,6.0,1.3,10327.3
59265,20230527115141,3.3,1007.9,76,275,7.8,1.4,10239.7
59417,20230527115141,16.2,1026.3,11,172,2.8,1.0,10209.3
59431,20230527115141,13.1,1000.6,22,230,3.5,0.4,10463.3
59446,20230527115141,22.2,1019.2,80,232,2.2,1.2,10416.0
59453,20230527115141,27.7,1016.2,97,308,4.8,0.7,10244.4
59626,20230527115141,25.8,1004.6,70,301,13.2,1.5,10416.1
59631,20230527115141,21.2,1006.1,71,173,5.4,0.7,10072.8
59632,20230527115141,1.5,1016.3,55,262,4.0,0.5,10081.6
59644,20230527115141,2.2,1019.3,92,227,3.7,0.0,10232.5
59647,20230527115141,10.2,1005.8,16,286,6.5,0.1,10038.4
56691,20230527115141,20.4,1006.3,55,101,14.4,1.2,10124.7
56693,20230527115141,10.3,1026.4,22,341,10.2,0.8,10147.3
56792,20230527115141,12.2,1002.1,71,99,2.1,0.2,10460.3
56793,20230527115141,7.5,1001.4,20,249,6.7,1.4,10369.4
57606,20230527115141,32.5,1005.6,16,223,9.0,0.9,10110.6
57614,20230527115141,4.6,1021.5,24,275,6.4,0.5,10458.3
57625,20230527115141,1.4,1016.0,13,83,13.6,1.4,10334.5
57647,20230527115141,23.6,1013.6,86,21,5.0,0.4,10167.4
57707,20230527115141,7.0,1001.9,38,242,1.0,0.1,10380.3
57710,20230527115141,5.5,1025.4,36,237,2.0,1.4,10456.9
57712,20230527115141,26.5,1003.0,54,55,8.0,0.5,10222.1
57718,20230527115141,5.3,1014.1,97,269,14.8,0.6,10426.8
57722,20230527115141,31.6,1011.6,73,98,7.7,0.5,10188.4
57729,20230527115141,32.2,1011.9,12,330,3.9,1.4,10287.8
57731,20230527115141,34.4,1003.8,57,337,1.4,0.1,10476.4
57741,20230527115141,16.1,1021.8,27,347,8.1,0.3,10393.4
57803,20230527115141,29.2,1019.7,99,292,4.5,1.0,10491.2
57805,20230527115141,28.5,1006.2,76,353,4.6,0.2,10105.6
57806,20230527115141,27.4,1017.6,36,256,14.5,0.3,10323.4
57816,20230527115141,22.6,1007.2,51,349,13.2,1.3,10434.9
57825,20230527115141,10.8,1016.2,26,345,0.9,0.4,10057.4
57827,20230527115141,8.8,1018.1,32,101,7.8,0.7,10417.4
57832,20230527115141,21.2,1018.2,3,52,8.6,0.5,10465.9
57839,20230527115141,28.0,1019.2,56,36,13.6,0.1,10043.6
57840,20230527115141,5.2,1004.4,35,113,8.6,0.4,10234.8
57902,20230527115141,34.2,1022.8,8,44,13.6,1.1,10079.0
57906,20230527115141,18.8,1019.3,33,2,9.7,0.2,10456.6
57907,20230527115141,19.5,1001.8,16,68,5.5,0.2,10128.3
57910,20230527115141,23.9,1003.5,23,1,1.4,1.2,10247.5
57912,20230527115141,29.1,1023.0,26,352,11.0,0.4,10490.2
57916,20230527115141,7.0,1021.8,95,4,2.3,1.4,10246.6
57922,20230527115141,28.6,1006.4,13,146,3.9,0.0,10263.6
57926,20230527115141,10.4,1016.0,92,217,3.2,0.1,10290.7
57932,20230527115141,4.7,1022.2,97,282,14.2,0.1,10043.9
59758,20230527115141,14.3,1001.1,64,222,8.1,1.3,10372.7
59838,20230527115141,27.6,1000.7,73,308,0.1,1.2,10025.7
59845,20230527115141,26.8,1002.9,14,336,1.7,0.5,10242.3
59849,20230527115141,28.6,1013.8,76,358,4.2,0.7,10216.7
59855,20230527115141,11.9,1003.0,56,10,5.3,1.0,10456.2
59948,20230527115141,17.1,1021.2,63,283,6.4,0.2,10121.8
59954,20230527115141,22.5,1017.2,11,7,3.7,1.1,10170.5
59981,20230527115141,31.3,1001.5,69,95,10.1,1.1,10008.2
53399,20230527115141,21.8,1007.3,7,110,1.5,0.1,10354.1
53593,20230527115141,2.4,1000.3,17,7,11.2,0.2,10166.1
53698,20230527115141,12.3,1008.1,75,105,3.9,0.0,10450.7
53798,20230527115141,13.3,1020.9,48,32,9.2,0.7,10376.4
54308,20230527115141,27.7,1008.9,46,358,3.5,1.2,10002.5
54311,20230527115141,11.7,1004.7,94,43,5.3,1.4,10340.2
54401,20230527115141,9.7,1009.7,33,176,10.9,1.4,10272.7
54405,20230527115141,31.0,1012.2,99,126,10.4,0.9,10089.6
54423,20230527115141,8.0,1010.0,50,193,2.9,1.1,10105.8
54429,20230527115141,23.0,1002.4,53,249,1.8,1.0,10473.2
54436,20230527115141,30.8,1019.8,75,289,10.2,0.2,10038.2
54449,20230527115141,14.8,1004.2,31,269,6.1,1.2,10015.0
54518,20230527115141,23.5,1008.1,46,135,14.1,1.5,10468.1
54534,20230527115141,17.7,1018.7,93,219,9.3,0.4,10419.4
54535,20230527115141,1.8,1003.7,53,235,0.2,1.4,10334.8
54539,20230527115141,21.0,1017.8,14,196,10.5,1.5,10465.5
54602,20230527115141,32.1,1007.9,66,338,5.0,0.7,10415.9
54606,20230527115141,18.0,1009.0,15,195,10.4,0.2,10006.1
54618,20230527115141,25.7,1010.3,15,30,4.5,0.2,10092.2
54624,20230527115141,19.8,1001.1,74,3,13.5,1.0,10049.4
54705,20230527115141,18.1,1017.2,2,331,5.8,0.7,10361.1
53898,20230527115141,12.3,1006.2,9,193,9.4,1.0,10427.0
53986,20230527115141,19.9,1016.3,76,229,3.6,1.3,10386.2
57051,20230527115141,8.2,1005.5,58,53,0.6,1.0,10191.1
57067,20230527115141,1.9,1013.9,61,156,10.3,0.1,10064.4
57071,20230527115141,2.6,1010.0,2,149,11.4,1.3,10308.5
57077,20230527115141,23.3,1017.6,43,270,6.9,1.3,10185.5
57083,20230527115141,20.1,1011.1,72,290,2.3,0.4,10008.0
57084,20230527115141,0.5,1017.5,13,133,8.1,0.0,10318.2
57089,20230527115141,8.2,1007.6,61,135,1.8,1.4,10472.8
57091,20230527115141,4.1,1007.8,91,355,11.1,0.5,10377.4
57156,20230527115141,26.1,1024.9,18,217,11.7,1.2,10347.2
57178,20230527115141,22.7,1005.3,53,132,12.9,0.4,10167.3
57181,20230527115141,17.2,1020.9,59,237,12.7,1.0,10425.7
57193,20230527115141,32.9,1022.2,62,82,5.8,0.3,10451.3
57285,20230527115141,27.4,1017.1,89,320,9.3,0.5,10408.3
57290,20230527115141,31.2,1017.6,18,313,6.6,0.1,10414.1
57297,20230527115141,24.4,1013.6,23,300,12.7,0.8,10447.0
58005,20230527115141,12.8,1021.5,2,203,13.5,0.6,10403.1
58111,20230527115141,12.7,1021.4,69,302,5.2,1.2,10059.9
58208,20230527115141,14.8,1009.5,5,198,6.3,1.3,10487.6
50136,20230527115141,17.9,1020.6,89,279,7.9,0.2,10423.6
50246,20230527115141,3.8,1017.7,49,130,9.4,1.0,10386.4
50247,20230527115141,32.8,1003.7,52,302,12.8,1.5,10308.4
50349,20230527115141,29.9,1021.1,52,258,4.9,1.1,10423.0
50353,20230527115141,9.2,1003.9,100,46,7.2,0.3,10167.9
50442,20230527115141,19.3,1016.7,18,357,4.1,1.4,10336.2
50468,20230527115141,12.1,1011.3,33,267,8.2,0.0,10180.0
50557,20230527115141,20.9,1007.9,80,256,4.1,1.0,10011.8
50564,20230527115141,30.1,1003.0,64,96,11.9,0.2,10008.3
50656,20230527115141,17.0,1011.0,82,12,14.9,0.6,10286.9
50658,20230527115141,10.5,1006.8,21,71,8.8,0.4,10404.6
50674,20230527115141,2.7,1016.0,41,216,10.2,1.1,10430.0
50739,20230527115141,6.3,1016.4,59,247,9.4,1.3,10150.7
50742,20230527115141,23.2,1000.8,99,186,14.0,1.1,10022.0
50745,20230527115141,32.8,1015.7,52,44,5.0,0.7,10405.7
50756,20230527115141,8.2,1022.0,67,152,11.8,0.2,10046.7
50758,20230527115141,29.6,1021.3,33,107,13.2,1.0,10333.9
50774,20230527115141,2.9,1017.1,50,243,5.4,0.8,10410.7
50778,20230527115141,18.2,1005.4,52,175,6.1,1.0,10304.9
50788,20230527115141,26.8,1009.0,88,71,0.0,1.3,10347.9
50844,20230527115141,0.2,1014.7,16,352,14.0,1.5,10155.4
50853,20230527115141,29.1,1018.9,66,122,0.7,0.7,10221.3
50854,20230527115141,27.1,1007.3,47,127,14.2,1.3,10242.5
50862,20230527115141,12.9,1014.6,68,188,2.6,0.2,10290.3
50873,20230527115141,4.2,1025.0,87,9,2.2,0.1,10070.3
50877,20230527115141,1.9,1013.0,54,200,3.9,0.2,10064.9
50888,20230527115141,31.1,1012.3,40,220,9.8,0.9,10123.1
50950,20230527115141,13.4,1005.4,16,99,8.7,0.6,10155.7
50953,20230527115141,11.0,1018.3,91,161,5.0,0.4,10068.9
50955,20230527115141,27.3,1014.9,85,38,8.1,0.1,10061.9
50963,20230527115141,15.0,1015.2,73,9,14.3,0.7,10354.3
50968,20230527115141,30.7,1026.3,3,16,13.4,1.3,10160.1
50973,20230527115141,23.0,1008.3,7,176,14.3,0.4,10025.5
50978,20230527115141,11.9,1024.9,73,228,5.5,0.8,10418.2
50983,20230527115141,10.3,1026.0,38,9,10.3,0.2,10298.3
54094,20230527115141,17.7,1009.8,65,239,7.2,0.2,10102.8
54096,20230527115141,8.7,1008.7,16,172,14.2,1.4,10467.5
57251,20230527115141,32.5,1002.0,51,82,9.7,1.1,10117.4
57256,20230527115141,18.3,1021.1,10,123,7.7,1.1,10064.9
57259,20230527115141,24.7,1021.9,35,260,8.4,1.5,10324.2
57265,20230527115141,14.5,1024.9,52,17,0.7,0.7,10213.1
57278,20230527115141,33.9,1003.6,22,329,1.3,0.0,10489.6
57279,20230527115141,19.7,1013.2,75,307,13.0,0.3,10320.5
57355,20230527115141,25.5,1011.4,15,221,14.5,0.8,10173.0
57358,20230527115141,30.8,1010.6,46,138,12.1,0.0,10439.2
57359,20230527115141,27.9,1021.5,61,141,5.8,1.0,10028.8
57363,20230527115141,9.6,1004.1,95,174,10.5,0.4,10323.5
57378,20230527115141,4.0,1024.4,12,15,3.8,0.9,10062.1
57381,20230527115141,16.7,1022.3,63,196,7.9,1.1,10140.0
57395,20230527115141,29.1,1019.0,67,12,12.3,0.2,10354.8
57399,20230527115141,9.4,1006.5,38,163,1.6,1.1,10058.8
57439,20230527115141,0.8,1012.2,92,319,10.8,0.3,10156.5
57445,20230527115141,1.5,1026.2,95,344,11.2,0.0,10227.8
57447,20230527115141,26.2,1009.5,60,346,12.1,0.5,10273.2
57458,20230527115141,20.2,1001.8,98,177,6.4,1.0,10267.5
57461,20230527115141,0.3,1014.9,72,246,7.3,0.2,10303.5
57476,20230527115141,2.5,1010.4,24,12,5.4,0.5,10097.1
57482,20230527115141,28.0,1013.9,22,200,8.9,1.2,10334.4
57483,20230527115141,30.4,1008.4,91,18,11.2,1.1,10363.1
57493,20230527115141,34.5,1006.3,70,151,4.2,0.0,10101.0
57494,20230527115141,5.9,1005.1,87,109,2.8,0.5,10319.0
57545,20230527115141,1.1,1024.1,51,82,5.0,0.7,10244.7
57573,20230527115141,30.9,1008.8,75,26,6.4,0.0,10183.3
57581,20230527115141,16.7,1021.1,54,97,2.6,0.2,10437.3
57583,20230527115141,2.3,1002.1,38,26,7.4,1.5,10181.3
57595,20230527115141,22.5,1023.2,70,326,1.0,0.7,10092.6
58402,20230527115141,14.9,1024.7,57,305,9.7,1.0,10164.6
58407,20230527115141,26.6,1006.9,29,218,9.7,0.1,10001.6
58500,20230527115141,33.0,1007.2,16,63,2.3,0.8,10409.3
57554,20230527115141,10.1,1015.4,19,342,1.3,0.3,10396.4
57562,20230527115141,28.4,1008.6,83,136,5.3,0.2,10458.8
57574,20230527115141,14.5,1008.3,58,312,11.4,1.3,10274.8
57584,20230527115141,32.0,1016.6,50,288,8.0,0.8,10127.3
57642,20230527115141,17.3,1011.2,66,74,0.1,1.1,10490.7
57649,20230527115141,4.2,1018.0,50,300,13.6,0.3,10041.6
57655,20230527115141,30.1,1007.6,75,302,3.9,0.3,10092.2
57662,20230527115141,14.2,1004.0,62,10,4.3,1.5,10044.0
57669,20230527115141,29.5,1010.4,95,18,5.2,1.1,10402.9
57671,20230527115141,23.9,1014.5,93,210,2.2,1.0,10009.4
57673,20230527115141,6.5,1022.5,43,339,4.7,0.0,10304.6
57679,20230527115141,17.4,1015.2,54,164,7.0,0.2,10463.3
57682,20230527115141,27.8,1012.2,78,357,5.7,0.3,10199.9
57687,20230527115141,6.7,1021.7,52,304,2.7,0.0,10489.2
57745,20230527115141,28.3,1018.8,49,139,6.3,0.3,10338.1
57749,20230527115141,5.9,1023.7,58,279,0.7,0.2,10084.9
57752,20230527115141,7.4,1010.1,14,62,0.4,1.0,10405.6
57758,20230527115141,14.2,1006.8,100,72,4.6,1.5,10466.9
57761,20230527115141,24.5,1023.9,24,205,3.7,0.3,10338.1
57766,20230527115141,31.4,1024.9,48,203,7.4,0.8,10495.0
57774,20230527115141,33.7,1021.1,62,292,14.3,1.4,10129.6
57776,20230527115141,8.7,1024.7,35,20,13.2,0.2,10097.4
57779,20230527115141,13.6,1020.2,69,236,13.6,0.7,10285.3
57780,20230527115141,10.5,1012.5,70,257,8.1,0.1,10111.8
57841,20230527115141,8.1,1013.3,7,220,14.0,0.3,10012.8
57845,20230527115141,10.0,1006.6,8,32,1.5,0.1,10194.8
57853,20230527115141,10.8,1014.4,25,108,6.8,0.4,10266.6
57857,20230527115141,26.5,1007.1,18,181,5.3,0.2,10160.7
57860,20230527115141,22.8,1015.5,4,4,7.9,1.0,10312.9
57866,20230527115141,1.0,1004.6,90,36,7.9,1.2,10325.1
57872,20230527115141,1.0,1025.1,81,324,12.3,0.8,10281.5
57874,20230527115141,7.7,1015.5,9,298,13.8,0.1,10182.1
57889,20230527115141,30.2,1019.0,43,160,7.1,1.0,10387.6
57965,20230527115141,7.0,1011.8,13,53,9.1,0.5,10075.3
57972,20230527115141,27.4,1017.6,70,219,4.5,1.3,10104.1
57974,20230527115141,21.9,1017.4,88,141,10.9,1.5,10129.1
50936,20230527115141,29.3,1020.4,44,161,4.0,0.5,10162.1
50945,20230527115141,9.7,1000.8,50,95,14.3,1.0,10498.2
50948,20230527115141,1.6,1004.5,22,270,11.7,0.2,10159.9
50949,20230527115141,16.2,1009.3,94,120,10.4,0.0,10106.5
54041,20230527115141,3.9,1001.0,54,303,10.6,1.2,10212.1
54049,20230527115141,16.2,1016.3,31,23,1.7,0.8,10222.2
54063,20230527115141,19.7,1000.2,71,49,5.7,1.5,10331.6
54064,20230527115141,19.2,1018.0,90,298,3.0,1.0,10239.9
54142,20230527115141,20.6,1009.6,13,10,9.8,1.3,10141.4
54157,20230527115141,13.3,1026.0,71,95,0.0,1.3,10165.5
54161,20230527115141,8.4,1014.1,50,192,2.5,0.0,10330.1
54165,20230527115141,10.9,1012.7,42,219,0.5,1.0,10263.3
54171,20230527115141,15.9,1015.4,21,94,13.0,0.8,10016.1
54181,20230527115141,0.2,1017.3,90,268,11.8,1.2,10098.4
54186,20230527115141,16.3,1005.8,15,300,9.4,0.0,10183.3
54195,20230527115141,29.7,1018.8,54,125,10.7,0.6,10233.1
54260,20230527115141,27.1,1008.6,67,170,4.0,0.6,10092.2
54263,20230527115141,1.0,1025.7,1,316,12.5,0.1,10082.7
54266,20230527115141,21.3,1006.6,88,113,6.4,0.6,10415.4
54273,20230527115141,21.9,1010.0,26,201,6.0,1.5,10231.3
54276,20230527115141,8.9,1003.7,4,62,5.4,0.5,10203.9
54284,20230527115141,14.0,1011.7,61,301,12.9,0.8,10468.2
54285,20230527115141,9.9,1003.1,22,69,0.3,1.3,10317.8
54286,20230527115141,14.6,1018.5,21,202,8.5,0.6,10176.3
54292,20230527115141,34.0,1022.4,55,132,5.6,0.2,10495.5
54363,20230527115141,7.8,1012.1,79,219,4.1,0.2,10313.1
54374,20230527115141,8.1,1002.5,11,289,5.4,1.1,10058.1
54377,20230527115141,8.5,1017.4,46,168,0.9,0.2,10076.6
54386,20230527115141,18.5,1007.9,79,291,14.3,0.8,10292.1
58026,20230527115141,25.4,1016.7,51,144,7.4,0.5,10481.6
58027,20230527115141,24.4,1022.6,8,217,12.4,1.3,10005.3
58038,20230527115141,19.3,1007.3,98,17,9.9,1.4,10456.5
58040,20230527115141,1.7,1022.5,29,337,2.4,1.0,10414.9
58047,20230527115141,30.9,1023.0,58,141,3.3,1.5,10458.8
58130,20230527115141,7.1,1004.5,13,252,6.4,0.3,10077.3
58135,20230527115141,2.6,1014.1,29,156,4.6,0.1,10011.3
58138,20230527115141,26.8,1023.6,71,328,8.4,0.2,10216.4
58141,20230527115141,16.6,1018.3,20,350,9.9,1.2,10146.7
58143,20230527115141,5.5,1013.7,41,171,3.0,0.8,10093.7
58150,20230527115141,17.8,1003.3,77,274,6.4,0.4,10241.3
58158,20230527115141,34.1,1019.3,56,338,5.7,0.1,10031.2
58238,20230527115141,9.6,1016.5,37,181,4.0,0.3,10171.4
58241,20230527115141,18.2,1025.8,39,75,12.1,0.6,10418.5
58251,20230527115141,16.3,1013.2,82,87,10.8,1.0,10313.0
58252,20230527115141,18.1,1000.1,84,125,0.0,0.2,10396.5
58255,20230527115141,34.6,1023.9,14,190,9.9,1.4,10387.6
58259,20230527115141,32.7,1025.2,88,23,14.1,1.3,10309.1
58265,20230527115141,21.2,1007.1,30,247,8.8,1.5,10026.3
58343,20230527115141,9.8,1014.3,48,323,8.9,1.4,10103.3
58345,20230527115141,26.9,1020.2,56,100,14.3,0.8,10011.3
58354,20230527115141,12.1,1012.5,55,187,2.8,0.5,10349.6
58356,20230527115141,16.1,1009.0,34,317,2.6,0.7,10168.3
58358,20230527115141,24.2,1001.3,71,205,0.1,0.9,10335.1
57598,20230527115141,28.8,1026.3,49,322,2.7,0.7,10327.2
57696,20230527115141,8.6,1021.9,34,45,9.6,0.7,10376.7
57789,20230527115141,4.9,1003.9,28,127,5.4,0.0,10258.3
57793,20230527115141,16.8,1015.2,89,30,10.5,0.2,10156.8
57799,20230527115141,4.3,1010.1,57,339,13.6,0.4,10196.3
57894,20230527115141,0.7,1008.9,64,236,4.0,0.4,10488.6
57896,20230527115141,13.9,1017.9,59,81,2.3,0.5,10481.6
57993,20230527115141,11.8,1025.4,94,331,12.9,1.3,10452.6
58506,20230527115141,30.7,1024.1,81,295,7.9,0.8,10291.4
